Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1560805200.0 101.0 94 NA NA NA NA 162 NA NA NA NA 911 NA NA NA NA 1553 NA NA NA NA
1560805200.0 102.0 81 NA NA NA NA 162 NA NA NA NA 816 NA NA NA NA 1482 NA NA NA NA
1560805200.0 1020.0 NA 66 20 0 65 NA 134 70 0 137 NA 324 144 90 283 NA 1261 454 243 610
1560805200.0 103.0 41 0 0 NA NA 99 0 0 NA NA 531 317 1745 NA NA 1219 1288 3753 NA NA
1560805200.0 1325.5 NA 160 0 NA NA NA 279 0 NA NA NA 4922 270 NA NA NA 7430 2531 NA NA
1560805200.0 1325.51 NA 158 0 NA NA NA 248 0 NA NA NA 2012 195 NA NA NA 3066 505 NA NA
1560805200.0 1329.1 NA 175 0 NA NA NA 323 0 NA NA NA 5815 214 NA NA NA 8075 1681 NA NA
1560805200.0 134.813 NA 150 55 0 NA NA 278 115 0 NA NA 1072 330 345 NA NA 2371 1006 1132 NA
1560805200.0 135.8 138 NA NA NA NA 263 NA NA NA NA 491 NA NA NA NA 839 NA NA NA NA
1560805200.0 136.7611 NA 174 0 NA NA NA 302 0 NA NA NA 5541 258 NA NA NA 7544 2518 NA NA
1560805200.0 136.7721 NA 170 0 NA NA NA 288 0 NA NA NA 5229 226 NA NA NA 7474 1748 NA NA
1560805200.0 136.7722 NA 166 0 NA NA NA 282 0 NA NA NA 5052 130 NA NA NA 5710 325 NA NA
1560805200.0 136.7801 NA 100 0 NA NA NA 173 0 NA NA NA 486 321 NA NA NA 1008 729 NA NA
1560805200.0 136.7802 NA 67 0 NA NA NA 139 0 NA NA NA 383 218 NA NA NA 1729 516 NA NA
1560805200.0 136.7803 NA 99 0 NA NA NA 177 0 NA NA NA 749 269 NA NA NA 2258 665 NA NA
1560805200.0 136.807 NA 117 452 0 NA NA 184 830 0 NA NA 524 14676 923 NA NA 1283 8156 1013 NA
1560805200.0 136.81 NA 116 430 0 NA NA 193 779 0 NA NA 541 12513 995 NA NA 1286 5848 1197 NA
1560805200.0 136.841 NA 119 439 0 NA NA 191 849 0 NA NA 580 16025 932 NA NA 1284 7820 1263 NA
1560805200.0 136.844 NA 115 417 0 NA NA 176 734 0 NA NA 694 14956 916 NA NA 1284 7475 1467 NA
1560805200.0 2017.8 187 NA NA NA NA 300 NA NA NA NA 568 NA NA NA NA 1144 NA NA NA NA
1560805200.0 2018.8 182 NA NA NA NA 308 NA NA NA NA 560 NA NA NA NA 981 NA NA NA NA
1560805200.0 4.22 NA 140 62 60 0 NA 268 132 140 0 NA 2074 777 330 308 NA 5265 1289 618 492
1560805200.0 4007.0 43 0 0 NA NA 99 0 0 NA NA 486 204 1300 NA NA 2029 336 1611 NA NA
1560805200.0 504.0 34 0 NA NA NA 84 0 NA NA NA 228 177 NA NA NA 742 408 NA NA NA
1560805200.0 508.0 35 0 NA NA NA 79 0 NA NA NA 210 185 NA NA NA 436 605 NA NA NA
1560805200.0 509.0 29 0 NA NA NA 81 0 NA NA NA 209 181 NA NA NA 619 473 NA NA NA
1560805200.0 510.0 32 0 NA NA NA 81 0 NA NA NA 439 188 NA NA NA 898 538 NA NA NA
1560805200.0 511.0 36 0 NA NA NA 108 0 NA NA NA 9816 183 NA NA NA 14170 602 NA NA NA
1560805200.0 512.0 13 36 0 NA NA 58 88 0 NA NA 3168 284 199 NA NA 33315 590 673 NA NA
1560805200.0 513.0 14 35 0 NA NA 58 88 0 NA NA 823 262 186 NA NA 4544 1487 779 NA NA
1560805200.0 514.0 14 36 0 NA NA 58 89 0 NA NA 456 294 187 NA NA 3083 731 467 NA NA
1560805200.0 515.0 13 32 0 NA NA 58 88 0 NA NA 3153 240 186 NA NA 33315 684 562 NA NA
1560805200.0 516.0 13 36 0 NA NA 58 88 0 NA NA 809 252 209 NA NA 4411 1254 838 NA NA
