Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1560636000.0 136.739 NA 62 572 0 NA NA 124 721 0 NA NA 522 12506 588 NA NA 346 3619 642 NA
1560636000.0 136.741 NA 58 563 0 NA NA 132 676 0 NA NA 531 10614 589 NA NA 346 3149 600 NA
1560636000.0 136.75 NA 60 591 0 NA NA 125 736 0 NA NA 524 12315 593 NA NA 441 3587 605 NA
1560636000.0 136.755 NA 59 583 0 NA NA 126 766 0 NA NA 467 11653 596 NA NA 347 3477 607 NA
1560636000.0 136.761 NA 63 591 0 NA NA 135 772 0 NA NA 654 18387 665 NA NA 775 6149 720 NA
1560636000.0 136.7611 NA 154 0 NA NA NA 326 0 NA NA NA 1450 31 NA NA NA 838 49 NA NA
1560636000.0 136.765 NA 58 560 0 NA NA 126 696 0 NA NA 571 13639 693 NA NA 409 4087 707 NA
1560636000.0 136.766 NA 61 586 0 NA NA 129 781 0 NA NA 426 14727 590 NA NA 373 4372 611 NA
1560636000.0 136.767 NA 68 554 0 NA NA 125 678 0 NA NA 438 10537 592 NA NA 334 3098 601 NA
1560636000.0 136.768 NA 65 561 0 NA NA 131 693 0 NA NA 755 14797 670 NA NA 918 4363 707 NA
1560636000.0 136.773 NA 61 582 0 NA NA 130 733 0 NA NA 455 9936 579 NA NA 407 3077 600 NA
1560636000.0 136.777 NA 59 591 0 NA NA 130 743 0 NA NA 417 10141 582 NA NA 407 3116 624 NA
1560636000.0 140.0 71 91 329 0 NA 129 369 428 0 NA 7908 319 416 140 NA 8157 957 693 171 NA
1560636000.0 15.0 NA 96 455 0 NA NA 368 564 0 NA NA 1609 964 350 NA NA 1289 2086 362 NA
1560636000.0 150.3 NA 94 365 0 NA NA 388 477 0 NA NA 577 437 362 NA NA 527 669 394 NA
1560636000.0 2.0 91 89 148 NA NA 193 361 247 NA NA 4178 517 397 NA NA 1971 911 474 NA NA
1560636000.0 250199.0 219 NA NA NA NA 421 NA NA NA NA 4757 NA NA NA NA 6338 NA NA NA NA
1560636000.0 250199.17 222 NA NA NA NA 417 NA NA NA NA 5608 NA NA NA NA 12417 NA NA NA NA
1560636000.0 250200.1 89 244 222 NA NA 160 470 326 NA NA 3385 1549 1286 NA NA 1848 1045 1167 NA NA
1560636000.0 250200.117 68 354 219 NA NA 129 549 323 NA NA 3174 1762 1087 NA NA 1437 1641 573 NA NA
1560636000.0 250399.0 184 NA NA NA NA 422 NA NA NA NA 1116 NA NA NA NA 1310 NA NA NA NA
1560636000.0 250400.0 364 0 100 NA NA 530 0 160 NA NA 1031 129 233 NA NA 777 154 395 NA NA
1560636000.0 250402.0 376 0 101 NA NA 531 0 161 NA NA 1211 136 259 NA NA 1947 153 343 NA NA
1560636000.0 250403.0 363 0 100 NA NA 535 0 158 NA NA 817 110 176 NA NA 679 136 197 NA NA
1560636000.0 250405.0 360 0 99 NA NA 525 0 160 NA NA 980 128 221 NA NA 718 153 338 NA NA
1560636000.0 250406.0 310 0 95 NA NA 533 0 149 NA NA 615 123 167 NA NA 581 148 402 NA NA
1560636000.0 250407.0 314 0 102 NA NA 525 0 161 NA NA 743 101 175 NA NA 629 138 225 NA NA
1560636000.0 250408.0 363 0 101 NA NA 533 0 161 NA NA 1078 134 246 NA NA 867 155 347 NA NA
1560636000.0 250409.0 383 0 103 NA NA 536 0 164 NA NA 1427 136 312 NA NA 947 179 428 NA NA
1560636000.0 25400.0 447 0 99 NA NA 624 0 156 NA NA 4457 124 188 NA NA 2757 164 227 NA NA
1560636000.0 25402.0 460 0 102 NA NA 625 0 161 NA NA 5180 130 217 NA NA 3821 142 215 NA NA
1560636000.0 25403.0 452 0 100 NA NA 617 0 158 NA NA 3830 126 185 NA NA 2821 234 225 NA NA
1560636000.0 25405.0 453 0 97 NA NA 632 0 157 NA NA 4244 126 178 NA NA 3230 142 183 NA NA
1560636000.0 25406.0 359 0 94 NA NA 551 0 152 NA NA 1686 132 164 NA NA 1127 148 302 NA NA
1560636000.0 25407.0 397 0 97 NA NA 551 0 160 NA NA 3440 114 162 NA NA 3121 124 193 NA NA
1560636000.0 25408.0 463 0 101 NA NA 652 0 160 NA NA 5825 133 256 NA NA 3074 185 210 NA NA
1560636000.0 25409.0 461 0 101 NA NA 623 0 160 NA NA 5638 140 217 NA NA 3623 177 227 NA NA
1560636000.0 280.0 82 87 455 0 NA 252 369 561 0 NA 4049 419 558 342 NA 2393 465 575 358 NA
1560636000.0 3.0 85 86 142 NA NA 182 368 231 NA NA 6017 342 379 NA NA 2831 305 407 NA NA
1560636000.0 300.0 72 122 388 NA NA 130 392 531 NA NA 1289 652 575 NA NA 1103 537 818 NA NA
1560636000.0 302.0 60 123 387 NA NA 129 392 530 NA NA 1321 392 653 NA NA 1686 722 761 NA NA
1560636000.0 34.0 87 90 459 0 NA 186 369 558 0 NA 2748 378 506 315 NA 1535 389 458 327 NA
1560636000.0 4.17 NA 34 460 0 149 NA 80 542 0 247 NA 198 1907 415 790 NA 468 1474 544 1226
1560636000.0 4.22 NA 190 72 60 0 NA 281 117 126 0 NA 686 84 278 112 NA 688 283 244 145
1560636000.0 4.23 NA 60 466 0 NA NA 115 572 0 NA NA 228 1740 527 NA NA 325 1007 542 NA
1560636000.0 4.29 NA 30 470 0 154 NA 85 551 0 253 NA 221 2345 533 920 NA 511 2026 752 978
1560636000.0 4008.0 43 0 0 NA NA 90 0 0 NA NA 873 154 336 NA NA 978 75 519 NA NA
1560636000.0 5.1 325 0 NA NA NA 495 0 NA NA NA 803 136 NA NA NA 612 158 NA NA NA
1560636000.0 5.4 322 0 NA NA NA 503 0 NA NA NA 700 135 NA NA NA 563 186 NA NA NA
1560636000.0 5.5 317 0 NA NA NA 496 0 NA NA NA 737 134 NA NA NA 712 162 NA NA NA
1560636000.0 500199.0 159 NA NA NA NA 408 NA NA NA NA 4193 NA NA NA NA 2543 NA NA NA NA
1560636000.0 500200.1 85 178 200 NA NA 160 398 297 NA NA 3371 791 1067 NA NA 1544 741 637 NA NA
1560636000.0 503.0 42 0 NA NA NA 78 0 NA NA NA 68 9 NA NA NA 117 32 NA NA NA
1560636000.0 504.0 43 0 NA NA NA 79 0 NA NA NA 76 11 NA NA NA 144 40 NA NA NA
1560636000.0 505.0 36 0 NA NA NA 78 0 NA NA NA 52 9 NA NA NA 77 28 NA NA NA
1560636000.0 506.0 42 0 NA NA NA 78 0 NA NA NA 46 9 NA NA NA 81 53 NA NA NA
1560636000.0 507.0 34 0 NA NA NA 77 0 NA NA NA 68 10 NA NA NA 151 48 NA NA NA
1560636000.0 508.0 41 0 NA NA NA 77 0 NA NA NA 39 10 NA NA NA 109 25 NA NA NA
1560636000.0 509.0 38 0 NA NA NA 76 0 NA NA NA 26 10 NA NA NA 99 26 NA NA NA
1560636000.0 510.0 34 0 NA NA NA 78 0 NA NA NA 139 9 NA NA NA 172 25 NA NA NA
1560636000.0 514.0 16 35 0 NA NA 58 84 0 NA NA 347 41 10 NA NA 1132 79 56 NA NA
1560636000.0 517.0 14 35 0 NA NA 58 84 0 NA NA 1378 57 9 NA NA 2593 93 57 NA NA
1560636000.0 520.0 16 35 0 NA NA 58 85 0 NA NA 1360 60 7 NA NA 2979 97 37 NA NA
1560636000.0 523.0 16 49 0 NA NA 58 96 0 NA NA 1174 74 10 NA NA 3942 121 76 NA NA
1560636000.0 524.0 16 42 0 NA NA 58 84 0 NA NA 1347 51 11 NA NA 2682 86 75 NA NA
1560636000.0 527.0 16 39 0 NA NA 58 85 0 NA NA 1304 57 10 NA NA 2216 109 43 NA NA
1560636000.0 530.0 16 39 0 NA NA 58 85 0 NA NA 1316 55 8 NA NA 2379 71 20 NA NA
1560636000.0 531.0 52 0 NA NA NA 189 0 NA NA NA 43 8 NA NA NA 289 35 NA NA NA
1560636000.0 534.0 40 0 NA NA NA 96 0 NA NA NA 74 9 NA NA NA 235 30 NA NA NA
1560636000.0 541.0 45 0 NA NA NA 90 0 NA NA NA 53 10 NA NA NA 96 33 NA NA NA
1560636000.0 545.0 45 0 NA NA NA 89 0 NA NA NA 50 10 NA NA NA 129 43 NA NA NA
1560636000.0 551.0 16 40 0 NA NA 58 85 0 NA NA 1169 60 10 NA NA 3617 70 29 NA NA
1560636000.0 552.0 16 36 0 NA NA 58 85 0 NA NA 1317 58 7 NA NA 2316 66 27 NA NA
1560636000.0 554.0 16 36 0 NA NA 59 84 0 NA NA 2541 50 9 NA NA 3994 87 59 NA NA
1560636000.0 555.0 16 39 0 NA NA 58 83 0 NA NA 1255 38 10 NA NA 5213 58 28 NA NA
1560636000.0 556.0 16 41 0 NA NA 58 85 0 NA NA 411 61 9 NA NA 4425 113 49 NA NA
1560636000.0 560.0 35 0 NA NA NA 78 0 NA NA NA 61 10 NA NA NA 64 33 NA NA NA
1560636000.0 561.0 39 0 NA NA NA 78 0 NA NA NA 58 9 NA NA NA 73 25 NA NA NA
1560636000.0 562.0 16 35 0 NA NA 58 84 0 NA NA 244 58 9 NA NA 1358 84 27 NA NA
1560636000.0 7.0 55 81 171 53 0 114 367 248 104 0 860 288 275 192 99 726 437 458 234 127
1560636000.0 7.1 56 80 173 54 0 114 360 250 105 0 1543 352 297 60 98 1337 472 435 175 118
1560636000.0 7.2 58 172 243 61 0 115 463 347 111 0 834 447 582 92 336 478 488 666 213 358
1560636000.0 7.3 55 176 245 63 0 109 463 351 111 0 1449 707 741 133 414 1402 1238 1002 573 565
1560636000.0 7.4 58 172 243 61 0 115 472 345 110 0 1022 490 623 110 367 759 1220 1555 478 407
1560636000.0 8.0 NA 86 175 45 0 NA 367 252 88 0 NA 1621 425 12 110 NA 1160 450 39 141
