Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1560718800.0 10808.0 NA 262 383 0 87 160 NA NA NA NA 600 597 0 152 255 NA NA NA NA 2068 2160 1989 455 811 NA NA NA NA 2990 2969 2256 611 1002 NA NA NA
1560718800.0 10809.0 NA 258 388 0 88 160 NA NA NA NA 687 661 0 154 257 NA NA NA NA 1999 2170 1979 462 793 NA NA NA NA 1802 2789 2226 649 955 NA NA NA
1560718800.0 10823.0 NA 257 378 0 79 137 NA NA NA NA 716 651 0 137 220 NA NA NA NA 1977 2067 2003 458 780 NA NA NA NA 2425 3187 2236 750 988 NA NA NA
1560718800.0 10824.1 NA 282 213 0 NA NA NA NA NA NA 710 343 0 NA NA NA NA NA NA 2368 1050 396 NA NA NA NA NA NA 2829 1736 586 NA NA NA NA NA
1560718800.0 10824.5 NA 281 154 0 NA NA NA NA NA NA 716 240 0 NA NA NA NA NA NA 2098 608 147 NA NA NA NA NA NA 2780 920 277 NA NA NA NA NA
1560718800.0 10824.6 NA 280 396 0 89 154 NA NA NA NA 703 663 0 153 243 NA NA NA NA 2469 2609 2147 561 894 NA NA NA NA 3737 5361 2869 1126 1296 NA NA NA
1560718800.0 10842.0 NA 272 389 0 89 155 NA NA NA NA 694 661 0 147 241 NA NA NA NA 2092 2227 2021 473 798 NA NA NA NA 3126 2946 2303 777 933 NA NA NA
1560718800.0 10842.7 NA 262 386 0 98 159 NA NA NA NA 696 600 0 154 247 NA NA NA NA 2376 2428 2066 1339 887 NA NA NA NA 3740 6640 2679 2396 1189 NA NA NA
1560718800.0 10871.0 NA 262 387 0 80 162 NA NA NA NA 685 583 0 139 254 NA NA NA NA 2051 2276 1989 446 814 NA NA NA NA 2642 3461 2706 607 1060 NA NA NA
1560718800.0 109.0 80 169 284 NA NA NA NA NA NA 205 595 483 NA NA NA NA NA NA 3398 599 1966 NA NA NA NA NA NA 2037 667 2214 NA NA NA NA NA NA
1560718800.0 111.0 74 108 277 NA NA NA NA NA NA 202 595 443 NA NA NA NA NA NA 2062 526 1715 NA NA NA NA NA NA 2580 1761 4014 NA NA NA NA NA NA
1560718800.0 112.0 86 132 271 NA NA NA NA NA NA 210 550 542 NA NA NA NA NA NA 2403 516 1727 NA NA NA NA NA NA 2211 665 2717 NA NA NA NA NA NA
1560718800.0 11224.0 NA 273 397 0 NA NA NA NA NA NA 696 634 0 NA NA NA NA NA NA 2218 2625 2105 NA NA NA NA NA NA 4060 3188 2362 NA NA NA NA NA
1560718800.0 11224.6 NA 269 396 0 NA NA NA NA NA NA 695 592 0 NA NA NA NA NA NA 2206 2589 2201 NA NA NA NA NA NA 4415 4111 2816 NA NA NA NA NA
1560718800.0 113.0 87 156 276 NA NA NA NA NA NA 216 551 565 NA NA NA NA NA NA 2496 569 1868 NA NA NA NA NA NA 1258 516 3191 NA NA NA NA NA NA
1560718800.0 11623.0 65 170 351 0 66 NA NA NA NA 120 568 550 0 124 NA NA NA NA 1820 784 1975 1131 554 NA NA NA NA 2525 2352 3333 1340 747 NA NA NA NA
1560718800.0 11624.0 70 175 362 0 65 NA NA NA NA 133 559 598 0 122 NA NA NA NA 3717 867 2338 1155 528 NA NA NA NA 3234 2015 6242 1604 715 NA NA NA NA
1560718800.0 11626.0 72 177 373 0 65 NA NA NA NA 138 570 613 0 120 NA NA NA NA 5772 921 2559 1232 1020 NA NA NA NA 3784 864 2491 1463 1864 NA NA NA NA
1560718800.0 11642.0 67 171 357 0 64 NA NA NA NA 127 614 645 0 124 NA NA NA NA 1526 752 2044 1173 309 NA NA NA NA 2793 1685 3630 2075 601 NA NA NA NA
1560718800.0 118.0 90 150 288 NA NA NA NA NA NA 216 551 524 NA NA NA NA NA NA 3826 588 2107 NA NA NA NA NA NA 2938 571 2606 NA NA NA NA NA NA
1560718800.0 120.0 58 166 269 NA NA NA NA NA NA 146 595 554 NA NA NA NA NA NA 622 525 1777 NA NA NA NA NA NA 910 746 2876 NA NA NA NA NA NA
1560718800.0 12024.0 68 175 362 0 NA NA NA NA NA 128 603 632 0 NA NA NA NA NA 3765 862 2433 1130 NA NA NA NA NA 3931 1799 4357 1611 NA NA NA NA NA
1560718800.0 123.1 323 NA NA NA NA NA NA NA NA 784 NA NA NA NA NA NA NA NA 1299 NA NA NA NA NA NA NA NA 2023 NA NA NA NA NA NA NA NA
1560718800.0 123.2 343 NA NA NA NA NA NA NA NA 782 NA NA NA NA NA NA NA NA 1479 NA NA NA NA NA NA NA NA 1775 NA NA NA NA NA NA NA NA
1560718800.0 123.3 243 NA NA NA NA NA NA NA NA 781 NA NA NA NA NA NA NA NA 1141 NA NA NA NA NA NA NA NA 1856 NA NA NA NA NA NA NA NA
1560718800.0 124.1 295 NA NA NA NA NA NA NA NA 784 NA NA NA NA NA NA NA NA 1122 NA NA NA NA NA NA NA NA 1291 NA NA NA NA NA NA NA NA
1560718800.0 124.2 323 NA NA NA NA NA NA NA NA 781 NA NA NA NA NA NA NA NA 1214 NA NA NA NA NA NA NA NA 1434 NA NA NA NA NA NA NA NA
1560718800.0 124.4 300 NA NA NA NA NA NA NA NA 780 NA NA NA NA NA NA NA NA 1153 NA NA NA NA NA NA NA NA 2091 NA NA NA NA NA NA NA NA
1560718800.0 124.5 311 NA NA NA NA NA NA NA NA 784 NA NA NA NA NA NA NA NA 1183 NA NA NA NA NA NA NA NA 1845 NA NA NA NA NA NA NA NA
1560718800.0 124.6 240 NA NA NA NA NA NA NA NA 739 NA NA NA NA NA NA NA NA 1139 NA NA NA NA NA NA NA NA 1692 NA NA NA NA NA NA NA NA
1560718800.0 125.0 88 158 276 NA NA NA NA NA NA 202 598 496 NA NA NA NA NA NA 2320 561 1815 NA NA NA NA NA NA 1334 529 2472 NA NA NA NA NA NA
1560718800.0 128.0 58 121 259 NA NA NA NA NA NA 128 587 506 NA NA NA NA NA NA 1590 502 1666 NA NA NA NA NA NA 3044 839 3992 NA NA NA NA NA NA
1560718800.0 130.0 60 157 277 NA NA NA NA NA NA 127 596 496 NA NA NA NA NA NA 1231 530 1657 NA NA NA NA NA NA 1521 862 2675 NA NA NA NA NA NA
1560718800.0 1302.17 70 175 216 NA NA NA NA NA NA 146 557 546 NA NA NA NA NA NA 3853 786 1550 NA NA NA NA NA NA 2095 566 2283 NA NA NA NA NA NA
1560718800.0 1303.17 77 187 224 NA NA NA NA NA NA 155 556 494 NA NA NA NA NA NA 6555 728 1968 NA NA NA NA NA NA 3728 556 2082 NA NA NA NA NA NA
1560718800.0 1307.0 NA 189 189 42 0 NA NA NA NA NA 615 284 91 0 NA NA NA NA NA 520 600 152 290 NA NA NA NA NA 633 1118 262 420 NA NA NA NA
1560718800.0 1308.0 NA 203 187 40 0 NA NA NA NA NA 614 271 89 0 NA NA NA NA NA 491 599 149 280 NA NA NA NA NA 554 699 250 450 NA NA NA NA
1560718800.0 1311.0 NA 132 306 0 60 NA NA NA NA NA 562 501 0 108 NA NA NA NA NA 592 1396 733 300 NA NA NA NA NA 1788 1855 959 1162 NA NA NA NA
1560718800.0 132.0 82 109 276 NA NA NA NA NA NA 206 586 472 NA NA NA NA NA NA 3066 610 1883 NA NA NA NA NA NA 2912 1858 3526 NA NA NA NA NA NA
1560718800.0 1325.0 NA 183 338 0 61 NA NA NA NA NA 610 552 0 122 NA NA NA NA NA 667 2099 694 742 NA NA NA NA NA 759 2274 810 1313 NA NA NA NA
1560718800.0 1325.1 NA 205 155 0 NA NA NA NA NA NA 606 256 0 NA NA NA NA NA NA 583 730 306 NA NA NA NA NA NA 550 887 405 NA NA NA NA NA
1560718800.0 1325.3 NA 196 173 0 NA NA NA NA NA NA 610 275 0 NA NA NA NA NA NA 577 735 302 NA NA NA NA NA NA 437 1318 411 NA NA NA NA NA
1560718800.0 1325.5 NA 157 0 NA NA NA NA NA NA NA 270 0 NA NA NA NA NA NA NA 4678 186 NA NA NA NA NA NA NA 7670 497 NA NA NA NA NA NA
1560718800.0 1325.51 NA 158 0 NA NA NA NA NA NA NA 261 0 NA NA NA NA NA NA NA 1641 156 NA NA NA NA NA NA NA 1539 268 NA NA NA NA NA NA
1560718800.0 1325.6 NA 186 NA NA NA NA NA NA NA NA 295 NA NA NA NA NA NA NA NA 4433 NA NA NA NA NA NA NA NA 4739 NA NA NA NA NA NA NA
1560718800.0 1325.7 NA 184 0 NA NA NA NA NA NA NA 305 0 NA NA NA NA NA NA NA 4148 145 NA NA NA NA NA NA NA 4138 331 NA NA NA NA NA NA
1560718800.0 1325.8 NA 173 0 NA NA NA NA NA NA NA 308 0 NA NA NA NA NA NA NA 4946 208 NA NA NA NA NA NA NA 10559 1863 NA NA NA NA NA NA
1560718800.0 1329.1 NA 169 0 NA NA NA NA NA NA NA 272 0 NA NA NA NA NA NA NA 6021 193 NA NA NA NA NA NA NA 9847 1004 NA NA NA NA NA NA
1560718800.0 133.0 85 117 284 NA NA NA NA NA NA 216 587 483 NA NA NA NA NA NA 4451 625 1985 NA NA NA NA NA NA 2817 1555 4481 NA NA NA NA NA NA
1560718800.0 1334.0 NA 176 339 0 NA NA NA NA NA NA 606 616 0 NA NA NA NA NA NA 597 1958 790 NA NA NA NA NA NA 1568 2644 1054 NA NA NA NA NA
1560718800.0 1337.0 NA 169 359 0 NA NA NA NA NA NA 611 577 0 NA NA NA NA NA NA 697 2493 720 NA NA NA NA NA NA 666 2255 1588 NA NA NA NA NA
1560718800.0 134.0 NA 313 41 0 NA NA NA NA NA NA 503 84 0 NA NA NA NA NA NA 3388 144 85 NA NA NA NA NA NA 2488 365 253 NA NA NA NA NA
1560718800.0 134.701 NA 32 325 0 NA NA NA NA NA NA 97 564 0 NA NA NA NA NA NA 287 5289 825 NA NA NA NA NA NA 492 3850 1554 NA NA NA NA NA
1560718800.0 134.706 NA 40 337 0 NA NA NA NA NA NA 103 579 0 NA NA NA NA NA NA 291 6826 894 NA NA NA NA NA NA 359 3786 1126 NA NA NA NA NA
1560718800.0 134.707 NA 34 324 0 NA NA NA NA NA NA 99 532 0 NA NA NA NA NA NA 311 6128 802 NA NA NA NA NA NA 934 3696 1202 NA NA NA NA NA
1560718800.0 134.802 NA 41 333 0 NA NA NA NA NA NA 100 611 0 NA NA NA NA NA NA 350 7603 826 NA NA NA NA NA NA 401 3864 1089 NA NA NA NA NA
1560718800.0 134.805 NA 38 341 0 NA NA NA NA NA NA 105 629 0 NA NA NA NA NA NA 295 7776 876 NA NA NA NA NA NA 398 3896 1156 NA NA NA NA NA
1560718800.0 134.807 NA 89 362 0 NA NA NA NA NA NA 222 614 0 NA NA NA NA NA NA 1196 8565 971 NA NA NA NA NA NA 1043 4367 1446 NA NA NA NA NA
1560718800.0 134.813 NA 154 62 0 NA NA NA NA NA NA 277 118 0 NA NA NA NA NA NA 1014 228 295 NA NA NA NA NA NA 996 347 425 NA NA NA NA NA
1560718800.0 1340.0 NA 175 337 0 NA NA NA NA NA NA 564 552 0 NA NA NA NA NA NA 556 1884 703 NA NA NA NA NA NA 624 2634 1485 NA NA NA NA NA
1560718800.0 135.11 336 0 133 NA NA NA NA NA NA 786 0 228 NA NA NA NA NA NA 1598 283 683 NA NA NA NA NA NA 1568 503 751 NA NA NA NA NA NA
1560718800.0 135.12 338 0 129 NA NA NA NA NA NA 785 0 204 NA NA NA NA NA NA 1304 274 568 NA NA NA NA NA NA 1312 433 944 NA NA NA NA NA NA
1560718800.0 135.13 346 0 NA NA NA NA NA NA NA 746 0 NA NA NA NA NA NA NA 1309 309 NA NA NA NA NA NA NA 1390 597 NA NA NA NA NA NA NA
1560718800.0 135.3 275 0 125 NA NA NA NA NA NA 787 0 215 NA NA NA NA NA NA 1219 262 563 NA NA NA NA NA NA 1920 381 968 NA NA NA NA NA NA
1560718800.0 135.4 317 0 134 NA NA NA NA NA NA 784 0 219 NA NA NA NA NA NA 1266 274 556 NA NA NA NA NA NA 1485 450 727 NA NA NA NA NA NA
1560718800.0 135.5 323 0 129 NA NA NA NA NA NA 741 0 222 NA NA NA NA NA NA 1229 268 553 NA NA NA NA NA NA 1199 408 793 NA NA NA NA NA NA
1560718800.0 135.6 327 0 132 NA NA NA NA NA NA 785 0 228 NA NA NA NA NA NA 1359 278 617 NA NA NA NA NA NA 2755 528 668 NA NA NA NA NA NA
1560718800.0 135.7 345 0 129 NA NA NA NA NA NA 784 0 224 NA NA NA NA NA NA 1287 279 570 NA NA NA NA NA NA 1232 976 692 NA NA NA NA NA NA
1560718800.0 135.8 145 NA NA NA NA NA NA NA NA 245 NA NA NA NA NA NA NA NA 442 NA NA NA NA NA NA NA NA 625 NA NA NA NA NA NA NA NA
1560718800.0 1355.0 NA 172 345 0 NA NA NA NA NA NA 609 587 0 NA NA NA NA NA NA 582 1937 675 NA NA NA NA NA NA 644 2076 806 NA NA NA NA NA
1560718800.0 136.733 NA 178 61 0 NA NA NA NA NA NA 298 126 0 NA NA NA NA NA NA 1172 420 306 NA NA NA NA NA NA 968 591 670 NA NA NA NA NA
1560718800.0 136.734 NA 86 336 0 NA NA NA NA NA NA 169 551 0 NA NA NA NA NA NA 876 8546 922 NA NA NA NA NA NA 2308 4333 2105 NA NA NA NA NA
1560718800.0 136.739 NA 87 362 0 NA NA NA NA NA NA 161 634 0 NA NA NA NA NA NA 755 14949 883 NA NA NA NA NA NA 1574 12068 1545 NA NA NA NA NA
1560718800.0 136.741 NA 88 360 0 NA NA NA NA NA NA 171 614 0 NA NA NA NA NA NA 745 13688 910 NA NA NA NA NA NA 2327 6438 1114 NA NA NA NA NA
1560718800.0 136.751 NA 86 380 0 NA NA NA NA NA NA 167 679 0 NA NA NA NA NA NA 786 15282 880 NA NA NA NA NA NA 3462 12773 1987 NA NA NA NA NA
1560718800.0 136.759 NA 87 378 0 NA NA NA NA NA NA 171 681 0 NA NA NA NA NA NA 678 17024 897 NA NA NA NA NA NA 1220 7069 1204 NA NA NA NA NA
1560718800.0 136.76 NA 89 368 0 NA NA NA NA NA NA 167 656 0 NA NA NA NA NA NA 800 17973 917 NA NA NA NA NA NA 1033 6652 1572 NA NA NA NA NA
1560718800.0 136.761 NA 88 389 0 NA NA NA NA NA NA 161 641 0 NA NA NA NA NA NA 745 20613 1015 NA NA NA NA NA NA 1487 8983 1300 NA NA NA NA NA
1560718800.0 136.7611 NA 174 0 NA NA NA NA NA NA NA 303 0 NA NA NA NA NA NA NA 5213 211 NA NA NA NA NA NA NA 8520 1362 NA NA NA NA NA NA
1560718800.0 136.768 NA 88 360 0 NA NA NA NA NA NA 161 623 0 NA NA NA NA NA NA 827 16548 1015 NA NA NA NA NA NA 1076 6491 1329 NA NA NA NA NA
1560718800.0 136.7721 NA 165 0 NA NA NA NA NA NA NA 282 0 NA NA NA NA NA NA NA 4920 197 NA NA NA NA NA NA NA 9783 1077 NA NA NA NA NA NA
1560718800.0 136.7722 NA 153 0 NA NA NA NA NA NA NA 280 0 NA NA NA NA NA NA NA 5665 207 NA NA NA NA NA NA NA 8764 1899 NA NA NA NA NA NA
1560718800.0 136.774 NA 88 354 0 NA NA NA NA NA NA 164 599 0 NA NA NA NA NA NA 788 12347 900 NA NA NA NA NA NA 1718 5135 1411 NA NA NA NA NA
1560718800.0 136.7801 NA 96 0 NA NA NA NA NA NA NA 170 0 NA NA NA NA NA NA NA 425 268 NA NA NA NA NA NA NA 1085 463 NA NA NA NA NA NA
1560718800.0 136.7802 NA 68 0 NA NA NA NA NA NA NA 134 0 NA NA NA NA NA NA NA 296 178 NA NA NA NA NA NA NA 1014 397 NA NA NA NA NA NA
1560718800.0 136.7803 NA 97 0 NA NA NA NA NA NA NA 184 0 NA NA NA NA NA NA NA 682 233 NA NA NA NA NA NA NA 1044 625 NA NA NA NA NA NA
1560718800.0 136.783 NA 111 441 0 NA NA NA NA NA NA 184 838 0 NA NA NA NA NA NA 690 21200 1151 NA NA NA NA NA NA 2334 7811 1777 NA NA NA NA NA
1560718800.0 136.788 NA 110 438 0 NA NA NA NA NA NA 180 786 0 NA NA NA NA NA NA 666 20505 1118 NA NA NA NA NA NA 1210 7141 1695 NA NA NA NA NA
1560718800.0 136.7952 NA 175 0 NA NA NA NA NA NA NA 288 0 NA NA NA NA NA NA NA 2995 144 NA NA NA NA NA NA NA 1780 354 NA NA NA NA NA NA
1560718800.0 136.812 NA 112 438 0 NA NA NA NA NA NA 188 839 0 NA NA NA NA NA NA 702 16384 1232 NA NA NA NA NA NA 2258 6837 1425 NA NA NA NA NA
1560718800.0 136.817 NA 109 426 0 NA NA NA NA NA NA 185 744 0 NA NA NA NA NA NA 624 19015 1323 NA NA NA NA NA NA 1408 6809 1531 NA NA NA NA NA
1560718800.0 136.818 NA 112 425 0 NA NA NA NA NA NA 187 823 0 NA NA NA NA NA NA 879 19378 1334 NA NA NA NA NA NA 1275 6929 1615 NA NA NA NA NA
1560718800.0 136.82 NA 113 448 0 NA NA NA NA NA NA 192 837 0 NA NA NA NA NA NA 635 21418 1175 NA NA NA NA NA NA 700 7198 1434 NA NA NA NA NA
1560718800.0 136.822 NA 109 418 0 NA NA NA NA NA NA 183 813 0 NA NA NA NA NA NA 681 19118 1302 NA NA NA NA NA NA 2004 7057 1933 NA NA NA NA NA
1560718800.0 136.824 NA 114 452 0 NA NA NA NA NA NA 196 831 0 NA NA NA NA NA NA 671 23344 1131 NA NA NA NA NA NA 821 8882 1250 NA NA NA NA NA
1560718800.0 136.826 NA 110 417 0 NA NA NA NA NA NA 191 716 0 NA NA NA NA NA NA 868 19886 1224 NA NA NA NA NA NA 2341 7531 1388 NA NA NA NA NA
1560718800.0 136.827 NA 112 344 0 NA NA NA NA NA NA 185 585 0 NA NA NA NA NA NA 634 3358 1080 NA NA NA NA NA NA 1572 3410 1261 NA NA NA NA NA
1560718800.0 136.828 NA 116 422 0 NA NA NA NA NA NA 190 717 0 NA NA NA NA NA NA 922 20475 1340 NA NA NA NA NA NA 1276 7592 1552 NA NA NA NA NA
1560718800.0 136.831 NA 112 437 0 NA NA NA NA NA NA 190 782 0 NA NA NA NA NA NA 843 22258 1301 NA NA NA NA NA NA 1277 8032 1534 NA NA NA NA NA
1560718800.0 136.8311 NA 170 0 NA NA NA NA NA NA NA 287 0 NA NA NA NA NA NA NA 2077 156 NA NA NA NA NA NA NA 1470 453 NA NA NA NA NA NA
1560718800.0 136.836 NA 112 451 0 NA NA NA NA NA NA 191 825 0 NA NA NA NA NA NA 768 22501 1254 NA NA NA NA NA NA 2221 7983 1754 NA NA NA NA NA
1560718800.0 136.839 NA 118 332 0 NA NA NA NA NA NA 193 609 0 NA NA NA NA NA NA 752 3318 1093 NA NA NA NA NA NA 2401 3007 1602 NA NA NA NA NA
1560718800.0 136.84 NA 114 433 0 NA NA NA NA NA NA 201 711 0 NA NA NA NA NA NA 727 16199 1192 NA NA NA NA NA NA 2205 6486 1608 NA NA NA NA NA
1560718800.0 136.848 NA 113 434 0 NA NA NA NA NA NA 198 790 0 NA NA NA NA NA NA 691 21484 1146 NA NA NA NA NA NA 682 8055 1255 NA NA NA NA NA
1560718800.0 136.849 NA 233 438 0 NA NA NA NA NA NA 392 792 0 NA NA NA NA NA NA 3286 12970 1505 NA NA NA NA NA NA 3186 5254 1669 NA NA NA NA NA
1560718800.0 136.85 NA 245 498 0 NA NA NA NA NA NA 408 856 0 NA NA NA NA NA NA 3638 14927 1531 NA NA NA NA NA NA 2633 5856 1655 NA NA NA NA NA
1560718800.0 136.8521 NA 168 0 NA NA NA NA NA NA NA 289 0 NA NA NA NA NA NA NA 2335 153 NA NA NA NA NA NA NA 1911 516 NA NA NA NA NA NA
1560718800.0 136.856 NA 228 420 0 NA NA NA NA NA NA 385 651 0 NA NA NA NA NA NA 2785 10176 1483 NA NA NA NA NA NA 3380 4824 1724 NA NA NA NA NA
1560718800.0 136.859 NA 251 476 0 NA NA NA NA NA NA 432 834 0 NA NA NA NA NA NA 4403 18375 1518 NA NA NA NA NA NA 2930 6522 1655 NA NA NA NA NA
1560718800.0 136.86 NA 238 441 0 NA NA NA NA NA NA 382 773 0 NA NA NA NA NA NA 3927 15746 1524 NA NA NA NA NA NA 3013 5878 1590 NA NA NA NA NA
1560718800.0 136.862 NA 254 490 0 NA NA NA NA NA NA 411 905 0 NA NA NA NA NA NA 4182 20614 1573 NA NA NA NA NA NA 2465 7424 1693 NA NA NA NA NA
1560718800.0 136.864 NA 260 488 0 NA NA NA NA NA NA 430 906 0 NA NA NA NA NA NA 4504 22892 1599 NA NA NA NA NA NA 4186 7811 1761 NA NA NA NA NA
1560718800.0 136.8642 NA 257 488 0 NA NA NA NA NA NA 421 890 0 NA NA NA NA NA NA 4434 22981 1590 NA NA NA NA NA NA 3183 8189 1749 NA NA NA NA NA
