Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1560805200.0 1306.0 NA 137 321 0 NA NA NA 441 618 0 NA NA NA 547 2028 658 NA NA NA 1242 3995 1234 NA NA
1560805200.0 1308.0 NA 127 163 38 0 NA NA 513 292 91 0 NA NA 584 722 162 299 NA NA 623 734 231 360 NA
1560805200.0 1323.0 NA 127 316 0 NA NA NA 426 680 0 NA NA NA 550 2007 664 NA NA NA 1552 3966 1245 NA NA
1560805200.0 1325.1 NA 139 155 0 NA NA NA 481 260 0 NA NA NA 654 818 339 NA NA NA 1014 1424 430 NA NA
1560805200.0 1325.3 NA 138 151 0 NA NA NA 479 263 0 NA NA NA 645 780 324 NA NA NA 676 1278 477 NA NA
1560805200.0 1325.5 NA 169 0 NA NA NA NA 282 0 NA NA NA NA 6284 265 NA NA NA NA 8842 428 NA NA NA
1560805200.0 1325.51 NA 152 0 NA NA NA NA 275 0 NA NA NA NA 2985 278 NA NA NA NA 4026 657 NA NA NA
1560805200.0 1325.6 NA 178 NA NA NA NA NA 329 NA NA NA NA NA 3974 NA NA NA NA NA 3445 NA NA NA NA
1560805200.0 1325.7 NA 182 0 NA NA NA NA 326 0 NA NA NA NA 4228 171 NA NA NA NA 3557 461 NA NA NA
1560805200.0 1325.8 NA 181 0 NA NA NA NA 318 0 NA NA NA NA 4331 156 NA NA NA NA 3538 273 NA NA NA
1560805200.0 1329.1 NA 174 0 NA NA NA NA 316 0 NA NA NA NA 8001 276 NA NA NA NA 10571 622 NA NA NA
1560805200.0 1336.0 NA 139 350 0 NA NA NA 569 606 0 NA NA NA 661 2993 679 NA NA NA 1544 2829 844 NA NA
1560805200.0 134.0 NA 314 37 0 NA NA NA 611 87 0 NA NA NA 3751 182 95 NA NA NA 3554 676 238 NA NA
1560805200.0 134.813 NA 143 55 0 NA NA NA 277 120 0 NA NA NA 1094 241 329 NA NA NA 1220 366 649 NA NA
1560805200.0 135.1 334 0 127 NA NA NA 846 0 220 NA NA NA 2357 335 913 NA NA NA 2669 373 1065 NA NA NA
1560805200.0 135.11 317 0 123 NA NA NA 818 0 222 NA NA NA 1897 310 778 NA NA NA 1915 624 770 NA NA NA
1560805200.0 135.12 307 0 119 NA NA NA 848 0 204 NA NA NA 1544 287 677 NA NA NA 1862 519 1056 NA NA NA
1560805200.0 135.13 321 0 NA NA NA NA 825 0 NA NA NA NA 1532 312 NA NA NA NA 1615 407 NA NA NA NA
1560805200.0 135.2 266 0 111 NA NA NA 786 0 200 NA NA NA 1335 243 633 NA NA NA 1509 325 1959 NA NA NA
1560805200.0 135.3 266 0 115 NA NA NA 737 0 208 NA NA NA 1460 275 699 NA NA NA 1800 593 999 NA NA NA
1560805200.0 135.4 304 0 116 NA NA NA 789 0 203 NA NA NA 1562 289 673 NA NA NA 2346 652 866 NA NA NA
1560805200.0 135.5 303 0 120 NA NA NA 847 0 212 NA NA NA 1504 311 665 NA NA NA 1963 583 1181 NA NA NA
1560805200.0 135.6 305 0 122 NA NA NA 808 0 220 NA NA NA 1603 290 741 NA NA NA 1894 478 1303 NA NA NA
1560805200.0 135.8 136 NA NA NA NA NA 244 NA NA NA NA NA 517 NA NA NA NA NA 979 NA NA NA NA NA
1560805200.0 135.9 303 0 117 NA NA NA 853 0 205 NA NA NA 1493 297 647 NA NA NA 2429 479 980 NA NA NA
1560805200.0 136.733 NA 161 63 0 NA NA NA 290 130 0 NA NA NA 1168 560 326 NA NA NA 1876 736 669 NA NA
1560805200.0 136.761 NA 81 388 0 NA NA NA 156 747 0 NA NA NA 707 20279 870 NA NA NA 1097 7629 987 NA NA
1560805200.0 136.7611 NA 185 0 NA NA NA NA 309 0 NA NA NA NA 7407 289 NA NA NA NA 8871 644 NA NA NA
1560805200.0 136.762 NA 82 400 0 NA NA NA 166 722 0 NA NA NA 644 22345 873 NA NA NA 1652 9869 1276 NA NA
1560805200.0 136.764 NA 82 361 0 NA NA NA 150 660 0 NA NA NA 677 17631 870 NA NA NA 1848 7026 1063 NA NA
1560805200.0 136.768 NA 79 356 0 NA NA NA 156 662 0 NA NA NA 774 16695 896 NA NA NA 1430 6444 1501 NA NA
1560805200.0 136.7721 NA 178 0 NA NA NA NA 295 0 NA NA NA NA 7135 292 NA NA NA NA 8313 499 NA NA NA
1560805200.0 136.7722 NA 157 0 NA NA NA NA 266 0 NA NA NA NA 7812 215 NA NA NA NA 10034 546 NA NA NA
1560805200.0 136.7801 NA 82 NA NA NA NA NA 164 NA NA NA NA NA 363 NA NA NA NA NA 776 NA NA NA NA
1560805200.0 136.7802 NA 67 0 NA NA NA NA 143 0 NA NA NA NA 340 188 NA NA NA NA 774 464 NA NA NA
1560805200.0 136.7803 NA 81 NA NA NA NA NA 153 NA NA NA NA NA 525 NA NA NA NA NA 958 NA NA NA NA
1560805200.0 136.7952 NA 178 0 NA NA NA NA 293 0 NA NA NA NA 3573 167 NA NA NA NA 3025 422 NA NA NA
1560805200.0 136.796 NA 116 433 0 NA NA NA 183 703 0 NA NA NA 966 22920 1841 NA NA NA 2531 10323 2533 NA NA
1560805200.0 136.806 NA 110 405 0 NA NA NA 184 692 0 NA NA NA 893 21772 1244 NA NA NA 1120 10009 1329 NA NA
1560805200.0 136.816 NA 115 422 0 NA NA NA 194 728 0 NA NA NA 1103 32419 1695 NA NA NA 2535 17744 2386 NA NA
1560805200.0 136.826 NA 115 414 0 NA NA NA 188 696 0 NA NA NA 1176 30779 1218 NA NA NA 2531 17483 1360 NA NA
1560805200.0 136.8311 NA 169 0 NA NA NA NA 285 0 NA NA NA NA 2450 165 NA NA NA NA 2046 324 NA NA NA
1560805200.0 136.8391 NA 150 431 0 NA NA NA 272 805 0 NA NA NA 3752 20093 997 NA NA NA 6114 7765 1061 NA NA
1560805200.0 136.845 NA 115 413 0 NA NA NA 188 730 0 NA NA NA 1130 20414 1720 NA NA NA 2529 9058 2367 NA NA
1560805200.0 136.8521 NA 172 0 NA NA NA NA 281 0 NA NA NA NA 2902 170 NA NA NA NA 2250 457 NA NA NA
1560805200.0 136.858 NA 230 363 0 NA NA NA 395 629 0 NA NA NA 2313 4244 1307 NA NA NA 3136 5774 1447 NA NA
1560805200.0 1361.18 67 261 397 0 NA NA 145 636 676 0 NA NA 5137 3352 2997 2028 NA NA 5898 6439 4727 2894 NA NA
1560805200.0 1362.18 68 263 401 0 NA NA 148 665 719 0 NA NA 8824 3425 3242 2188 NA NA 5914 4309 4589 2490 NA NA
1560805200.0 1363.17 68 170 368 0 NA NA 151 499 629 0 NA NA 8804 2008 2769 1129 NA NA 7322 2276 3424 1347 NA NA
1560805200.0 1363.18 67 266 407 0 NA NA 150 621 698 0 NA NA 8690 3423 3254 2111 NA NA 7254 4068 4153 2486 NA NA
1560805200.0 140.51 NA 43 211 0 NA NA NA 120 344 0 NA NA NA 634 1889 354 NA NA NA 817 1514 433 NA NA
1560805200.0 140.53 NA 279 0 NA NA NA NA 452 0 NA NA NA NA 3392 370 NA NA NA NA 2139 514 NA NA NA
1560805200.0 140.54 NA 255 0 NA NA NA NA 559 0 NA NA NA NA 1892 493 NA NA NA NA 4740 696 NA NA NA
1560805200.0 144.6 NA 289 NA NA NA NA NA 542 NA NA NA NA NA 3225 NA NA NA NA NA 3106 NA NA NA NA
1560805200.0 2017.1 368 0 127 NA NA NA 885 0 221 NA NA NA 1921 321 733 NA NA NA 2043 452 874 NA NA NA
1560805200.0 2017.12 364 0 120 NA NA NA 925 0 210 NA NA NA 1953 326 656 NA NA NA 2655 414 732 NA NA NA
1560805200.0 2017.4 361 0 118 NA NA NA 876 0 211 NA NA NA 1831 334 663 NA NA NA 2527 500 945 NA NA NA
1560805200.0 2017.5 363 0 119 NA NA NA 873 0 212 NA NA NA 1833 337 706 NA NA NA 1689 639 1715 NA NA NA
1560805200.0 2017.6 365 0 122 NA NA NA 874 0 212 NA NA NA 2006 336 726 NA NA NA 2183 603 1008 NA NA NA
1560805200.0 2017.7 366 0 116 NA NA NA 874 0 210 NA NA NA 1810 304 685 NA NA NA 1631 363 1044 NA NA NA
1560805200.0 2017.8 183 NA NA NA NA NA 295 NA NA NA NA NA 581 NA NA NA NA NA 953 NA NA NA NA NA
1560805200.0 2017.9 365 0 120 NA NA NA 873 0 211 NA NA NA 1755 316 670 NA NA NA 1739 477 824 NA NA NA
1560805200.0 2018.11 382 0 128 NA NA NA 896 0 218 NA NA NA 2274 334 809 NA NA NA 1926 488 808 NA NA NA
1560805200.0 2018.12 365 0 122 NA NA NA 879 0 216 NA NA NA 1842 360 683 NA NA NA 2124 990 798 NA NA NA
1560805200.0 2018.2 321 0 124 NA NA NA 808 0 213 NA NA NA 1763 297 647 NA NA NA 1811 417 775 NA NA NA
1560805200.0 2018.4 363 0 119 NA NA NA 867 0 204 NA NA NA 1925 310 674 NA NA NA 2518 426 855 NA NA NA
1560805200.0 2018.7 365 0 118 NA NA NA 875 0 205 NA NA NA 1891 312 689 NA NA NA 2080 469 1281 NA NA NA
1560805200.0 2018.8 184 NA NA NA NA NA 309 NA NA NA NA NA 574 NA NA NA NA NA 677 NA NA NA NA NA
1560805200.0 2018.9 367 0 121 NA NA NA 875 0 217 NA NA NA 1744 321 653 NA NA NA 1970 440 1027 NA NA NA
1560805200.0 250202.171 NA 310 366 450 0 NA NA 635 727 753 0 NA NA 4991 17157 4285 1208 NA NA 3230 6418 2961 1725 NA
1560805200.0 250400.0 336 0 117 NA NA NA 843 0 223 NA NA NA 1686 283 716 NA NA NA 2073 507 1048 NA NA NA
1560805200.0 250400.17 394 0 119 NA NA NA 913 0 213 NA NA NA 2225 313 745 NA NA NA 2403 456 1185 NA NA NA
1560805200.0 250400.18 414 0 122 NA NA NA 924 0 216 NA NA NA 2358 315 742 NA NA NA 2201 407 1218 NA NA NA
1560805200.0 250402.18 418 0 129 NA NA NA 923 0 231 NA NA NA 2421 321 822 NA NA NA 2038 395 1164 NA NA NA
1560805200.0 250403.0 339 0 124 NA NA NA 836 0 228 NA NA NA 1818 282 715 NA NA NA 2226 444 756 NA NA NA
1560805200.0 250403.18 409 0 127 NA NA NA 913 0 232 NA NA NA 2339 313 756 NA NA NA 2165 405 828 NA NA NA
1560805200.0 250405.0 334 0 123 NA NA NA 839 0 219 NA NA NA 1775 279 720 NA NA NA 2460 447 813 NA NA NA
1560805200.0 250405.17 399 0 123 NA NA NA 913 0 220 NA NA NA 2221 316 764 NA NA NA 2184 493 1049 NA NA NA
1560805200.0 250405.18 408 0 123 NA NA NA 911 0 223 NA NA NA 2289 346 736 NA NA NA 2226 515 856 NA NA NA
1560805200.0 250406.17 399 0 124 NA NA NA 892 0 216 NA NA NA 2023 303 692 NA NA NA 2156 375 914 NA NA NA
1560805200.0 250407.0 293 0 118 NA NA NA 773 0 215 NA NA NA 1627 288 697 NA NA NA 2432 1281 872 NA NA NA
1560805200.0 250407.17 356 0 126 NA NA NA 839 0 228 NA NA NA 2064 322 748 NA NA NA 2706 610 995 NA NA NA
1560805200.0 250409.17 412 0 131 NA NA NA 924 0 227 NA NA NA 2714 338 933 NA NA NA 2618 614 1095 NA NA NA
1560805200.0 25406.0 425 0 121 NA NA NA 964 0 215 NA NA NA 3183 284 698 NA NA NA 2267 358 1387 NA NA NA
1560805200.0 4.27 NA 56 308 0 NA NA NA 115 599 0 NA NA NA 399 4204 892 NA NA NA 790 3437 1496 NA NA
1560805200.0 4.28 NA 60 309 0 NA NA NA 127 586 0 NA NA NA 315 3348 2696 NA NA NA 851 6135 2899 NA NA
1560805200.0 4.54 NA 33 325 0 NA NA NA 96 637 0 NA NA NA 298 7031 715 NA NA NA 715 3670 1132 NA NA
1560805200.0 4.64 NA 27 334 0 NA NA NA 93 636 0 NA NA NA 255 7445 710 NA NA NA 437 4040 879 NA NA
1560805200.0 4.65 NA 28 337 0 NA NA NA 95 659 0 NA NA NA 344 10072 716 NA NA NA 391 4528 987 NA NA
1560805200.0 4.76 NA 59 336 0 NA NA NA 124 635 0 NA NA NA 349 8141 708 NA NA NA 804 4173 775 NA NA
1560805200.0 4.77 NA 55 335 0 NA NA NA 122 590 0 NA NA NA 367 9008 707 NA NA NA 985 4247 793 NA NA
1560805200.0 4.78 NA 51 328 0 NA NA NA 115 556 0 NA NA NA 316 7817 705 NA NA NA 532 4564 822 NA NA
1560805200.0 5.2 236 0 NA NA NA NA 736 0 NA NA NA NA 1365 287 NA NA NA NA 1553 418 NA NA NA NA
1560805200.0 5.3 237 0 NA NA NA NA 772 0 NA NA NA NA 1404 273 NA NA NA NA 1726 442 NA NA NA NA
1560805200.0 5.6 284 0 NA NA NA NA 823 0 NA NA NA NA 1587 280 NA NA NA NA 1877 408 NA NA NA NA
1560805200.0 5.7 279 0 NA NA NA NA 864 0 NA NA NA NA 1481 305 NA NA NA NA 1526 448 NA NA NA NA
1560805200.0 503.0 30 0 NA NA NA NA 83 0 NA NA NA NA 229 152 NA NA NA NA 509 317 NA NA NA NA
1560805200.0 504.0 31 0 NA NA NA NA 84 0 NA NA NA NA 223 153 NA NA NA NA 666 294 NA NA NA NA
1560805200.0 505.0 33 0 NA NA NA NA 84 0 NA NA NA NA 204 152 NA NA NA NA 473 298 NA NA NA NA
1560805200.0 506.0 32 0 NA NA NA NA 80 0 NA NA NA NA 200 152 NA NA NA NA 530 287 NA NA NA NA
1560805200.0 507.0 29 0 NA NA NA NA 78 0 NA NA NA NA 224 163 NA NA NA NA 484 415 NA NA NA NA
1560805200.0 508.0 34 0 NA NA NA NA 83 0 NA NA NA NA 191 160 NA NA NA NA 482 303 NA NA NA NA
1560805200.0 509.0 28 0 NA NA NA NA 78 0 NA NA NA NA 184 155 NA NA NA NA 504 321 NA NA NA NA
1560805200.0 510.0 30 0 NA NA NA NA 84 0 NA NA NA NA 296 169 NA NA NA NA 625 446 NA NA NA NA
1560805200.0 511.0 34 0 NA NA NA NA 104 0 NA NA NA NA 9223 175 NA NA NA NA 16909 721 NA NA NA NA
1560805200.0 512.0 13 38 0 NA NA NA 58 90 0 NA NA NA 3198 231 157 NA NA NA 30647 500 374 NA NA NA
1560805200.0 513.0 16 40 0 NA NA NA 58 91 0 NA NA NA 800 412 260 NA NA NA 2540 628 535 NA NA NA
1560805200.0 514.0 13 31 0 NA NA NA 59 90 0 NA NA NA 414 242 158 NA NA NA 1203 405 311 NA NA NA
1560805200.0 515.0 13 31 0 NA NA NA 59 89 0 NA NA NA 25392 223 149 NA NA NA 30647 435 282 NA NA NA
1560805200.0 516.0 13 37 0 NA NA NA 59 90 0 NA NA NA 811 264 150 NA NA NA 5492 1024 383 NA NA NA
1560805200.0 517.0 13 33 0 NA NA NA 58 90 0 NA NA NA 952 238 161 NA NA NA 1337 525 327 NA NA NA
1560805200.0 518.0 14 31 0 NA NA NA 58 90 0 NA NA NA 3204 222 151 NA NA NA 30647 611 280 NA NA NA
1560805200.0 519.0 13 32 0 NA NA NA 58 90 0 NA NA NA 684 189 138 NA NA NA 3136 686 365 NA NA NA
1560805200.0 520.0 13 32 0 NA NA NA 58 91 0 NA NA NA 959 232 162 NA NA NA 1439 456 337 NA NA NA
1560805200.0 521.0 13 36 0 NA NA NA 58 90 0 NA NA NA 698 205 146 NA NA NA 3675 666 612 NA NA NA
1560805200.0 522.0 13 31 0 NA NA NA 59 89 0 NA NA NA 3208 224 150 NA NA NA 30647 634 292 NA NA NA
1560805200.0 523.0 15 52 0 NA NA NA 59 104 0 NA NA NA 1478 526 265 NA NA NA 3270 654 555 NA NA NA
1560805200.0 524.0 13 33 0 NA NA NA 59 90 0 NA NA NA 937 278 161 NA NA NA 1294 673 400 NA NA NA
1560805200.0 525.0 16 33 0 NA NA NA 58 90 0 NA NA NA 755 432 245 NA NA NA 2631 898 415 NA NA NA
1560805200.0 526.0 13 36 0 NA NA NA 59 89 0 NA NA NA 3201 227 162 NA NA NA 30647 580 401 NA NA NA
1560805200.0 527.0 13 38 0 NA NA NA 58 91 0 NA NA NA 955 225 156 NA NA NA 1440 406 399 NA NA NA
1560805200.0 528.0 16 34 0 NA NA NA 59 92 0 NA NA NA 798 354 228 NA NA NA 2944 591 515 NA NA NA
1560805200.0 529.0 13 32 0 NA NA NA 58 90 0 NA NA NA 3201 209 163 NA NA NA 30647 474 339 NA NA NA
1560805200.0 530.0 13 37 0 NA NA NA 58 91 0 NA NA NA 948 250 153 NA NA NA 1999 667 368 NA NA NA
1560805200.0 531.0 43 0 NA NA NA NA 190 0 NA NA NA NA 187 154 NA NA NA NA 467 362 NA NA NA NA
1560805200.0 534.0 39 0 NA NA NA NA 100 0 NA NA NA NA 393 153 NA NA NA NA 1001 380 NA NA NA NA
1560805200.0 535.0 35 0 NA NA NA NA 87 0 NA NA NA NA 766 162 NA NA NA NA 2216 419 NA NA NA NA
1560805200.0 536.0 37 0 NA NA NA NA 103 0 NA NA NA NA 327 159 NA NA NA NA 891 382 NA NA NA NA
1560805200.0 541.0 39 0 NA NA NA NA 95 0 NA NA NA NA 209 151 NA NA NA NA 540 327 NA NA NA NA
1560805200.0 545.0 39 0 NA NA NA NA 94 0 NA NA NA NA 259 162 NA NA NA NA 582 506 NA NA NA NA
1560805200.0 551.0 14 34 0 NA NA NA 59 90 0 NA NA NA 4991 251 152 NA NA NA 7750 840 345 NA NA NA
1560805200.0 552.0 13 32 0 NA NA NA 59 90 0 NA NA NA 968 256 160 NA NA NA 1517 638 305 NA NA NA
1560805200.0 554.0 13 37 0 NA NA NA 59 90 0 NA NA NA 1643 236 154 NA NA NA 2656 475 315 NA NA NA
1560805200.0 555.0 16 41 0 NA NA NA 59 85 0 NA NA NA 1527 390 238 NA NA NA 3521 708 546 NA NA NA
1560805200.0 556.0 14 32 0 NA NA NA 58 90 0 NA NA NA 396 227 149 NA NA NA 2079 516 263 NA NA NA
1560805200.0 560.0 31 0 NA NA NA NA 84 0 NA NA NA NA 200 160 NA NA NA NA 533 374 NA NA NA NA
1560805200.0 561.0 32 0 NA NA NA NA 79 0 NA NA NA NA 211 162 NA NA NA NA 582 321 NA NA NA NA
1560805200.0 562.0 14 38 0 NA NA NA 58 88 0 NA NA NA 401 203 162 NA NA NA 1983 381 378 NA NA NA
