Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1560718800.0 136.89 NA 251 471 0 NA NA NA 449 745 0 NA NA NA 4634 20027 1474 NA NA NA 4044 8127 1736 NA NA
1560718800.0 136.893 NA 245 460 0 NA NA NA 416 748 0 NA NA NA 4660 19876 1481 NA NA NA 4102 7912 1666 NA NA
1560718800.0 136.894 NA 236 437 0 NA NA NA 406 688 0 NA NA NA 2516 7965 1117 NA NA NA 2258 4595 1171 NA NA
1560718800.0 136.896 NA 242 460 0 NA NA NA 399 733 0 NA NA NA 4574 21661 1466 NA NA NA 4106 8760 2042 NA NA
1560718800.0 1360.0 66 116 316 0 NA NA 142 430 671 0 NA NA 2099 436 1615 557 NA NA 1731 355 1791 676 NA NA
1560718800.0 1361.0 80 137 334 0 NA NA 179 463 696 0 NA NA 4378 490 1783 568 NA NA 3520 378 2123 704 NA NA
1560718800.0 1361.18 65 260 402 0 NA NA 146 612 698 0 NA NA 5014 3295 3028 2122 NA NA 3350 3349 4541 2485 NA NA
1560718800.0 1362.18 66 262 400 0 NA NA 149 686 696 0 NA NA 10016 3044 3192 2188 NA NA 7681 3281 3804 2544 NA NA
1560718800.0 1363.17 69 171 371 0 NA NA 150 507 701 0 NA NA 9838 2052 2820 1199 NA NA 6496 1729 3991 1990 NA NA
1560718800.0 1363.18 67 262 404 0 NA NA 146 676 698 0 NA NA 9274 3394 3172 2206 NA NA 6189 4987 3780 2823 NA NA
1560718800.0 14.0 NA 126 306 0 NA NA NA 452 618 0 NA NA NA 2239 4524 540 NA NA NA 1022 2586 628 NA NA
1560718800.0 140.51 NA 43 209 0 NA NA NA 112 326 0 NA NA NA 663 1827 393 NA NA NA 1030 2754 735 NA NA
1560718800.0 140.53 NA 289 0 NA NA NA NA 446 0 NA NA NA NA 3248 443 NA NA NA NA 1951 838 NA NA NA
1560718800.0 140.54 NA 252 0 NA NA NA NA 566 0 NA NA NA NA 2032 524 NA NA NA NA 4768 1128 NA NA NA
1560718800.0 140.55 NA 79 62 355 0 NA NA 167 143 573 0 NA NA 1400 1863 12509 309 NA NA 1163 1207 3931 386 NA
1560718800.0 144.6 NA 289 NA NA NA NA NA 591 NA NA NA NA NA 3138 NA NA NA NA NA 3377 NA NA NA NA
1560718800.0 145.0 67 111 178 0 NA NA 138 466 322 0 NA NA 1996 376 752 260 NA NA 3344 1095 1427 375 NA NA
1560718800.0 149.0 57 139 345 0 NA NA 122 401 716 0 NA NA 1036 767 1823 914 NA NA 923 1489 2403 1130 NA NA
1560718800.0 150.0 63 138 224 0 NA NA 134 437 399 0 NA NA 2175 891 920 401 NA NA 2986 627 1076 512 NA NA
1560718800.0 158.1 NA 204 370 0 NA NA NA 580 717 0 NA NA NA 1176 2151 1082 NA NA NA 1652 2319 1335 NA NA
1560718800.0 158.2 NA 203 356 0 NA NA NA 581 641 0 NA NA NA 1176 2099 1068 NA NA NA 1483 2291 1309 NA NA
1560718800.0 158.3 NA 204 358 0 NA NA NA 540 660 0 NA NA NA 1157 2154 1075 NA NA NA 1848 2201 1345 NA NA
1560718800.0 17.0 NA 111 272 0 NA NA NA 409 644 0 NA NA NA 1534 2067 480 NA NA NA 1192 1788 559 NA NA
1560718800.0 20.0 NA 110 281 0 NA NA NA 478 602 0 NA NA NA 1745 2729 572 NA NA NA 1233 5709 704 NA NA
1560718800.0 200.0 NA 174 371 0 NA NA NA 539 667 0 NA NA NA 940 2320 510 NA NA NA 856 2088 583 NA NA
1560718800.0 20034.0 NA 286 376 0 NA NA NA 485 671 0 NA NA NA 2398 2353 657 NA NA NA 2009 2268 766 NA NA
1560718800.0 20034.1 NA 287 196 0 NA NA NA 536 311 0 NA NA NA 2688 1247 324 NA NA NA 1659 1547 634 NA NA
1560718800.0 20034.11 NA 289 376 0 NA NA NA 503 711 0 NA NA NA 2384 2324 661 NA NA NA 2287 2031 843 NA NA
1560718800.0 2017.12 366 0 114 NA NA NA 915 0 208 NA NA NA 1785 372 665 NA NA NA 1906 712 1515 NA NA NA
1560718800.0 2017.3 322 0 113 NA NA NA 865 0 208 NA NA NA 1744 328 721 NA NA NA 2853 650 2144 NA NA NA
1560718800.0 2017.5 367 0 117 NA NA NA 905 0 219 NA NA NA 1758 374 713 NA NA NA 2395 691 1903 NA NA NA
1560718800.0 2017.6 365 0 122 NA NA NA 914 0 220 NA NA NA 1995 362 729 NA NA NA 2363 835 1291 NA NA NA
1560718800.0 2017.7 369 0 121 NA NA NA 924 0 210 NA NA NA 1759 367 686 NA NA NA 2401 873 1104 NA NA NA
1560718800.0 2017.8 183 NA NA NA NA NA 290 NA NA NA NA NA 558 NA NA NA NA NA 1690 NA NA NA NA NA
1560718800.0 2017.9 363 0 116 NA NA NA 925 0 209 NA NA NA 1686 349 661 NA NA NA 2125 525 1202 NA NA NA
1560718800.0 2018.11 381 0 121 NA NA NA 929 0 225 NA NA NA 2172 342 817 NA NA NA 2287 489 1599 NA NA NA
1560718800.0 2018.12 367 0 114 NA NA NA 926 0 216 NA NA NA 1850 363 701 NA NA NA 2127 496 1221 NA NA NA
1560718800.0 2018.2 323 0 118 NA NA NA 873 0 200 NA NA NA 1727 339 709 NA NA NA 2325 626 1438 NA NA NA
1560718800.0 2018.3 325 0 111 NA NA NA 866 0 213 NA NA NA 1730 337 698 NA NA NA 2058 707 2037 NA NA NA
1560718800.0 2018.4 368 0 116 NA NA NA 916 0 212 NA NA NA 1802 357 716 NA NA NA 1896 644 1501 NA NA NA
1560718800.0 2018.6 370 0 123 NA NA NA 874 0 214 NA NA NA 1967 356 804 NA NA NA 2769 802 1998 NA NA NA
1560718800.0 2018.7 367 0 115 NA NA NA 939 0 205 NA NA NA 1790 373 702 NA NA NA 1959 762 1403 NA NA NA
1560718800.0 2018.8 181 NA NA NA NA NA 295 NA NA NA NA NA 604 NA NA NA NA NA 1211 NA NA NA NA NA
1560718800.0 2018.9 365 0 117 NA NA NA 858 0 209 NA NA NA 1710 359 658 NA NA NA 2601 891 1084 NA NA NA
1560718800.0 204.0 86 173 351 0 NA NA 211 497 775 0 NA NA 2345 928 2317 509 NA NA 1389 973 1969 596 NA NA
1560718800.0 250199.0 297 NA NA NA NA NA 698 NA NA NA NA NA 3184 NA NA NA NA NA 1980 NA NA NA NA NA
1560718800.0 250199.17 314 NA NA NA NA NA 633 NA NA NA NA NA 4536 NA NA NA NA NA 2753 NA NA NA NA NA
1560718800.0 250200.118 63 486 288 142 NA NA 142 854 662 275 NA NA 2225 4616 2777 721 NA NA 1401 2298 1954 947 NA NA
1560718800.0 250202.171 NA 319 377 453 0 NA NA 651 720 752 0 NA NA 4393 16131 4533 1201 NA NA 2792 5518 4431 1571 NA
1560718800.0 250203.17 NA 371 440 0 NA NA NA 788 810 0 NA NA NA 15627 4202 1185 NA NA NA 5759 4057 1547 NA NA
1560718800.0 250205.17 NA 369 442 0 NA NA NA 781 776 0 NA NA NA 15558 4028 1185 NA NA NA 5846 4128 1895 NA NA
1560718800.0 250207.17 NA 358 431 0 NA NA NA 684 756 0 NA NA NA 15879 3817 1129 NA NA NA 8520 3287 1596 NA NA
1560718800.0 250399.0 211 NA NA NA NA NA 507 NA NA NA NA NA 1182 NA NA NA NA NA 1277 NA NA NA NA NA
1560718800.0 250400.0 335 0 121 NA NA NA 834 0 215 NA NA NA 1892 311 741 NA NA NA 2512 797 1340 NA NA NA
1560718800.0 250400.17 400 0 127 NA NA NA 966 0 213 NA NA NA 2099 343 793 NA NA NA 2248 746 1525 NA NA NA
1560718800.0 250400.18 414 0 125 NA NA NA 939 0 216 NA NA NA 2249 390 802 NA NA NA 2290 1069 2030 NA NA NA
1560718800.0 250402.17 408 0 126 NA NA NA 951 0 216 NA NA NA 2199 296 751 NA NA NA 1884 404 1159 NA NA NA
1560718800.0 250402.18 421 0 124 NA NA NA 976 0 218 NA NA NA 2459 338 786 NA NA NA 3050 527 1116 NA NA NA
1560718800.0 250403.0 341 0 126 NA NA NA 847 0 216 NA NA NA 1801 312 709 NA NA NA 2714 491 1247 NA NA NA
1560718800.0 250405.17 403 0 122 NA NA NA 951 0 228 NA NA NA 2348 338 826 NA NA NA 2675 648 2100 NA NA NA
1560718800.0 250405.18 411 0 125 NA NA NA 911 0 228 NA NA NA 2327 336 791 NA NA NA 2978 547 1921 NA NA NA
1560718800.0 250406.17 398 0 122 NA NA NA 964 0 209 NA NA NA 2051 371 732 NA NA NA 2873 872 1991 NA NA NA
1560718800.0 250406.18 409 0 125 NA NA NA 951 0 212 NA NA NA 1973 364 753 NA NA NA 2243 740 1557 NA NA NA
1560718800.0 250407.0 298 0 127 NA NA NA 815 0 221 NA NA NA 1456 239 660 NA NA NA 1383 336 984 NA NA NA
1560718800.0 250407.17 354 0 125 NA NA NA 880 0 234 NA NA NA 2001 341 749 NA NA NA 3131 580 1336 NA NA NA
1560718800.0 250407.18 370 0 120 NA NA NA 860 0 222 NA NA NA 2141 309 731 NA NA NA 2528 577 1028 NA NA NA
1560718800.0 250408.17 411 0 132 NA NA NA 924 0 229 NA NA NA 2323 298 798 NA NA NA 4129 496 1056 NA NA NA
1560718800.0 250409.17 416 0 134 NA NA NA 911 0 231 NA NA NA 2620 373 877 NA NA NA 3465 981 1321 NA NA NA
1560718800.0 250409.18 421 0 140 NA NA NA 912 0 230 NA NA NA 2772 350 985 NA NA NA 3869 578 1517 NA NA NA
1560718800.0 25207.0 NA 319 549 0 NA NA NA 689 923 0 NA NA NA 2476 3347 562 NA NA NA 1242 2545 608 NA NA
1560718800.0 25210.0 61 165 367 0 NA NA 138 551 728 0 NA NA 1816 774 1757 554 NA NA 1759 720 2572 617 NA NA
1560718800.0 25212.0 84 312 530 0 NA NA 183 662 861 0 NA NA 9020 2909 4195 764 NA NA 6102 2156 4028 1346 NA NA
1560718800.0 25403.0 435 0 121 NA NA NA 977 0 219 NA NA NA 4088 278 677 NA NA NA 2393 389 1026 NA NA NA
1560718800.0 25406.0 429 0 117 NA NA NA 975 0 210 NA NA NA 3463 317 734 NA NA NA 3182 708 1910 NA NA NA
1560718800.0 26.0 NA 128 303 0 NA NA NA 435 637 0 NA NA NA 2095 3235 623 NA NA NA 1756 3294 1011 NA NA
1560718800.0 27.0 NA 130 290 0 NA NA NA 466 690 0 NA NA NA 1911 2554 519 NA NA NA 1000 2093 588 NA NA
1560718800.0 29.0 NA 127 307 0 NA NA NA 460 581 0 NA NA NA 2007 2808 528 NA NA NA 1092 2624 738 NA NA
1560718800.0 300.0 59 168 383 0 NA NA 146 493 743 0 NA NA 663 934 2240 951 NA NA 1018 965 2240 1153 NA NA
1560718800.0 302.0 62 167 387 0 NA NA 152 498 763 0 NA NA 650 1438 2263 990 NA NA 1096 1665 2988 1287 NA NA
1560718800.0 34.0 84 112 281 0 NA NA 212 421 599 0 NA NA 2342 482 1688 497 NA NA 1705 398 2537 568 NA NA
1560718800.0 36.0 NA 124 305 0 NA NA NA 522 636 0 NA NA NA 2182 8389 549 NA NA NA 1313 4025 635 NA NA
1560718800.0 39.0 NA 128 313 0 NA NA NA 499 635 0 NA NA NA 2472 5818 544 NA NA NA 2847 2904 640 NA NA
1560718800.0 4.23 NA 58 308 0 NA NA NA 124 599 0 NA NA NA 416 3539 954 NA NA NA 713 3226 1186 NA NA
1560718800.0 4.27 NA 55 306 0 NA NA NA 117 609 0 NA NA NA 331 3627 763 NA NA NA 597 3175 1105 NA NA
1560718800.0 4.28 NA 64 312 0 NA NA NA 127 570 0 NA NA NA 330 3528 2711 NA NA NA 972 5552 2949 NA NA
1560718800.0 4.44 NA 35 316 0 NA NA NA 93 572 0 NA NA NA 262 5146 724 NA NA NA 461 3183 1084 NA NA
1560718800.0 4.51 NA 37 326 0 NA NA NA 101 637 0 NA NA NA 273 5962 695 NA NA NA 438 5951 883 NA NA
1560718800.0 4.52 NA 28 334 0 NA NA NA 95 690 0 NA NA NA 252 6482 607 NA NA NA 581 2986 753 NA NA
1560718800.0 4.53 NA 34 329 0 NA NA NA 96 691 0 NA NA NA 261 6201 607 NA NA NA 704 3016 902 NA NA
1560718800.0 4.54 NA 33 328 0 NA NA NA 92 599 0 NA NA NA 244 6988 743 NA NA NA 417 4322 2348 NA NA
1560718800.0 4.62 NA 33 333 0 NA NA NA 97 598 0 NA NA NA 292 6844 705 NA NA NA 403 5178 971 NA NA
1560718800.0 4.63 NA 29 334 0 NA NA NA 93 638 0 NA NA NA 229 6727 604 NA NA NA 520 3084 777 NA NA
1560718800.0 4.64 NA 36 331 0 NA NA NA 95 628 0 NA NA NA 237 6443 591 NA NA NA 446 3043 645 NA NA
1560718800.0 4.65 NA 29 337 0 NA NA NA 95 711 0 NA NA NA 259 8833 595 NA NA NA 493 3520 773 NA NA
1560718800.0 4.67 NA 59 338 0 NA NA NA 115 618 0 NA NA NA 393 8227 755 NA NA NA 1056 4036 845 NA NA
1560718800.0 4.75 NA 34 339 0 NA NA NA 98 714 0 NA NA NA 248 6587 595 NA NA NA 485 3577 833 NA NA
1560718800.0 4.76 NA 60 333 0 NA NA NA 123 644 0 NA NA NA 302 7054 604 NA NA NA 433 3898 655 NA NA
1560718800.0 4.77 NA 56 339 0 NA NA NA 122 582 0 NA NA NA 364 8978 773 NA NA NA 1055 4407 1156 NA NA
1560718800.0 4.78 NA 50 328 0 NA NA NA 114 649 0 NA NA NA 261 6820 589 NA NA NA 545 3293 692 NA NA
1560718800.0 4006.0 58 168 337 NA NA NA 135 505 675 NA NA NA 859 740 1963 NA NA NA 1472 576 2035 NA NA NA
1560718800.0 4007.0 41 0 0 NA NA NA 102 0 0 NA NA NA 418 214 1332 NA NA NA 1171 660 1665 NA NA NA
1560718800.0 4008.0 44 0 0 NA NA NA 102 0 0 NA NA NA 417 208 1367 NA NA NA 830 324 1741 NA NA NA
1560718800.0 5.1 281 0 NA NA NA NA 863 0 NA NA NA NA 1677 311 NA NA NA NA 3141 620 NA NA NA NA
1560718800.0 5.2 237 0 NA NA NA NA 786 0 NA NA NA NA 1451 299 NA NA NA NA 2408 697 NA NA NA NA
1560718800.0 5.3 233 0 NA NA NA NA 775 0 NA NA NA NA 1627 311 NA NA NA NA 3388 824 NA NA NA NA
1560718800.0 5.4 283 0 NA NA NA NA 908 0 NA NA NA NA 1543 299 NA NA NA NA 2227 600 NA NA NA NA
1560718800.0 5.5 278 0 NA NA NA NA 871 0 NA NA NA NA 1472 323 NA NA NA NA 2026 727 NA NA NA NA
1560718800.0 5.6 286 0 NA NA NA NA 924 0 NA NA NA NA 1611 353 NA NA NA NA 2484 997 NA NA NA NA
1560718800.0 5.7 282 0 NA NA NA NA 811 0 NA NA NA NA 1557 318 NA NA NA NA 2041 773 NA NA NA NA
1560718800.0 500199.0 215 NA NA NA NA NA 625 NA NA NA NA NA 1963 NA NA NA NA NA 1748 NA NA NA NA NA
1560718800.0 500200.0 NA 200 339 0 NA NA NA 610 700 0 NA NA NA 6535 2594 513 NA NA NA 3664 1896 579 NA NA
1560718800.0 500202.0 NA 211 342 0 NA NA NA 577 667 0 NA NA NA 6669 2803 521 NA NA NA 3952 2100 605 NA NA
1560718800.0 500203.0 NA 207 335 0 NA NA NA 612 709 0 NA NA NA 6535 2577 518 NA NA NA 3776 1893 593 NA NA
1560718800.0 500204.0 NA 205 344 0 NA NA NA 536 678 0 NA NA NA 6195 2540 521 NA NA NA 3941 2808 600 NA NA
1560718800.0 500205.0 NA 204 344 0 NA NA NA 567 703 0 NA NA NA 6739 2754 519 NA NA NA 3805 2037 595 NA NA
1560718800.0 500206.0 NA 206 333 0 NA NA NA 552 648 0 NA NA NA 6612 2771 521 NA NA NA 4028 2032 602 NA NA
1560718800.0 500207.0 NA 194 337 0 NA NA NA 580 680 0 NA NA NA 6013 2389 501 NA NA NA 3862 1956 590 NA NA
1560718800.0 50202.0 NA 223 445 0 NA NA NA 585 757 0 NA NA NA 1551 3025 537 NA NA NA 1605 2418 667 NA NA
1560718800.0 50203.0 NA 221 420 0 NA NA NA 586 775 0 NA NA NA 1615 3005 515 NA NA NA 1118 2342 586 NA NA
1560718800.0 503.0 31 0 NA NA NA NA 83 0 NA NA NA NA 243 176 NA NA NA NA 803 568 NA NA NA NA
1560718800.0 504.0 31 0 NA NA NA NA 84 0 NA NA NA NA 215 163 NA NA NA NA 647 611 NA NA NA NA
1560718800.0 505.0 30 0 NA NA NA NA 83 0 NA NA NA NA 232 172 NA NA NA NA 1158 723 NA NA NA NA
1560718800.0 506.0 30 0 NA NA NA NA 84 0 NA NA NA NA 211 171 NA NA NA NA 768 673 NA NA NA NA
1560718800.0 507.0 28 0 NA NA NA NA 78 0 NA NA NA NA 235 180 NA NA NA NA 681 698 NA NA NA NA
1560718800.0 508.0 34 0 NA NA NA NA 79 0 NA NA NA NA 231 208 NA NA NA NA 1268 2394 NA NA NA NA
1560718800.0 509.0 29 0 NA NA NA NA 79 0 NA NA NA NA 245 160 NA NA NA NA 2777 511 NA NA NA NA
1560718800.0 510.0 31 0 NA NA NA NA 84 0 NA NA NA NA 315 176 NA NA NA NA 865 774 NA NA NA NA
1560718800.0 511.0 38 0 NA NA NA NA 105 0 NA NA NA NA 10009 170 NA NA NA NA 14194 499 NA NA NA NA
1560718800.0 512.0 13 34 0 NA NA NA 59 90 0 NA NA NA 2458 238 172 NA NA NA 31179 1143 460 NA NA NA
1560718800.0 513.0 13 37 0 NA NA NA 58 91 0 NA NA NA 805 238 182 NA NA NA 3674 814 800 NA NA NA
1560718800.0 514.0 18 32 0 NA NA NA 58 90 0 NA NA NA 431 254 172 NA NA NA 3445 890 703 NA NA NA
1560718800.0 515.0 13 31 0 NA NA NA 59 88 0 NA NA NA 2454 242 176 NA NA NA 31184 885 602 NA NA NA
1560718800.0 516.0 13 32 0 NA NA NA 58 90 0 NA NA NA 803 254 180 NA NA NA 3581 1114 849 NA NA NA
1560718800.0 517.0 13 32 0 NA NA NA 58 91 0 NA NA NA 889 264 186 NA NA NA 1981 998 775 NA NA NA
1560718800.0 518.0 13 31 0 NA NA NA 58 90 0 NA NA NA 2456 298 178 NA NA NA 31164 2665 635 NA NA NA
1560718800.0 519.0 13 31 0 NA NA NA 59 90 0 NA NA NA 571 172 115 NA NA NA 2475 553 236 NA NA NA
1560718800.0 520.0 16 38 0 NA NA NA 59 90 0 NA NA NA 928 238 179 NA NA NA 2741 717 776 NA NA NA
1560718800.0 521.0 13 36 0 NA NA NA 59 90 0 NA NA NA 567 176 114 NA NA NA 2065 286 257 NA NA NA
1560718800.0 522.0 13 35 0 NA NA NA 61 89 0 NA NA NA 2459 243 174 NA NA NA 31168 965 608 NA NA NA
1560718800.0 523.0 14 42 0 NA NA NA 58 98 0 NA NA NA 957 199 113 NA NA NA 3883 380 226 NA NA NA
1560718800.0 524.0 13 32 0 NA NA NA 59 91 0 NA NA NA 908 256 171 NA NA NA 2060 915 693 NA NA NA
1560718800.0 525.0 13 32 0 NA NA NA 59 90 0 NA NA NA 581 175 123 NA NA NA 3407 452 468 NA NA NA
1560718800.0 526.0 13 32 0 NA NA NA 58 90 0 NA NA NA 2461 246 173 NA NA NA 31164 1101 510 NA NA NA
1560718800.0 527.0 16 38 0 NA NA NA 58 91 0 NA NA NA 931 237 178 NA NA NA 2719 713 760 NA NA NA
1560718800.0 528.0 13 32 0 NA NA NA 59 91 0 NA NA NA 815 235 172 NA NA NA 3714 929 651 NA NA NA
1560718800.0 529.0 13 30 0 NA NA NA 59 89 0 NA NA NA 2457 228 183 NA NA NA 31164 768 697 NA NA NA
1560718800.0 530.0 13 34 0 NA NA NA 59 92 0 NA NA NA 905 300 181 NA NA NA 2004 2623 1061 NA NA NA
1560718800.0 531.0 43 0 NA NA NA NA 191 0 NA NA NA NA 257 174 NA NA NA NA 1358 595 NA NA NA NA
1560718800.0 534.0 34 0 NA NA NA NA 99 0 NA NA NA NA 269 170 NA NA NA NA 1287 776 NA NA NA NA
1560718800.0 535.0 35 0 NA NA NA NA 87 0 NA NA NA NA 767 179 NA NA NA NA 2528 806 NA NA NA NA
1560718800.0 536.0 36 0 NA NA NA NA 103 0 NA NA NA NA 361 175 NA NA NA NA 2987 779 NA NA NA NA
1560718800.0 541.0 39 0 NA NA NA NA 94 0 NA NA NA NA 231 165 NA NA NA NA 797 462 NA NA NA NA
1560718800.0 545.0 41 0 NA NA NA NA 94 0 NA NA NA NA 318 177 NA NA NA NA 1411 809 NA NA NA NA
1560718800.0 551.0 14 32 0 NA NA NA 59 85 0 NA NA NA 960 181 117 NA NA NA 3935 301 323 NA NA NA
1560718800.0 552.0 13 34 0 NA NA NA 59 91 0 NA NA NA 896 287 201 NA NA NA 1973 2483 1062 NA NA NA
1560718800.0 554.0 13 38 0 NA NA NA 59 91 0 NA NA NA 1719 270 173 NA NA NA 3241 1027 580 NA NA NA
1560718800.0 555.0 14 32 0 NA NA NA 58 84 0 NA NA NA 1132 178 117 NA NA NA 4655 302 272 NA NA NA
1560718800.0 556.0 14 33 0 NA NA NA 58 91 0 NA NA NA 363 232 175 NA NA NA 1870 803 656 NA NA NA
1560718800.0 560.0 34 0 NA NA NA NA 80 0 NA NA NA NA 228 171 NA NA NA NA 851 619 NA NA NA NA
1560718800.0 561.0 29 0 NA NA NA NA 83 0 NA NA NA NA 207 184 NA NA NA NA 645 735 NA NA NA NA
1560718800.0 562.0 13 34 0 NA NA NA 58 89 0 NA NA NA 347 198 153 NA NA NA 1255 709 504 NA NA NA
1560718800.0 6.0 NA 99 260 0 NA NA NA 409 644 0 NA NA NA 1525 1844 485 NA NA NA 970 1727 568 NA NA
1560718800.0 7.23 51 164 192 52 0 NA 107 492 371 109 0 NA 553 1189 700 179 353 NA 1105 608 784 302 449 NA
1560718800.0 8.1 55 227 210 46 0 NA 124 622 372 101 0 NA 548 2078 900 262 606 NA 1500 1877 1230 644 661 NA
1560718800.0 9.0 NA 126 310 0 NA NA NA 444 672 0 NA NA NA 2221 3889 536 NA NA NA 1952 2400 859 NA NA
