Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1560718800.0 1313.0 NA 155 382 0 NA NA 513 648 0 NA NA 768 3056 875 NA NA 924 2904 1036 NA
1560718800.0 1314.0 NA 145 361 0 NA NA 512 593 0 NA NA 1019 2581 762 NA NA 1394 2493 903 NA
1560718800.0 1315.0 NA 152 344 0 NA NA 497 633 0 NA NA 467 2065 643 NA NA 397 2251 792 NA
1560718800.0 1316.0 NA 132 348 0 NA NA 446 639 0 NA NA 640 1958 632 NA NA 1546 2562 766 NA
1560718800.0 1317.0 NA 146 348 0 NA NA 502 628 0 NA NA 634 2023 709 NA NA 516 2199 1187 NA
1560718800.0 1319.0 NA 148 352 0 NA NA 462 627 0 NA NA 693 2001 659 NA NA 548 2240 771 NA
1560718800.0 132.0 87 118 300 NA NA 216 456 654 NA NA 3628 606 2312 NA NA 3337 441 2340 NA NA
1560718800.0 1322.0 NA 146 355 0 NA NA 480 614 0 NA NA 563 2105 652 NA NA 667 3243 782 NA
1560718800.0 1323.0 NA 142 325 0 NA NA 510 674 0 NA NA 610 1932 614 NA NA 1171 2249 713 NA
1560718800.0 1324.0 NA 153 366 0 NA NA 465 693 0 NA NA 1031 2457 750 NA NA 2007 2444 861 NA
1560718800.0 1325.2 NA 154 355 0 NA NA 543 638 0 NA NA 793 2659 755 NA NA 910 2558 900 NA
1560718800.0 1325.4 NA 153 358 0 NA NA 508 670 0 NA NA 652 2173 744 NA NA 770 2309 838 NA
1560718800.0 1325.5 NA 167 0 NA NA NA 288 0 NA NA NA 6356 261 NA NA NA 8000 1127 NA NA
1560718800.0 1325.51 NA 165 0 NA NA NA 261 0 NA NA NA 1762 155 NA NA NA 2209 400 NA NA
1560718800.0 1325.6 NA 202 NA NA NA NA 326 NA NA NA NA 3570 NA NA NA NA 2384 NA NA NA
1560718800.0 1325.7 NA 198 0 NA NA NA 340 0 NA NA NA 3750 147 NA NA NA 2865 230 NA NA
1560718800.0 1325.8 NA 194 0 NA NA NA 326 0 NA NA NA 3827 150 NA NA NA 3270 230 NA NA
1560718800.0 1326.0 NA 153 354 0 NA NA 479 608 0 NA NA 787 2679 782 NA NA 800 2961 952 NA
1560718800.0 1327.0 NA 143 346 0 NA NA 528 583 0 NA NA 669 2012 629 NA NA 1458 2071 733 NA
1560718800.0 1328.0 NA 150 350 0 NA NA 476 587 0 NA NA 1057 2986 749 NA NA 1552 3100 895 NA
1560718800.0 1329.0 NA 149 341 0 NA NA 508 641 0 NA NA 640 1948 661 NA NA 640 2611 836 NA
1560718800.0 1329.1 NA 182 0 NA NA NA 301 0 NA NA NA 7213 233 NA NA NA 8263 869 NA NA
1560718800.0 133.0 96 119 303 NA NA 216 421 561 NA NA 5451 639 2695 NA NA 2933 489 2554 NA NA
1560718800.0 1330.0 NA 144 406 0 NA NA 530 662 0 NA NA 968 2341 748 NA NA 1539 2368 900 NA
1560718800.0 1331.0 NA 149 352 0 NA NA 490 593 0 NA NA 789 2548 763 NA NA 1013 2554 899 NA
1560718800.0 1333.0 NA 144 337 0 NA NA 472 600 0 NA NA 674 1975 674 NA NA 1665 2150 828 NA
1560718800.0 1334.0 NA 152 349 0 NA NA 504 593 0 NA NA 769 2140 643 NA NA 783 3336 751 NA
1560718800.0 1335.0 NA 143 349 0 NA NA 468 682 0 NA NA 931 2783 740 NA NA 1513 3099 883 NA
1560718800.0 1336.0 NA 152 370 0 NA NA 541 604 0 NA NA 802 2892 728 NA NA 677 2892 1196 NA
1560718800.0 1337.0 NA 154 374 0 NA NA 463 659 0 NA NA 1155 3686 831 NA NA 1586 3345 1014 NA
1560718800.0 1338.0 NA 146 362 0 NA NA 511 648 0 NA NA 1090 2566 785 NA NA 1674 2377 957 NA
1560718800.0 1339.0 NA 155 359 0 NA NA 486 752 0 NA NA 731 2526 689 NA NA 655 2279 770 NA
1560718800.0 134.705 NA 39 365 0 NA NA 102 700 0 NA NA 334 8420 869 NA NA 567 4144 988 NA
1560718800.0 134.802 NA 41 355 0 NA NA 108 661 0 NA NA 353 9415 787 NA NA 548 4269 917 NA
1560718800.0 134.807 NA 138 403 0 NA NA 224 743 0 NA NA 1428 10215 1156 NA NA 1018 4608 1479 NA
1560718800.0 134.809 NA 40 356 0 NA NA 104 661 0 NA NA 385 8258 836 NA NA 661 4078 984 NA
1560718800.0 134.99601 NA 39 352 0 NA NA 103 659 0 NA NA 378 10477 861 NA NA 953 4895 990 NA
1560718800.0 134.99603 NA 35 352 0 NA NA 104 614 0 NA NA 370 8731 841 NA NA 696 4205 986 NA
1560718800.0 1340.0 NA 149 337 0 NA NA 469 628 0 NA NA 692 1943 639 NA NA 545 2073 857 NA
1560718800.0 1341.0 NA 165 369 0 NA NA 521 670 0 NA NA 794 3114 833 NA NA 833 2692 1012 NA
1560718800.0 1343.0 NA 150 356 0 NA NA 527 641 0 NA NA 657 2302 695 NA NA 873 2464 784 NA
1560718800.0 1344.0 NA 149 348 0 NA NA 486 607 0 NA NA 780 2120 655 NA NA 835 2201 750 NA
1560718800.0 1345.0 NA 151 370 0 NA NA 461 647 0 NA NA 913 2541 812 NA NA 1445 3198 934 NA
1560718800.0 1347.0 NA 152 353 0 NA NA 508 630 0 NA NA 606 1991 687 NA NA 822 2213 1027 NA
1560718800.0 1348.0 NA 143 342 0 NA NA 491 593 0 NA NA 706 2004 667 NA NA 505 2116 794 NA
1560718800.0 1349.0 NA 146 358 0 NA NA 491 694 0 NA NA 1014 2368 957 NA NA 1584 2499 1162 NA
1560718800.0 135.13 363 0 NA NA NA 816 0 NA NA NA 1437 301 NA NA NA 1290 393 NA NA NA
1560718800.0 135.8 140 NA NA NA NA 256 NA NA NA NA 568 NA NA NA NA 1102 NA NA NA NA
1560718800.0 1350.0 NA 140 338 0 NA NA 459 592 0 NA NA 680 2027 682 NA NA 930 3056 785 NA
1560718800.0 1351.0 NA 149 354 0 NA NA 532 585 0 NA NA 628 1994 672 NA NA 533 2634 809 NA
1560718800.0 1352.0 NA 155 354 0 NA NA 483 649 0 NA NA 686 2002 656 NA NA 596 2235 790 NA
1560718800.0 1353.0 NA 154 343 0 NA NA 486 593 0 NA NA 657 2132 665 NA NA 498 2472 796 NA
1560718800.0 1354.0 NA 156 355 0 NA NA 458 593 0 NA NA 663 2215 668 NA NA 604 2195 781 NA
1560718800.0 1355.0 NA 146 360 0 NA NA 493 638 0 NA NA 698 2175 652 NA NA 1556 3598 798 NA
1560718800.0 136.721 NA 91 346 0 NA NA 169 605 0 NA NA 680 8659 978 NA NA 913 4412 1138 NA
1560718800.0 136.722 NA 90 406 0 NA NA 164 674 0 NA NA 614 10224 928 NA NA 1199 4898 1062 NA
1560718800.0 136.723 NA 86 350 0 NA NA 156 666 0 NA NA 738 9861 1086 NA NA 1296 4458 1303 NA
1560718800.0 136.724 NA 89 405 0 NA NA 158 729 0 NA NA 713 11620 979 NA NA 1305 4813 1138 NA
1560718800.0 136.725 NA 92 433 0 NA NA 168 722 0 NA NA 701 10815 995 NA NA 1134 5152 1162 NA
1560718800.0 136.726 NA 91 362 0 NA NA 165 636 0 NA NA 792 10781 1016 NA NA 1453 4696 1183 NA
1560718800.0 136.727 NA 173 372 0 NA NA 309 700 0 NA NA 1670 11070 1047 NA NA 1966 5116 1198 NA
1560718800.0 136.73 NA 90 438 0 NA NA 156 732 0 NA NA 674 10595 1079 NA NA 1356 4853 1330 NA
1560718800.0 136.731 NA 87 386 0 NA NA 162 715 0 NA NA 669 10833 1077 NA NA 1310 4996 1302 NA
1560718800.0 136.732 NA 89 346 0 NA NA 169 645 0 NA NA 661 7329 963 NA NA 917 3777 1125 NA
1560718800.0 136.734 NA 88 365 0 NA NA 161 616 0 NA NA 876 9762 1028 NA NA 1214 5000 1146 NA
1560718800.0 136.736 NA 89 358 0 NA NA 171 632 0 NA NA 785 14892 1089 NA NA 1436 6203 1320 NA
1560718800.0 136.737 NA 91 373 0 NA NA 162 649 0 NA NA 552 13025 819 NA NA 583 5127 926 NA
1560718800.0 136.741 NA 96 363 0 NA NA 166 649 0 NA NA 808 18769 935 NA NA 844 11638 1070 NA
1560718800.0 136.744 NA 88 416 0 NA NA 155 777 0 NA NA 534 13294 800 NA NA 474 5143 941 NA
1560718800.0 136.745 NA 88 356 0 NA NA 174 627 0 NA NA 637 12366 1074 NA NA 1106 5392 1313 NA
1560718800.0 136.746 NA 89 355 0 NA NA 160 636 0 NA NA 651 12396 837 NA NA 660 5059 980 NA
1560718800.0 136.747 NA 91 376 0 NA NA 159 646 0 NA NA 789 15669 993 NA NA 1429 7367 1148 NA
1560718800.0 136.748 NA 96 366 0 NA NA 165 636 0 NA NA 712 16328 984 NA NA 809 6588 1101 NA
1560718800.0 136.75 NA 90 412 0 NA NA 163 742 0 NA NA 573 15010 818 NA NA 603 5513 974 NA
1560718800.0 136.751 NA 90 393 0 NA NA 164 812 0 NA NA 565 15405 828 NA NA 494 5947 922 NA
1560718800.0 136.752 NA 90 367 0 NA NA 160 651 0 NA NA 587 12944 780 NA NA 595 5002 883 NA
1560718800.0 136.754 NA 92 394 0 NA NA 169 635 0 NA NA 824 13112 1164 NA NA 1679 5711 1378 NA
1560718800.0 136.755 NA 89 404 0 NA NA 156 754 0 NA NA 571 14200 809 NA NA 584 5487 934 NA
1560718800.0 136.756 NA 92 358 0 NA NA 162 622 0 NA NA 750 11152 1137 NA NA 1068 5166 1351 NA
1560718800.0 136.757 NA 90 366 0 NA NA 172 679 0 NA NA 926 16005 1097 NA NA 1504 6322 1254 NA
1560718800.0 136.759 NA 88 392 0 NA NA 160 680 0 NA NA 566 16347 817 NA NA 650 6337 964 NA
1560718800.0 136.76 NA 87 377 0 NA NA 172 725 0 NA NA 650 17580 885 NA NA 1109 6507 1066 NA
1560718800.0 136.761 NA 88 394 0 NA NA 162 787 0 NA NA 659 20042 806 NA NA 783 8300 944 NA
1560718800.0 136.7611 NA 183 0 NA NA NA 316 0 NA NA NA 7280 238 NA NA NA 8860 827 NA NA
1560718800.0 136.764 NA 88 370 0 NA NA 154 680 0 NA NA 597 16914 850 NA NA 750 7600 1046 NA
1560718800.0 136.767 NA 96 363 0 NA NA 169 655 0 NA NA 704 16698 970 NA NA 790 7158 1103 NA
1560718800.0 136.769 NA 91 370 0 NA NA 169 744 0 NA NA 859 13420 1059 NA NA 1504 5596 1197 NA
1560718800.0 136.77 NA 97 410 0 NA NA 158 745 0 NA NA 684 15780 951 NA NA 762 6190 1103 NA
1560718800.0 136.771 NA 91 365 0 NA NA 164 684 0 NA NA 905 15210 1028 NA NA 1524 6176 1157 NA
1560718800.0 136.7721 NA 175 0 NA NA NA 299 0 NA NA NA 6863 252 NA NA NA 8568 859 NA NA
1560718800.0 136.7722 NA 160 0 NA NA NA 283 0 NA NA NA 7075 241 NA NA NA 7912 796 NA NA
1560718800.0 136.773 NA 88 393 0 NA NA 162 776 0 NA NA 572 12320 790 NA NA 627 4996 922 NA
1560718800.0 136.774 NA 97 375 0 NA NA 169 626 0 NA NA 765 16512 1017 NA NA 842 6674 1138 NA
1560718800.0 136.775 NA 98 375 0 NA NA 163 677 0 NA NA 699 13303 1086 NA NA 791 6824 1220 NA
1560718800.0 136.776 NA 87 382 0 NA NA 160 634 0 NA NA 754 13858 940 NA NA 1336 5535 1085 NA
1560718800.0 136.778 NA 90 356 0 NA NA 172 713 0 NA NA 755 10033 1037 NA NA 1507 4814 1182 NA
1560718800.0 136.779 NA 96 370 0 NA NA 171 637 0 NA NA 832 16092 885 NA NA 873 10880 982 NA
1560718800.0 136.78 NA 111 420 0 NA NA 183 741 0 NA NA 594 15553 955 NA NA 556 5794 1078 NA
1560718800.0 136.7801 NA 94 NA NA NA NA 170 NA NA NA NA 412 NA NA NA NA 966 NA NA NA
1560718800.0 136.7802 NA 78 0 NA NA NA 141 0 NA NA NA 346 191 NA NA NA 861 588 NA NA
1560718800.0 136.7803 NA 95 NA NA NA NA 163 NA NA NA NA 408 NA NA NA NA 853 NA NA NA
1560718800.0 136.781 NA 109 436 0 NA NA 185 685 0 NA NA 536 17103 928 NA NA 977 6256 1013 NA
1560718800.0 136.782 NA 107 415 0 NA NA 182 738 0 NA NA 725 17811 958 NA NA 825 6562 1038 NA
1560718800.0 136.783 NA 107 441 0 NA NA 191 796 0 NA NA 596 20621 944 NA NA 757 8840 1400 NA
1560718800.0 136.785 NA 108 432 0 NA NA 184 720 0 NA NA 675 18247 983 NA NA 811 6754 1150 NA
1560718800.0 136.788 NA 107 436 0 NA NA 192 816 0 NA NA 590 19449 1005 NA NA 757 7057 1106 NA
1560718800.0 136.79 NA 112 433 0 NA NA 198 694 0 NA NA 849 13833 1084 NA NA 1274 5899 1214 NA
1560718800.0 136.792 NA 107 411 0 NA NA 188 649 0 NA NA 664 13591 969 NA NA 665 5476 1054 NA
1560718800.0 136.795 NA 109 467 0 NA NA 182 770 0 NA NA 583 15787 1006 NA NA 1027 6052 1179 NA
1560718800.0 136.7952 NA 204 0 NA NA NA 308 0 NA NA NA 3404 158 NA NA NA 2337 260 NA NA
1560718800.0 136.796 NA 109 436 0 NA NA 190 799 0 NA NA 579 14522 1034 NA NA 723 5979 1124 NA
1560718800.0 136.797 NA 111 423 0 NA NA 190 744 0 NA NA 587 15520 1021 NA NA 1023 6071 1190 NA
1560718800.0 136.798 NA 108 422 0 NA NA 187 748 0 NA NA 552 14239 1015 NA NA 725 5563 1143 NA
1560718800.0 136.8 NA 112 449 0 NA NA 198 780 0 NA NA 561 15747 1036 NA NA 1041 6154 1219 NA
1560718800.0 136.801 NA 108 408 0 NA NA 181 699 0 NA NA 650 12749 1214 NA NA 1172 5681 1450 NA
1560718800.0 136.803 NA 112 356 0 NA NA 191 664 0 NA NA 884 3604 988 NA NA 1522 3347 1073 NA
1560718800.0 136.805 NA 112 435 0 NA NA 191 774 0 NA NA 528 14905 992 NA NA 566 5802 1118 NA
1560718800.0 136.808 NA 110 452 0 NA NA 185 776 0 NA NA 541 14970 1030 NA NA 580 5808 1180 NA
1560718800.0 136.809 NA 112 423 0 NA NA 182 754 0 NA NA 639 14334 1004 NA NA 522 5771 1139 NA
1560718800.0 136.81 NA 112 414 0 NA NA 183 665 0 NA NA 547 13639 1028 NA NA 525 5465 1185 NA
1560718800.0 136.812 NA 111 490 0 NA NA 188 824 0 NA NA 529 16243 1040 NA NA 782 6223 1176 NA
1560718800.0 136.813 NA 111 408 0 NA NA 188 668 0 NA NA 640 12453 1172 NA NA 1141 5276 1304 NA
1560718800.0 136.814 NA 109 427 0 NA NA 184 728 0 NA NA 683 13720 1058 NA NA 715 5793 1242 NA
1560718800.0 136.815 NA 111 356 0 NA NA 198 628 0 NA NA 870 4036 1103 NA NA 1843 3131 1334 NA
1560718800.0 136.816 NA 107 450 0 NA NA 193 732 0 NA NA 693 19525 1010 NA NA 1155 6735 1081 NA
1560718800.0 136.817 NA 105 456 0 NA NA 183 818 0 NA NA 623 18088 989 NA NA 1017 6343 1088 NA
1560718800.0 136.818 NA 108 453 0 NA NA 185 761 0 NA NA 667 18206 996 NA NA 1057 6442 1069 NA
1560718800.0 136.819 NA 106 462 0 NA NA 176 837 0 NA NA 630 21186 1098 NA NA 1509 7245 1255 NA
1560718800.0 136.82 NA 110 465 0 NA NA 185 851 0 NA NA 551 21274 999 NA NA 1118 7425 1072 NA
1560718800.0 136.821 NA 109 449 0 NA NA 194 741 0 NA NA 663 18568 1006 NA NA 1213 6420 1087 NA
1560718800.0 136.822 NA 111 441 0 NA NA 182 732 0 NA NA 576 17850 987 NA NA 1247 6301 1098 NA
1560718800.0 136.824 NA 116 476 0 NA NA 184 838 0 NA NA 627 23380 1043 NA NA 526 8291 1179 NA
1560718800.0 136.826 NA 107 442 0 NA NA 186 700 0 NA NA 720 18885 1016 NA NA 1014 6782 1097 NA
1560718800.0 136.827 NA 112 362 0 NA NA 191 637 0 NA NA 767 4675 1001 NA NA 1401 4731 1124 NA
1560718800.0 136.828 NA 110 435 0 NA NA 187 776 0 NA NA 675 21389 1093 NA NA 721 7271 1254 NA
1560718800.0 136.829 NA 110 455 0 NA NA 186 825 0 NA NA 575 21537 1005 NA NA 717 7464 1113 NA
1560718800.0 136.83 NA 112 434 0 NA NA 185 725 0 NA NA 689 21302 1011 NA NA 666 7757 1098 NA
1560718800.0 136.831 NA 108 460 0 NA NA 186 796 0 NA NA 640 23201 1042 NA NA 737 8272 1183 NA
1560718800.0 136.8311 NA 181 0 NA NA NA 295 0 NA NA NA 2227 154 NA NA NA 2114 380 NA NA
1560718800.0 136.833 NA 117 445 0 NA NA 187 796 0 NA NA 671 22804 1127 NA NA 562 7752 1409 NA
1560718800.0 136.834 NA 111 443 0 NA NA 178 796 0 NA NA 611 20829 985 NA NA 1195 7166 1043 NA
1560718800.0 136.835 NA 108 512 0 NA NA 182 801 0 NA NA 635 19051 1005 NA NA 931 6543 1094 NA
1560718800.0 136.836 NA 112 466 0 NA NA 188 818 0 NA NA 648 22634 1019 NA NA 666 7655 1118 NA
1560718800.0 136.837 NA 112 430 0 NA NA 185 680 0 NA NA 580 16295 1030 NA NA 649 6268 1186 NA
1560718800.0 136.838 NA 110 439 0 NA NA 185 780 0 NA NA 737 20979 983 NA NA 926 7366 1062 NA
1560718800.0 136.839 NA 117 358 0 NA NA 195 625 0 NA NA 798 4145 1137 NA NA 1547 3383 1294 NA
1560718800.0 136.842 NA 111 475 0 NA NA 189 898 0 NA NA 594 22198 991 NA NA 586 7635 1082 NA
1560718800.0 136.843 NA 115 464 0 NA NA 189 751 0 NA NA 704 30189 1118 NA NA 570 10142 1272 NA
1560718800.0 136.844 NA 107 417 0 NA NA 182 722 0 NA NA 699 15583 948 NA NA 740 5954 1034 NA
1560718800.0 136.845 NA 109 418 0 NA NA 185 729 0 NA NA 629 13828 981 NA NA 592 5711 1098 NA
1560718800.0 136.846 NA 111 410 0 NA NA 191 725 0 NA NA 651 13060 1055 NA NA 601 5248 1166 NA
1560718800.0 136.847 NA 109 446 0 NA NA 182 741 0 NA NA 669 19301 972 NA NA 621 6681 1047 NA
1560718800.0 136.848 NA 110 445 0 NA NA 190 713 0 NA NA 670 22864 1070 NA NA 744 7950 1347 NA
1560718800.0 136.8501 NA 256 482 0 NA NA 403 712 0 NA NA 3581 18289 1332 NA NA 2751 6902 1398 NA
1560718800.0 136.8521 NA 189 0 NA NA NA 301 0 NA NA NA 2514 130 NA NA NA 3291 307 NA NA
1560718800.0 136.8561 NA 246 374 0 NA NA 406 630 0 NA NA 1817 3397 937 NA NA 2289 3661 1089 NA
1560718800.0 136.8562 NA 223 353 0 NA NA 364 601 0 NA NA 1729 3270 936 NA NA 2337 2988 1062 NA
1560718800.0 136.858 NA 238 382 0 NA NA 407 604 0 NA NA 2026 4059 1231 NA NA 3039 3456 1308 NA
1560718800.0 136.868 NA 240 463 0 NA NA 411 743 0 NA NA 3300 16134 1335 NA NA 3013 6212 1460 NA
1560718800.0 136.87 NA 237 378 0 NA NA 387 687 0 NA NA 2245 4278 1273 NA NA 2393 3767 1379 NA
1560718800.0 136.873 NA 254 462 0 NA NA 419 728 0 NA NA 3881 18351 1457 NA NA 2455 6865 1558 NA
1560718800.0 136.874 NA 284 568 0 NA NA 434 900 0 NA NA 3840 19600 1367 NA NA 2854 7420 1469 NA
1560718800.0 136.875 NA 254 494 0 NA NA 417 794 0 NA NA 4216 18978 1370 NA NA 2659 6969 1465 NA
1560718800.0 136.876 NA 270 526 0 NA NA 446 861 0 NA NA 4422 22435 1357 NA NA 2588 8016 1523 NA
1560718800.0 136.877 NA 262 541 0 NA NA 441 838 0 NA NA 3960 20014 1357 NA NA 2977 7496 1439 NA
1560718800.0 136.878 NA 267 484 0 NA NA 444 810 0 NA NA 4407 20612 1364 NA NA 2540 7512 1465 NA
1560718800.0 136.879 NA 279 567 0 NA NA 411 843 0 NA NA 3981 18311 1385 NA NA 2933 6986 1475 NA
1560718800.0 136.881 NA 272 500 0 NA NA 411 733 0 NA NA 4063 18206 1378 NA NA 2696 6993 1460 NA
1560718800.0 136.883 NA 268 518 0 NA NA 441 850 0 NA NA 5189 24120 1452 NA NA 3006 8717 1557 NA
1560718800.0 136.884 NA 250 493 0 NA NA 408 842 0 NA NA 4208 20798 1359 NA NA 2473 7593 1461 NA
