Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1560805200.0 125.0 80 103 281 NA NA 274 556 751 NA NA 1867 563 1921 NA NA 1717 781 2329 NA NA
1560805200.0 127.0 59 106 270 NA NA 205 581 747 NA NA 909 501 1855 NA NA 1135 434 2218 NA NA
1560805200.0 1301.0 72 129 187 NA NA 229 583 649 NA NA 1172 495 1341 NA NA 1718 781 1980 NA NA
1560805200.0 1301.17 69 182 241 NA NA 215 572 732 NA NA 1101 1456 1218 NA NA 1108 674 1291 NA NA
1560805200.0 1302.17 66 177 224 NA NA 221 628 696 NA NA 3378 1567 1821 NA NA 2471 828 2359 NA NA
1560805200.0 1303.0 80 154 250 NA NA 226 619 692 NA NA 5991 413 1597 NA NA 3795 345 1260 NA NA
1560805200.0 1303.17 79 185 268 NA NA 226 641 706 NA NA 5809 863 1861 NA NA 3722 443 1518 NA NA
1560805200.0 1304.18 67 240 184 135 NA 213 743 634 327 NA 2713 2531 1294 805 NA 2289 2137 1727 1228 NA
1560805200.0 1304.181 64 240 186 131 NA 216 706 658 330 NA 2549 2490 1273 808 NA 1876 2169 1708 1305 NA
1560805200.0 1314.0 NA 138 344 0 NA NA 558 782 0 NA NA 605 2141 647 NA NA 1319 2173 893 NA
1560805200.0 132.0 104 118 298 NA NA 286 571 806 NA NA 2325 537 1687 NA NA 1574 406 1680 NA NA
1560805200.0 1323.0 NA 130 320 0 NA NA 561 774 0 NA NA 528 1894 626 NA NA 965 2692 974 NA
1560805200.0 1325.0 NA 141 347 0 66 NA 572 853 0 208 NA 519 1831 558 450 NA 614 2225 624 640
