Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1560636000.0 504.0 45 0 NA NA NA 87 0 NA NA NA 190 140 NA NA NA 410 306 NA NA NA
1560636000.0 505.0 46 0 NA NA NA 86 0 NA NA NA 191 133 NA NA NA 1093 385 NA NA NA
1560636000.0 506.0 46 0 NA NA NA 86 0 NA NA NA 162 143 NA NA NA 329 510 NA NA NA
1560636000.0 507.0 40 0 NA NA NA 87 0 NA NA NA 228 140 NA NA NA 403 503 NA NA NA
1560636000.0 508.0 39 0 NA NA NA 87 0 NA NA NA 190 146 NA NA NA 1265 670 NA NA NA
1560636000.0 509.0 39 0 NA NA NA 86 0 NA NA NA 168 158 NA NA NA 363 801 NA NA NA
1560636000.0 510.0 46 0 NA NA NA 86 0 NA NA NA 266 160 NA NA NA 731 1916 NA NA NA
1560636000.0 511.0 48 0 NA NA NA 93 0 NA NA NA 9934 142 NA NA NA 13835 713 NA NA NA
1560636000.0 514.0 21 40 0 NA NA 68 93 0 NA NA 384 184 128 NA NA 767 427 300 NA NA
1560636000.0 517.0 20 47 0 NA NA 64 94 0 NA NA 928 172 137 NA NA 1293 570 421 NA NA
1560636000.0 520.0 20 42 0 NA NA 64 91 0 NA NA 945 183 128 NA NA 1315 270 280 NA NA
1560636000.0 523.0 20 50 0 NA NA 64 110 0 NA NA 864 248 141 NA NA 990 1707 293 NA NA
1560636000.0 524.0 19 40 0 NA NA 64 94 0 NA NA 938 200 123 NA NA 1339 301 299 NA NA
1560636000.0 527.0 21 39 0 NA NA 64 95 0 NA NA 915 198 133 NA NA 1461 512 541 NA NA
1560636000.0 530.0 21 47 0 NA NA 64 94 0 NA NA 935 191 118 NA NA 1261 311 190 NA NA
1560636000.0 531.0 50 0 NA NA NA 195 0 NA NA NA 204 133 NA NA NA 625 583 NA NA NA
1560636000.0 534.0 50 0 NA NA NA 104 0 NA NA NA 249 170 NA NA NA 702 933 NA NA NA
1560636000.0 535.0 42 0 NA NA NA 97 0 NA NA NA 867 117 NA NA NA 1646 347 NA NA NA
1560636000.0 541.0 48 0 NA NA NA 99 0 NA NA NA 177 155 NA NA NA 287 545 NA NA NA
1560636000.0 545.0 51 0 NA NA NA 98 0 NA NA NA 253 146 NA NA NA 1345 582 NA NA NA
1560636000.0 551.0 21 39 0 NA NA 64 93 0 NA NA 842 199 125 NA NA 807 553 258 NA NA
1560636000.0 552.0 20 45 0 NA NA 64 94 0 NA NA 937 199 141 NA NA 1199 748 482 NA NA
1560636000.0 554.0 21 47 0 NA NA 64 93 0 NA NA 1627 213 143 NA NA 2077 700 438 NA NA
1560636000.0 555.0 21 49 0 NA NA 64 93 0 NA NA 1065 160 127 NA NA 1489 283 472 NA NA
1560636000.0 556.0 21 44 0 NA NA 68 94 0 NA NA 361 208 149 NA NA 1011 373 493 NA NA
1560636000.0 560.0 41 0 NA NA NA 93 0 NA NA NA 177 155 NA NA NA 375 446 NA NA NA
1560636000.0 561.0 38 0 NA NA NA 88 0 NA NA NA 193 134 NA NA NA 284 292 NA NA NA
1560636000.0 562.0 20 46 0 NA NA 68 94 0 NA NA 304 215 133 NA NA 951 985 434 NA NA
