Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1560762000.0 10806.0 NA 288 409 0 96 136 NA NA 649 686 0 140 223 NA NA 1721 1859 1557 550 590 NA NA 1308 1815 1639 589 646 NA
1560762000.0 10824.0 NA 314 438 0 103 159 NA NA 668 762 0 160 276 NA NA 2025 2152 1671 664 619 NA NA 1764 1931 1833 687 651 NA
1560762000.0 10824.6 NA 320 438 0 100 160 NA NA 682 733 0 162 275 NA NA 1800 2242 1738 613 616 NA NA 1320 1963 1818 926 658 NA
1560762000.0 10824.7 NA 322 441 0 99 159 NA NA 678 723 0 156 279 NA NA 1973 2239 1659 555 618 NA NA 1490 1955 1727 526 673 NA
1560762000.0 10824.8 NA 319 443 0 101 159 NA NA 685 703 0 155 277 NA NA 2013 2394 1622 497 622 NA NA 1763 2097 1764 560 663 NA
1560762000.0 10826.0 NA 322 446 0 103 165 NA NA 714 772 0 160 281 NA NA 1984 2433 1598 461 640 NA NA 1440 2008 1714 511 669 NA
1560762000.0 109.0 85 127 308 NA NA NA NA 209 439 647 NA NA NA NA 2530 643 1651 NA NA NA NA 1132 579 1534 NA NA NA NA
1560762000.0 11024.2 NA 532 733 0 158 NA NA NA 961 1054 0 281 NA NA NA 5884 6391 1696 623 NA NA NA 2620 3474 1796 666 NA NA
1560762000.0 11024.3 NA 520 751 0 158 NA NA NA 998 1054 0 279 NA NA NA 5828 5780 1771 639 NA NA NA 2751 3088 1861 857 NA NA
1560762000.0 11024.6 NA 525 735 0 162 NA NA NA 941 1131 0 276 NA NA NA 5643 6031 1670 634 NA NA NA 2526 3197 1781 673 NA NA
1560762000.0 112.0 102 109 280 NA NA NA NA 204 409 640 NA NA NA NA 2377 830 2477 NA NA NA NA 1246 541 2411 NA NA NA NA
1560762000.0 11224.6 NA 319 417 0 NA NA NA NA 663 713 0 NA NA NA NA 2479 3846 2048 NA NA NA NA 1813 3242 2105 NA NA NA
1560762000.0 114.0 96 113 289 NA NA NA NA 204 465 640 NA NA NA NA 2744 830 1864 NA NA NA NA 1313 963 1776 NA NA NA NA
1560762000.0 116.0 103 118 310 NA NA NA NA 208 434 645 NA NA NA NA 2503 467 1516 NA NA NA NA 997 324 1438 NA NA NA NA
1560762000.0 11623.0 NA 187 386 0 79 NA NA NA 523 772 0 126 NA NA NA 835 1602 849 221 NA NA NA 461 1627 913 295 NA NA
1560762000.0 117.0 101 119 300 NA NA NA NA 227 440 705 NA NA NA NA 2708 548 1756 NA NA NA NA 1172 362 1882 NA NA NA NA
1560762000.0 12.0 NA 132 310 0 NA NA NA NA 489 576 0 NA NA NA NA 3211 5237 618 NA NA NA NA 1490 3462 656 NA NA NA
1560762000.0 12024.0 NA 182 381 0 NA NA NA NA 509 666 0 NA NA NA NA 1879 3692 967 NA NA NA NA 913 3428 1279 NA NA NA
1560762000.0 121.0 84 126 308 NA NA NA NA 227 440 598 NA NA NA NA 2508 463 1622 NA NA NA NA 1137 329 1506 NA NA NA NA
1560762000.0 123.1 332 NA NA NA NA NA NA 932 NA NA NA NA NA NA 1353 NA NA NA NA NA NA 1072 NA NA NA NA NA NA
1560762000.0 123.3 253 NA NA NA NA NA NA 829 NA NA NA NA NA NA 1303 NA NA NA NA NA NA 1328 NA NA NA NA NA NA
1560762000.0 126.0 67 111 293 NA NA NA NA 168 488 655 NA NA NA NA 2036 1097 1876 NA NA NA NA 1191 659 1984 NA NA NA NA
1560762000.0 127.0 65 109 291 NA NA NA NA 137 451 665 NA NA NA NA 1323 954 1701 NA NA NA NA 848 556 1704 NA NA NA NA
1560762000.0 129.0 66 107 286 NA NA NA NA 147 413 634 NA NA NA NA 872 1139 1573 NA NA NA NA 825 648 1593 NA NA NA NA
1560762000.0 13.0 NA 122 288 0 NA NA NA NA 437 562 0 NA NA NA NA 1103 3775 523 NA NA NA NA 688 3047 568 NA NA NA
1560762000.0 130.0 66 109 291 NA NA NA NA 138 421 603 NA NA NA NA 756 557 2436 NA NA NA NA 772 386 2431 NA NA NA NA
1560762000.0 1301.0 90 140 232 NA NA NA NA 166 444 588 NA NA NA NA 1017 450 1010 NA NA NA NA 679 496 1033 NA NA NA NA
1560762000.0 1301.17 69 172 251 NA NA NA NA 144 467 509 NA NA NA NA 1904 2260 1529 NA NA NA NA 1283 952 1552 NA NA NA NA
1560762000.0 1302.0 91 154 249 NA NA NA NA 175 502 574 NA NA NA NA 5236 614 1539 NA NA NA NA 2166 377 1494 NA NA NA NA
1560762000.0 1302.17 71 178 266 NA NA NA NA 144 527 615 NA NA NA NA 5295 2536 1475 NA NA NA NA 2066 1054 1315 NA NA NA NA
1560762000.0 1302.18 73 257 230 NA NA NA NA 149 636 596 NA NA NA NA 4389 3469 1098 NA NA NA NA 1913 2275 978 NA NA NA NA
1560762000.0 1303.0 79 149 250 NA NA NA NA 159 470 573 NA NA NA NA 5666 390 1534 NA NA NA NA 2252 301 1180 NA NA NA NA
1560762000.0 1304.181 73 253 228 148 NA NA NA 148 575 539 243 NA NA NA 3377 2766 2203 705 NA NA NA 1573 1759 2203 671 NA NA NA
1560762000.0 1306.0 NA 139 334 0 NA NA NA NA 498 598 0 NA NA NA NA 1125 2925 697 NA NA NA NA 756 3269 776 NA NA NA
1560762000.0 1309.0 NA 153 368 0 NA NA NA NA 479 650 0 NA NA NA NA 470 1749 529 NA NA NA NA 337 1608 595 NA NA NA
1560762000.0 131.0 67 118 292 NA NA NA NA 140 433 595 NA NA NA NA 888 409 1429 NA NA NA NA 587 300 1459 NA NA NA NA
1560762000.0 1310.0 NA 151 354 0 NA NA NA NA 497 660 0 NA NA NA NA 1002 2964 682 NA NA NA NA 666 2898 717 NA NA NA
1560762000.0 1313.0 NA 156 383 0 NA NA NA NA 489 673 0 NA NA NA NA 439 1999 524 NA NA NA NA 351 1688 576 NA NA NA
1560762000.0 1315.0 NA 145 357 0 NA NA NA NA 486 639 0 NA NA NA NA 416 1609 503 NA NA NA NA 316 1690 556 NA NA NA
1560762000.0 1317.0 NA 142 340 0 NA NA NA NA 497 586 0 NA NA NA NA 744 2767 675 NA NA NA NA 481 2656 716 NA NA NA
1560762000.0 1318.0 NA 145 342 0 NA NA NA NA 490 607 0 NA NA NA NA 784 2775 636 NA NA NA NA 539 2831 671 NA NA NA
1560762000.0 1319.0 NA 141 350 0 NA NA NA NA 534 684 0 NA NA NA NA 585 1609 501 NA NA NA NA 645 1618 541 NA NA NA
1560762000.0 132.0 102 114 298 NA NA NA NA 216 422 658 NA NA NA NA 3572 999 1929 NA NA NA NA 1525 647 1904 NA NA NA NA
1560762000.0 1322.0 NA 141 347 0 NA NA NA NA 505 586 0 NA NA NA NA 1215 3090 560 NA NA NA NA 920 2946 596 NA NA NA
1560762000.0 1323.0 NA 145 343 0 NA NA NA NA 476 642 0 NA NA NA NA 459 1460 501 NA NA NA NA 477 1527 543 NA NA NA
1560762000.0 1324.0 NA 154 350 0 NA NA NA NA 531 611 0 NA NA NA NA 861 3330 619 NA NA NA NA 516 3144 660 NA NA NA
1560762000.0 1325.0 NA 163 364 0 74 NA NA NA 499 605 0 132 NA NA NA 513 1852 531 278 NA NA NA 390 1733 584 290 NA NA
1560762000.0 1325.1 NA 163 165 0 NA NA NA NA 489 262 0 NA NA NA NA 473 681 262 NA NA NA NA 351 774 307 NA NA NA
1560762000.0 1325.2 NA 157 357 0 NA NA NA NA 492 596 0 NA NA NA NA 475 1902 554 NA NA NA NA 330 1772 670 NA NA NA
1560762000.0 1325.3 NA 153 169 0 NA NA NA NA 485 250 0 NA NA NA NA 464 714 254 NA NA NA NA 327 1364 294 NA NA NA
1560762000.0 1325.4 NA 153 358 0 NA NA NA NA 506 687 0 NA NA NA NA 486 1814 532 NA NA NA NA 351 1664 595 NA NA NA
1560762000.0 1325.5 NA 177 0 NA NA NA NA NA 274 0 NA NA NA NA NA 4294 121 NA NA NA NA NA 4130 159 NA NA NA NA
1560762000.0 1325.6 NA 205 NA NA NA NA NA NA 333 NA NA NA NA NA NA 2858 NA NA NA NA NA NA 1530 NA NA NA NA NA
1560762000.0 1325.7 NA 205 0 NA NA NA NA NA 326 0 NA NA NA NA NA 3174 111 NA NA NA NA NA 1630 151 NA NA NA NA
1560762000.0 1325.8 NA 204 0 NA NA NA NA NA 327 0 NA NA NA NA NA 3148 112 NA NA NA NA NA 1624 147 NA NA NA NA
1560762000.0 1328.0 NA 150 343 0 NA NA NA NA 454 607 0 NA NA NA NA 1105 3003 616 NA NA NA NA 652 2889 653 NA NA NA
1560762000.0 1329.0 NA 156 353 0 NA NA NA NA 508 639 0 NA NA NA NA 512 1626 518 NA NA NA NA 359 1565 563 NA NA NA
1560762000.0 1329.1 NA 184 0 NA NA NA NA NA 310 0 NA NA NA NA NA 6805 121 NA NA NA NA NA 5209 148 NA NA NA NA
1560762000.0 133.0 103 124 314 NA NA NA NA 212 493 671 NA NA NA NA 3491 835 1782 NA NA NA NA 1339 506 1585 NA NA NA NA
1560762000.0 1331.0 NA 152 349 0 NA NA NA NA 483 588 0 NA NA NA NA 571 1807 515 NA NA NA NA 605 1804 562 NA NA NA
1560762000.0 1332.0 NA 154 371 0 NA NA NA NA 474 649 0 NA NA NA NA 553 1705 528 NA NA NA NA 416 1631 573 NA NA NA
1560762000.0 1333.0 NA 149 350 0 NA NA NA NA 481 637 0 NA NA NA NA 459 1724 522 NA NA NA NA 366 1722 570 NA NA NA
1560762000.0 1335.0 NA 147 351 0 NA NA NA NA 493 632 0 NA NA NA NA 564 1713 512 NA NA NA NA 378 1748 552 NA NA NA
1560762000.0 1337.0 NA 162 376 0 NA NA NA NA 516 605 0 NA NA NA NA 739 2335 534 NA NA NA NA 451 2004 583 NA NA NA
1560762000.0 1339.0 NA 156 354 0 NA NA NA NA 516 643 0 NA NA NA NA 719 3327 913 NA NA NA NA 471 2723 966 NA NA NA
1560762000.0 134.0 NA 328 41 0 NA NA NA NA 640 92 0 NA NA NA NA 5226 206 87 NA NA NA NA 3558 251 112 NA NA NA
1560762000.0 134.71 NA 35 333 0 NA NA NA NA 97 653 0 NA NA NA NA 280 4056 568 NA NA NA NA 280 2401 616 NA NA NA
1560762000.0 134.801 NA 41 340 0 NA NA NA NA 105 628 0 NA NA NA NA 282 4339 560 NA NA NA NA 231 2425 612 NA NA NA
1560762000.0 134.802 NA 45 354 0 NA NA NA NA 105 649 0 NA NA NA NA 270 6743 554 NA NA NA NA 225 3866 590 NA NA NA
1560762000.0 134.804 NA 37 372 0 NA NA NA NA 109 758 0 NA NA NA NA 264 6534 560 NA NA NA NA 199 2852 605 NA NA NA
1560762000.0 134.805 NA 46 366 0 NA NA NA NA 105 675 0 NA NA NA NA 259 6518 601 NA NA NA NA 196 2840 662 NA NA NA
1560762000.0 134.808 NA 153 411 0 NA NA NA NA 225 719 0 NA NA NA NA 1087 7556 631 NA NA NA NA 508 3185 691 NA NA NA
1560762000.0 134.809 NA 45 348 0 NA NA NA NA 104 594 0 NA NA NA NA 237 6562 569 NA NA NA NA 190 3163 620 NA NA NA
1560762000.0 134.811 NA 48 362 0 NA NA NA NA 102 746 0 NA NA NA NA 282 6607 570 NA NA NA NA 297 3184 628 NA NA NA
1560762000.0 134.812 NA 43 349 0 NA NA NA NA 104 640 0 NA NA NA NA 224 4185 554 NA NA NA NA 176 2621 594 NA NA NA
1560762000.0 134.813 NA 154 71 0 NA NA NA NA 285 124 0 NA NA NA NA 945 187 227 NA NA NA NA 753 223 282 NA NA NA
1560762000.0 134.91 NA 47 349 0 NA NA NA NA 105 693 0 NA NA NA NA 249 4787 580 NA NA NA NA 192 2589 635 NA NA NA
1560762000.0 134.911 NA 40 334 0 NA NA NA NA 100 606 0 NA NA NA NA 445 7814 645 NA NA NA NA 569 3821 682 NA NA NA
1560762000.0 134.99601 NA 44 365 0 NA NA NA NA 101 699 0 NA NA NA NA 264 7384 573 NA NA NA NA 223 3069 624 NA NA NA
1560762000.0 134.99602 NA 36 336 0 NA NA NA NA 104 585 0 NA NA NA NA 382 7300 700 NA NA NA NA 324 4088 748 NA NA NA
1560762000.0 134.99603 NA 46 339 0 NA NA NA NA 106 662 0 NA NA NA NA 318 8991 883 NA NA NA NA 259 4163 929 NA NA NA
1560762000.0 134.99901 NA 39 327 0 NA NA NA NA 107 587 0 NA NA NA NA 383 8392 690 NA NA NA NA 332 4434 737 NA NA NA
1560762000.0 1348.0 NA 149 355 0 NA NA NA NA 471 693 0 NA NA NA NA 444 1565 514 NA NA NA NA 341 1539 552 NA NA NA
1560762000.0 1349.0 NA 150 352 0 NA NA NA NA 479 608 0 NA NA NA NA 548 3131 581 NA NA NA NA 736 3126 617 NA NA NA
1560762000.0 135.1 319 0 131 NA NA NA NA 811 0 218 NA NA NA NA 2413 441 614 NA NA NA NA 1752 499 600 NA NA NA NA
1560762000.0 135.11 363 0 133 NA NA NA NA 917 0 224 NA NA NA NA 1422 255 604 NA NA NA NA 1054 322 560 NA NA NA NA
1560762000.0 135.12 352 0 141 NA NA NA NA 890 0 218 NA NA NA NA 1176 217 493 NA NA NA NA 998 263 525 NA NA NA NA
1560762000.0 135.2 279 0 130 NA NA NA NA 790 0 216 NA NA NA NA 1878 373 639 NA NA NA NA 1750 424 665 NA NA NA NA
1560762000.0 135.3 273 0 123 NA NA NA NA 786 0 213 NA NA NA NA 1661 446 562 NA NA NA NA 1473 504 603 NA NA NA NA
1560762000.0 135.4 314 0 129 NA NA NA NA 792 0 213 NA NA NA NA 2192 403 602 NA NA NA NA 1738 473 625 NA NA NA NA
1560762000.0 135.5 329 0 127 NA NA NA NA 847 0 206 NA NA NA NA 2495 345 744 NA NA NA NA 2402 388 944 NA NA NA NA
1560762000.0 135.6 314 0 131 NA NA NA NA 851 0 217 NA NA NA NA 2860 462 647 NA NA NA NA 2415 517 650 NA NA NA NA
1560762000.0 135.7 335 0 128 NA NA NA NA 803 0 212 NA NA NA NA 2390 374 663 NA NA NA NA 1998 410 689 NA NA NA NA
1560762000.0 135.8 142 NA NA NA NA NA NA 260 NA NA NA NA NA NA 670 NA NA NA NA NA NA 627 NA NA NA NA NA NA
1560762000.0 1351.0 NA 150 342 0 NA NA NA NA 497 642 0 NA NA NA NA 515 1762 520 NA NA NA NA 381 1745 573 NA NA NA
1560762000.0 1353.0 NA 153 369 0 NA NA NA NA 493 639 0 NA NA NA NA 477 1724 538 NA NA NA NA 357 1615 591 NA NA NA
1560762000.0 136.726 NA 97 350 0 NA NA NA NA 161 613 0 NA NA NA NA 862 13320 782 NA NA NA NA 602 6009 814 NA NA NA
1560762000.0 136.731 NA 99 436 0 NA NA NA NA 163 713 0 NA NA NA NA 441 7873 667 NA NA NA NA 316 3433 729 NA NA NA
1560762000.0 136.732 NA 97 360 0 NA NA NA NA 160 746 0 NA NA NA NA 483 5757 664 NA NA NA NA 365 2705 708 NA NA NA
1560762000.0 136.733 NA 173 75 0 NA NA NA NA 302 135 0 NA NA NA NA 910 326 234 NA NA NA NA 798 333 310 NA NA NA
1560762000.0 136.734 NA 94 356 0 NA NA NA NA 163 707 0 NA NA NA NA 620 7440 666 NA NA NA NA 441 3263 706 NA NA NA
1560762000.0 136.735 NA 102 294 0 NA NA NA NA 168 548 0 NA NA NA NA 576 2415 608 NA NA NA NA 356 1977 746 NA NA NA
1560762000.0 136.736 NA 97 367 0 NA NA NA NA 172 723 0 NA NA NA NA 537 10349 657 NA NA NA NA 464 3913 698 NA NA NA
1560762000.0 136.737 NA 91 380 0 NA NA NA NA 153 758 0 NA NA NA NA 512 11798 650 NA NA NA NA 355 4538 685 NA NA NA
1560762000.0 136.738 NA 100 365 0 NA NA NA NA 171 793 0 NA NA NA NA 558 11489 660 NA NA NA NA 338 4132 716 NA NA NA
1560762000.0 136.741 NA 90 376 0 NA NA NA NA 164 684 0 NA NA NA NA 518 11749 661 NA NA NA NA 337 4283 723 NA NA NA
1560762000.0 136.743 NA 99 400 0 NA NA NA NA 158 748 0 NA NA NA NA 512 10399 659 NA NA NA NA 348 4187 696 NA NA NA
1560762000.0 136.744 NA 99 457 0 NA NA NA NA 164 783 0 NA NA NA NA 457 11761 677 NA NA NA NA 306 4246 741 NA NA NA
1560762000.0 136.745 NA 92 357 0 NA NA NA NA 172 780 0 NA NA NA NA 467 8641 664 NA NA NA NA 342 3698 709 NA NA NA
1560762000.0 136.746 NA 98 361 0 NA NA NA NA 172 660 0 NA NA NA NA 577 11565 666 NA NA NA NA 344 4695 725 NA NA NA
1560762000.0 136.747 NA 89 378 0 NA NA NA NA 154 715 0 NA NA NA NA 516 10409 670 NA NA NA NA 334 3870 727 NA NA NA
1560762000.0 136.748 NA 94 363 0 NA NA NA NA 166 655 0 NA NA NA NA 767 16877 701 NA NA NA NA 656 6687 742 NA NA NA
1560762000.0 136.751 NA 95 445 0 NA NA NA NA 175 752 0 NA NA NA NA 802 19414 799 NA NA NA NA 663 6779 839 NA NA NA
1560762000.0 136.752 NA 95 354 0 NA NA NA NA 158 652 0 NA NA NA NA 981 19647 791 NA NA NA NA 615 7674 831 NA NA NA
1560762000.0 136.753 NA 94 360 0 NA NA NA NA 152 665 0 NA NA NA NA 590 18734 820 NA NA NA NA 659 6936 868 NA NA NA
1560762000.0 136.754 NA 100 400 0 NA NA NA NA 174 716 0 NA NA NA NA 499 9472 670 NA NA NA NA 407 3847 723 NA NA NA
1560762000.0 136.755 NA 91 409 0 NA NA NA NA 167 755 0 NA NA NA NA 689 21071 708 NA NA NA NA 457 7719 745 NA NA NA
1560762000.0 136.756 NA 99 347 0 NA NA NA NA 165 628 0 NA NA NA NA 630 12485 808 NA NA NA NA 533 5533 840 NA NA NA
1560762000.0 136.757 NA 98 367 0 NA NA NA NA 162 697 0 NA NA NA NA 957 14959 779 NA NA NA NA 610 5784 820 NA NA NA
1560762000.0 136.758 NA 90 388 0 NA NA NA NA 161 747 0 NA NA NA NA 505 12771 709 NA NA NA NA 344 4449 772 NA NA NA
1560762000.0 136.759 NA 98 417 0 NA NA NA NA 159 797 0 NA NA NA NA 515 14442 666 NA NA NA NA 337 5004 704 NA NA NA
1560762000.0 136.7611 NA 186 0 NA NA NA NA NA 297 0 NA NA NA NA NA 6148 157 NA NA NA NA NA 4708 193 NA NA NA NA
1560762000.0 136.772 NA 86 406 0 NA NA NA NA 159 723 0 NA NA NA NA 545 12330 654 NA NA NA NA 390 4586 744 NA NA NA
1560762000.0 136.7722 NA 164 0 NA NA NA NA NA 283 0 NA NA NA NA NA 6394 130 NA NA NA NA NA 4997 167 NA NA NA NA
1560762000.0 136.776 NA 94 389 0 NA NA NA NA 162 700 0 NA NA NA NA 481 9453 656 NA NA NA NA 344 3667 744 NA NA NA
1560762000.0 136.777 NA 99 410 0 NA NA NA NA 158 806 0 NA NA NA NA 513 11246 650 NA NA NA NA 336 4138 708 NA NA NA
1560762000.0 136.78 NA 108 415 0 NA NA NA NA 186 664 0 NA NA NA NA 849 18722 850 NA NA NA NA 843 6566 895 NA NA NA
1560762000.0 136.7801 NA 86 NA NA NA NA NA NA 163 NA NA NA NA NA NA 711 NA NA NA NA NA NA 804 NA NA NA NA NA
1560762000.0 136.7802 NA 82 0 NA NA NA NA NA 143 0 NA NA NA NA NA 500 156 NA NA NA NA NA 586 219 NA NA NA NA
1560762000.0 136.7803 NA 92 NA NA NA NA NA NA 160 NA NA NA NA NA NA 537 NA NA NA NA NA NA 609 NA NA NA NA NA
1560762000.0 136.79 NA 109 407 0 NA NA NA NA 197 655 0 NA NA NA NA 1238 15415 868 NA NA NA NA 1171 6697 908 NA NA NA
1560762000.0 136.801 NA 110 422 0 NA NA NA NA 182 777 0 NA NA NA NA 437 8793 809 NA NA NA NA 315 3676 852 NA NA NA
1560762000.0 136.802 NA 111 421 0 NA NA NA NA 181 777 0 NA NA NA NA 556 11864 814 NA NA NA NA 368 4480 856 NA NA NA
1560762000.0 136.803 NA 115 364 0 NA NA NA NA 190 682 0 NA NA NA NA 493 2574 694 NA NA NA NA 329 2005 735 NA NA NA
1560762000.0 136.804 NA 117 430 0 NA NA NA NA 190 777 0 NA NA NA NA 572 11985 847 NA NA NA NA 371 4529 900 NA NA NA
1560762000.0 136.805 NA 120 454 0 NA NA NA NA 188 778 0 NA NA NA NA 471 13948 844 NA NA NA NA 374 5529 886 NA NA NA
1560762000.0 136.806 NA 115 423 0 NA NA NA NA 192 726 0 NA NA NA NA 539 12230 848 NA NA NA NA 349 4496 902 NA NA NA
1560762000.0 136.807 NA 115 428 0 NA NA NA NA 185 791 0 NA NA NA NA 470 14266 899 NA NA NA NA 343 5383 1030 NA NA NA
1560762000.0 136.809 NA 111 428 0 NA NA NA NA 185 730 0 NA NA NA NA 542 12731 845 NA NA NA NA 351 4673 915 NA NA NA
1560762000.0 136.811 NA 113 482 0 NA NA NA NA 179 737 0 NA NA NA NA 480 12369 873 NA NA NA NA 335 4794 941 NA NA NA
1560762000.0 136.814 NA 119 440 0 NA NA NA NA 190 806 0 NA NA NA NA 557 12375 842 NA NA NA NA 349 4529 910 NA NA NA
1560762000.0 136.818 NA 120 449 0 NA NA NA NA 188 793 0 NA NA NA NA 656 16637 856 NA NA NA NA 618 5571 918 NA NA NA
1560762000.0 136.824 NA 107 482 0 NA NA NA NA 180 825 0 NA NA NA NA 1015 30941 976 NA NA NA NA 820 10506 1041 NA NA NA
1560762000.0 136.828 NA 118 441 0 NA NA NA NA 189 812 0 NA NA NA NA 657 19451 851 NA NA NA NA 408 6537 922 NA NA NA
1560762000.0 136.8311 NA 186 0 NA NA NA NA NA 291 0 NA NA NA NA NA 1946 115 NA NA NA NA NA 1272 153 NA NA NA NA
1560762000.0 136.843 NA 120 462 0 NA NA NA NA 185 825 0 NA NA NA NA 529 25302 856 NA NA NA NA 344 8222 923 NA NA NA
1560762000.0 136.852 NA 269 468 0 NA NA NA NA 433 760 0 NA NA NA NA 4656 22595 1405 NA NA NA NA 2396 8609 1466 NA NA NA
1560762000.0 136.853 NA 266 487 0 NA NA NA NA 433 794 0 NA NA NA NA 4089 20186 1590 NA NA NA NA 2198 7971 1665 NA NA NA
1560762000.0 136.854 NA 272 460 0 NA NA NA NA 427 715 0 NA NA NA NA 4689 22038 1562 NA NA NA NA 2511 8441 1622 NA NA NA
1560762000.0 136.855 NA 236 501 0 NA NA NA NA 411 792 0 NA NA NA NA 5020 22156 1325 NA NA NA NA 2855 8874 1364 NA NA NA
1560762000.0 136.856 NA 255 422 0 NA NA NA NA 400 686 0 NA NA NA NA 3518 16131 1229 NA NA NA NA 2290 7055 1268 NA NA NA
1560762000.0 136.8562 NA 235 354 0 NA NA NA NA 361 566 0 NA NA NA NA 2013 4295 964 NA NA NA NA 1822 3681 1020 NA NA NA
1560762000.0 136.857 NA 246 455 0 NA NA NA NA 396 746 0 NA NA NA NA 5295 20983 1464 NA NA NA NA 3005 8437 1503 NA NA NA
