Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1560636000.0 125.0 108 109 285 NA NA NA 215 584 440 NA NA NA 2268 624 1877 NA NA NA 1506 498 2365 NA NA NA
1560636000.0 1307.0 NA 153 178 43 0 NA NA 599 288 99 0 NA NA 580 1293 202 324 NA NA 1607 2817 1128 826 NA
1560636000.0 1308.0 NA 149 183 42 0 NA NA 601 284 95 0 NA NA 535 1074 181 344 NA NA 1231 1791 597 859 NA
1560636000.0 132.0 89 103 280 NA NA NA 216 585 434 NA NA NA 2269 569 1925 NA NA NA 2025 766 2449 NA NA NA
1560636000.0 1325.3 NA 145 153 0 NA NA NA 562 276 0 NA NA NA 634 853 358 NA NA NA 1052 2583 817 NA NA
1560636000.0 1325.5 NA 165 0 NA NA NA NA 266 0 NA NA NA NA 5173 163 NA NA NA NA 6654 560 NA NA NA
1560636000.0 1325.51 NA 162 0 NA NA NA NA 261 0 NA NA NA NA 1946 146 NA NA NA NA 3108 492 NA NA NA
1560636000.0 1325.6 NA 167 NA NA NA NA NA 257 NA NA NA NA NA 3267 NA NA NA NA NA 3811 NA NA NA NA
1560636000.0 1325.7 NA 159 0 NA NA NA NA 273 0 NA NA NA NA 3134 184 NA NA NA NA 4504 745 NA NA NA
1560636000.0 1325.9 NA 149 0 NA NA NA NA 258 0 NA NA NA NA 2339 184 NA NA NA NA 2253 582 NA NA NA
1560636000.0 1329.1 NA 166 0 NA NA NA NA 279 0 NA NA NA NA 2503 188 NA NA NA NA 3566 611 NA NA NA
1560636000.0 134.813 NA 153 58 0 NA NA NA 278 116 0 NA NA NA 1101 261 336 NA NA NA 1849 727 811 NA NA
1560636000.0 135.13 321 0 NA NA NA NA 720 0 NA NA NA NA 1214 365 NA NA NA NA 2454 813 NA NA NA NA
1560636000.0 135.4 304 0 122 NA NA NA 691 0 210 NA NA NA 1250 319 1052 NA NA NA 3601 877 2471 NA NA NA
1560636000.0 135.8 148 NA NA NA NA NA 260 NA NA NA NA NA 570 NA NA NA NA NA 1580 NA NA NA NA NA
1560636000.0 1356.0 87 127 336 0 129 NA 177 593 500 0 216 NA 2732 602 2352 706 987 NA 2702 2023 4759 1301 2117 NA
1560636000.0 136.733 NA 170 65 0 NA NA NA 291 129 0 NA NA NA 1186 610 340 NA NA NA 2532 1246 803 NA NA
1560636000.0 136.7611 NA 176 0 NA NA NA NA 290 0 NA NA NA NA 5861 218 NA NA NA NA 8322 1339 NA NA NA
1560636000.0 136.762 NA 85 399 0 NA NA NA 156 688 0 NA NA NA 663 21869 913 NA NA NA 730 10262 1648 NA NA
1560636000.0 136.7721 NA 173 0 NA NA NA NA 281 0 NA NA NA NA 5450 161 NA NA NA NA 7197 967 NA NA NA
1560636000.0 136.7722 NA 153 0 NA NA NA NA 276 0 NA NA NA NA 2051 182 NA NA NA NA 4524 733 NA NA NA
1560636000.0 136.7801 NA 106 0 NA NA NA NA 181 0 NA NA NA NA 498 310 NA NA NA NA 1757 810 NA NA NA
1560636000.0 136.7802 NA 82 0 NA NA NA NA 136 0 NA NA NA NA 296 199 NA NA NA NA 731 1251 NA NA NA
1560636000.0 136.7803 NA 105 0 NA NA NA NA 180 0 NA NA NA NA 820 260 NA NA NA NA 2221 644 NA NA NA
1560636000.0 136.7952 NA 154 0 NA NA NA NA 285 0 NA NA NA NA 2022 193 NA NA NA NA 3559 829 NA NA NA
1560636000.0 136.8311 NA 173 0 NA NA NA NA 299 0 NA NA NA NA 2780 191 NA NA NA NA 3880 696 NA NA NA
1560636000.0 136.8521 NA 157 0 NA NA NA NA 268 0 NA NA NA NA 1985 192 NA NA NA NA 2570 867 NA NA NA
1560636000.0 2.0 90 122 191 NA NA NA 215 585 323 NA NA NA 4047 564 1531 NA NA NA 3660 953 3122 NA NA NA
1560636000.0 2017.13 375 0 NA NA NA NA 721 0 NA NA NA NA 1264 388 NA NA NA NA 2498 913 NA NA NA NA
1560636000.0 2017.5 338 0 128 NA NA NA 767 0 207 NA NA NA 1260 300 976 NA NA NA 2265 526 1431 NA NA NA
1560636000.0 2017.7 360 0 124 NA NA NA 727 0 221 NA NA NA 1317 365 1039 NA NA NA 2587 874 1863 NA NA NA
1560636000.0 2017.9 356 0 124 NA NA NA 770 0 209 NA NA NA 1168 348 1022 NA NA NA 2665 898 2003 NA NA NA
1560636000.0 250199.0 291 NA NA NA NA NA 615 NA NA NA NA NA 3355 NA NA NA NA NA 2328 NA NA NA NA NA
1560636000.0 250399.17 285 NA NA NA NA NA 615 NA NA NA NA NA 1319 NA NA NA NA NA 1968 NA NA NA NA NA
1560636000.0 250400.0 354 0 128 NA NA NA 695 0 216 NA NA NA 1499 305 1072 NA NA NA 3353 573 1944 NA NA NA
1560636000.0 4.22 NA 146 64 64 0 NA NA 274 133 146 0 NA NA 1083 791 655 345 NA NA 3231 1708 1109 1406 NA
1560636000.0 4007.0 65 118 291 NA NA NA 138 604 427 NA NA NA 852 732 1861 NA NA NA 873 617 3092 NA NA NA
1560636000.0 4008.0 60 116 291 NA NA NA 133 558 446 NA NA NA 1545 512 1950 NA NA NA 1325 1039 3089 NA NA NA
1560636000.0 5.2 228 0 NA NA NA NA 687 0 NA NA NA NA 1121 291 NA NA NA NA 2751 939 NA NA NA NA
1560636000.0 5.3 230 0 NA NA NA NA 687 0 NA NA NA NA 1158 349 NA NA NA NA 4016 1559 NA NA NA NA
1560636000.0 5.5 304 0 NA NA NA NA 685 0 NA NA NA NA 1173 322 NA NA NA NA 2521 783 NA NA NA NA
1560636000.0 5.6 310 0 NA NA NA NA 689 0 NA NA NA NA 1240 364 NA NA NA NA 2317 1350 NA NA NA NA
1560636000.0 5.7 297 0 NA NA NA NA 688 0 NA NA NA NA 1153 324 NA NA NA NA 2263 825 NA NA NA NA
1560636000.0 503.0 38 0 NA NA NA NA 86 0 NA NA NA NA 253 179 NA NA NA NA 823 566 NA NA NA NA
1560636000.0 504.0 37 0 NA NA NA NA 89 0 NA NA NA NA 232 169 NA NA NA NA 733 424 NA NA NA NA
1560636000.0 505.0 43 0 NA NA NA NA 88 0 NA NA NA NA 238 164 NA NA NA NA 1648 406 NA NA NA NA
1560636000.0 506.0 38 0 NA NA NA NA 88 0 NA NA NA NA 232 188 NA NA NA NA 667 717 NA NA NA NA
1560636000.0 507.0 36 0 NA NA NA NA 86 0 NA NA NA NA 251 173 NA NA NA NA 860 575 NA NA NA NA
1560636000.0 508.0 36 0 NA NA NA NA 85 0 NA NA NA NA 227 179 NA NA NA NA 817 877 NA NA NA NA
1560636000.0 509.0 43 0 NA NA NA NA 86 0 NA NA NA NA 218 182 NA NA NA NA 1028 973 NA NA NA NA
1560636000.0 510.0 44 0 NA NA NA NA 87 0 NA NA NA NA 308 189 NA NA NA NA 1010 924 NA NA NA NA
1560636000.0 511.0 42 0 NA NA NA NA 94 0 NA NA NA NA 11061 183 NA NA NA NA 16673 792 NA NA NA NA
1560636000.0 514.0 19 40 0 NA NA NA 68 94 0 NA NA NA 416 237 179 NA NA NA 2898 684 687 NA NA NA
1560636000.0 517.0 19 40 0 NA NA NA 68 93 0 NA NA NA 961 223 180 NA NA NA 3260 827 608 NA NA NA
1560636000.0 520.0 19 40 0 NA NA NA 64 93 0 NA NA NA 952 232 185 NA NA NA 3185 695 682 NA NA NA
1560636000.0 523.0 19 52 0 NA NA NA 68 107 0 NA NA NA 809 204 145 NA NA NA 1352 1088 367 NA NA NA
1560636000.0 524.0 19 46 0 NA NA NA 64 93 0 NA NA NA 944 224 195 NA NA NA 2282 807 779 NA NA NA
1560636000.0 527.0 19 39 0 NA NA NA 68 94 0 NA NA NA 925 237 183 NA NA NA 2175 1097 604 NA NA NA
1560636000.0 530.0 19 40 0 NA NA NA 64 94 0 NA NA NA 916 236 182 NA NA NA 1711 874 513 NA NA NA
1560636000.0 531.0 49 0 NA NA NA NA 196 0 NA NA NA NA 217 188 NA NA NA NA 1017 935 NA NA NA NA
1560636000.0 534.0 40 0 NA NA NA NA 106 0 NA NA NA NA 256 181 NA NA NA NA 1319 706 NA NA NA NA
1560636000.0 535.0 98 0 NA NA NA NA 187 0 NA NA NA NA 3689 192 NA NA NA NA 4672 825 NA NA NA NA
1560636000.0 541.0 46 0 NA NA NA NA 99 0 NA NA NA NA 246 170 NA NA NA NA 939 514 NA NA NA NA
1560636000.0 545.0 50 0 NA NA NA NA 97 0 NA NA NA NA 259 205 NA NA NA NA 1060 1025 NA NA NA NA
1560636000.0 551.0 20 39 0 NA NA NA 68 92 0 NA NA NA 784 190 149 NA NA NA 1730 479 542 NA NA NA
1560636000.0 552.0 19 48 0 NA NA NA 65 93 0 NA NA NA 945 156 126 NA NA NA 1865 337 236 NA NA NA
1560636000.0 554.0 19 37 0 NA NA NA 64 95 0 NA NA NA 1586 238 180 NA NA NA 2489 592 537 NA NA NA
1560636000.0 555.0 21 42 0 NA NA NA 68 92 0 NA NA NA 894 181 143 NA NA NA 1899 348 811 NA NA NA
1560636000.0 556.0 20 47 0 NA NA NA 68 94 0 NA NA NA 412 228 180 NA NA NA 3393 735 627 NA NA NA
1560636000.0 560.0 40 0 NA NA NA NA 87 0 NA NA NA NA 221 178 NA NA NA NA 618 754 NA NA NA NA
1560636000.0 561.0 42 0 NA NA NA NA 88 0 NA NA NA NA 222 188 NA NA NA NA 556 603 NA NA NA NA
1560636000.0 8.0 NA 120 157 49 0 NA NA 586 258 99 0 NA NA 1748 736 198 314 NA NA 1654 1481 702 1188 NA
