Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1560848400.0 1325.5 NA 165 0 NA NA NA 269 0 NA NA NA 5275 211 NA NA NA 9850 1008 NA NA
1560848400.0 1325.51 NA 153 0 NA NA NA 255 0 NA NA NA 2063 212 NA NA NA 4075 705 NA NA
1560848400.0 1325.6 NA 197 NA NA NA NA 336 NA NA NA NA 5038 NA NA NA NA 5412 NA NA NA
1560848400.0 1325.7 NA 195 0 NA NA NA 306 0 NA NA NA 5483 170 NA NA NA 8293 562 NA NA
1560848400.0 1325.8 NA 193 0 NA NA NA 302 0 NA NA NA 5575 199 NA NA NA 9933 1203 NA NA
1560848400.0 1329.1 NA 182 0 NA NA NA 296 0 NA NA NA 6428 198 NA NA NA 7811 1428 NA NA
1560848400.0 134.813 NA 166 61 0 NA NA 283 118 0 NA NA 892 232 405 NA NA 1249 466 917 NA
1560848400.0 135.1 312 0 125 NA NA 685 0 211 NA NA 1291 347 1093 NA NA 2160 680 2187 NA NA
1560848400.0 135.11 334 0 127 NA NA 705 0 223 NA NA 1416 286 1082 NA NA 1342 388 1340 NA NA
1560848400.0 135.13 313 0 NA NA NA 704 0 NA NA NA 1127 317 NA NA NA 1408 599 NA NA NA
1560848400.0 135.2 255 0 123 NA NA 700 0 200 NA NA 1200 397 1007 NA NA 2700 1073 2127 NA NA
1560848400.0 135.5 322 0 124 NA NA 700 0 206 NA NA 1252 330 1038 NA NA 2594 637 1906 NA NA
1560848400.0 135.7 315 0 122 NA NA 699 0 218 NA NA 1265 347 1056 NA NA 4564 1004 2209 NA NA
1560848400.0 135.8 146 NA NA NA NA 251 NA NA NA NA 438 NA NA NA NA 707 NA NA NA NA
1560848400.0 136.733 NA 172 65 0 NA NA 292 132 0 NA NA 1089 256 412 NA NA 1551 821 783 NA
1560848400.0 136.743 NA 82 358 0 NA NA 154 534 0 NA NA 722 12342 1160 NA NA 1181 8933 3012 NA
1560848400.0 136.757 NA 81 360 0 NA NA 166 553 0 NA NA 883 11829 940 NA NA 2317 7744 1492 NA
1560848400.0 136.76 NA 79 378 0 NA NA 158 601 0 NA NA 839 18090 896 NA NA 1312 9035 1295 NA
1560848400.0 136.761 NA 82 388 0 NA NA 149 632 0 NA NA 703 19414 915 NA NA 781 7620 1187 NA
1560848400.0 136.7611 NA 173 0 NA NA NA 296 0 NA NA NA 5818 208 NA NA NA 9733 1076 NA NA
1560848400.0 136.7721 NA 166 0 NA NA NA 292 0 NA NA NA 5527 199 NA NA NA 9131 932 NA NA
1560848400.0 136.7722 NA 166 0 NA NA NA 297 0 NA NA NA 6036 197 NA NA NA 9680 1059 NA NA
1560848400.0 136.775 NA 79 356 0 NA NA 161 542 0 NA NA 709 11310 1009 NA NA 1645 8417 1539 NA
1560848400.0 136.7801 NA 107 0 NA NA NA 180 0 NA NA NA 433 265 NA NA NA 713 423 NA NA
1560848400.0 136.7802 NA 71 0 NA NA NA 136 0 NA NA NA 315 167 NA NA NA 592 366 NA NA
1560848400.0 136.7803 NA 104 0 NA NA NA 183 0 NA NA NA 603 227 NA NA NA 1272 431 NA NA
1560848400.0 136.7952 NA 192 0 NA NA NA 311 0 NA NA NA 3780 150 NA NA NA 2772 337 NA NA
1560848400.0 136.8311 NA 168 0 NA NA NA 274 0 NA NA NA 2634 186 NA NA NA 3637 941 NA NA
1560848400.0 136.8521 NA 187 0 NA NA NA 307 0 NA NA NA 3238 156 NA NA NA 3132 405 NA NA
1560848400.0 1362.0 93 168 341 0 NA 188 589 474 0 NA 5844 567 2221 862 NA 5100 735 2728 1072 NA
1560848400.0 1362.17 73 161 357 0 NA 151 594 564 0 NA 6512 745 2381 1329 NA 5838 946 3662 1546 NA
1560848400.0 1363.17 73 165 356 0 NA 152 589 554 0 NA 5953 722 2331 1336 NA 4664 531 3049 1867 NA
1560848400.0 140.51 NA 79 213 0 NA NA 152 349 0 NA NA 541 1743 344 NA NA 517 1676 594 NA
1560848400.0 140.53 NA 303 0 NA NA NA 466 0 NA NA NA 3345 372 NA NA NA 2354 756 NA NA
1560848400.0 140.54 NA 242 0 NA NA NA 436 0 NA NA NA 1447 468 NA NA NA 2195 787 NA NA
1560848400.0 150.2 NA 196 235 0 NA NA 607 423 0 NA NA 529 1051 458 NA NA 705 1501 823 NA
1560848400.0 150.3 NA 183 226 0 NA NA 604 428 0 NA NA 1132 851 463 NA NA 1083 1351 842 NA
1560848400.0 2017.1 368 0 124 NA NA 761 0 205 NA NA 1287 337 1019 NA NA 2526 640 1579 NA NA
1560848400.0 2017.13 377 0 NA NA NA 741 0 NA NA NA 1195 338 NA NA NA 1561 523 NA NA NA
1560848400.0 2017.7 359 0 124 NA NA 763 0 203 NA NA 1338 357 1100 NA NA 2877 881 1909 NA NA
1560848400.0 2017.8 189 NA NA NA NA 316 NA NA NA NA 494 NA NA NA NA 927 NA NA NA NA
1560848400.0 2017.9 341 0 120 NA NA 736 0 202 NA NA 1106 306 992 NA NA 1711 528 1735 NA NA
1560848400.0 2018.1 372 0 127 NA NA 732 0 210 NA NA 1303 331 1023 NA NA 1812 581 1800 NA NA
1560848400.0 2018.11 378 0 126 NA NA 770 0 220 NA NA 1478 343 1092 NA NA 1483 560 1580 NA NA
1560848400.0 2018.13 363 0 NA NA NA 675 0 NA NA NA 1240 342 NA NA NA 1129 488 NA NA NA
1560848400.0 2018.3 311 0 122 NA NA 740 0 201 NA NA 1117 310 989 NA NA 1777 539 1436 NA NA
1560848400.0 2018.4 351 0 123 NA NA 742 0 213 NA NA 1159 317 988 NA NA 1592 493 1873 NA NA
1560848400.0 2018.5 364 0 125 NA NA 742 0 207 NA NA 1226 374 1064 NA NA 2413 964 3056 NA NA
1560848400.0 2018.6 375 0 126 NA NA 741 0 204 NA NA 1276 330 1022 NA NA 1609 493 1874 NA NA
1560848400.0 2018.8 194 NA NA NA NA 322 NA NA NA NA 497 NA NA NA NA 938 NA NA NA NA
1560848400.0 20261.97 426 NA NA NA NA 637 NA NA NA NA 5342 NA NA NA NA 2793 NA NA NA NA
1560848400.0 21634.0 94 297 391 0 NA 160 515 537 0 NA 7589 2983 3352 738 NA 3045 2636 3263 1050 NA
1560848400.0 250202.0 NA 320 437 0 NA NA 685 639 0 NA NA 12809 3941 895 NA NA 5417 3847 1195 NA
1560848400.0 250202.17 NA 391 459 0 NA NA 798 714 0 NA NA 14338 4030 1350 NA NA 5782 3480 1693 NA
1560848400.0 250205.17 NA 390 454 0 NA NA 739 674 0 NA NA 13770 3692 1329 NA NA 5756 3427 1702 NA
1560848400.0 250206.17 NA 374 464 0 NA NA 687 678 0 NA NA 12998 3665 1352 NA NA 5801 3406 1718 NA
1560848400.0 250399.0 260 NA NA NA NA 645 NA NA NA NA 1185 NA NA NA NA 1086 NA NA NA NA
1560848400.0 250402.181 345 419 0 NA NA 668 738 0 NA NA 1551 1948 318 NA NA 1430 1667 447 NA NA
1560848400.0 250405.17 397 0 131 NA NA 744 0 208 NA NA 1598 323 1065 NA NA 1910 552 1613 NA NA
1560848400.0 250407.17 341 0 130 NA NA 778 0 209 NA NA 1531 326 1099 NA NA 2809 730 2291 NA NA
1560848400.0 250407.18 361 0 129 NA NA 786 0 227 NA NA 1519 306 1049 NA NA 1715 515 1847 NA NA
1560848400.0 250408.17 396 0 134 NA NA 776 0 222 NA NA 1733 319 1117 NA NA 1502 559 1600 NA NA
1560848400.0 250408.18 426 0 132 NA NA 750 0 214 NA NA 1844 321 1117 NA NA 1885 497 1920 NA NA
1560848400.0 250409.17 409 0 133 NA NA 749 0 227 NA NA 2131 327 1217 NA NA 2476 567 1538 NA NA
1560848400.0 300.0 65 211 264 0 NA 147 621 467 0 NA 1407 653 1015 458 NA 1399 1116 1714 692 NA
1560848400.0 36.0 NA 117 297 0 NA NA 590 460 0 NA NA 2469 9342 772 NA NA 2125 7514 2067 NA
1560848400.0 38.0 NA 121 299 0 NA NA 589 436 0 NA NA 2460 4329 722 NA NA 4079 5577 1827 NA
1560848400.0 4.24 NA 70 299 0 NA NA 118 432 0 NA NA 437 3650 834 NA NA 1229 5541 1279 NA
1560848400.0 4.28 NA 79 292 0 NA NA 138 448 0 NA NA 393 3324 2768 NA NA 1159 6069 3330 NA
1560848400.0 4001.0 NA 168 355 NA NA NA 599 537 NA NA NA 876 2791 NA NA NA 1324 4317 NA NA
1560848400.0 4008.0 61 157 285 NA NA 133 555 461 NA NA 1750 473 2066 NA NA 3145 1938 5515 NA NA
1560848400.0 5.1 300 0 NA NA NA 687 0 NA NA NA 1193 294 NA NA NA 1490 519 NA NA NA
1560848400.0 5.2 225 0 NA NA NA 720 0 NA NA NA 1038 274 NA NA NA 1598 574 NA NA NA
1560848400.0 5.3 314 0 NA NA NA 732 0 NA NA NA 1013 272 NA NA NA 2212 457 NA NA NA
1560848400.0 5.4 293 0 NA NA NA 684 0 NA NA NA 1074 286 NA NA NA 1590 472 NA NA NA
1560848400.0 5.5 306 0 NA NA NA 688 0 NA NA NA 1096 293 NA NA NA 1704 643 NA NA NA
1560848400.0 5.6 309 0 NA NA NA 687 0 NA NA NA 1120 290 NA NA NA 1357 518 NA NA NA
1560848400.0 5.7 304 0 NA NA NA 689 0 NA NA NA 1061 282 NA NA NA 1347 465 NA NA NA
1560848400.0 500199.0 224 NA NA NA NA 630 NA NA NA NA 2479 NA NA NA NA 1867 NA NA NA NA
1560848400.0 500205.0 NA 207 340 0 NA NA 617 501 0 NA NA 7355 2929 623 NA NA 4149 2904 1041 NA
1560848400.0 500207.0 NA 193 328 0 NA NA 583 503 0 NA NA 6349 2877 652 NA NA 4292 5699 1261 NA
1560848400.0 503.0 41 0 NA NA NA 87 0 NA NA NA 210 144 NA NA NA 390 338 NA NA NA
1560848400.0 504.0 37 0 NA NA NA 87 0 NA NA NA 182 137 NA NA NA 340 305 NA NA NA
1560848400.0 505.0 40 0 NA NA NA 87 0 NA NA NA 181 143 NA NA NA 365 448 NA NA NA
1560848400.0 506.0 39 0 NA NA NA 87 0 NA NA NA 186 139 NA NA NA 348 297 NA NA NA
1560848400.0 507.0 41 0 NA NA NA 87 0 NA NA NA 248 145 NA NA NA 378 513 NA NA NA
1560848400.0 508.0 36 0 NA NA NA 86 0 NA NA NA 183 138 NA NA NA 502 308 NA NA NA
1560848400.0 509.0 35 0 NA NA NA 84 0 NA NA NA 170 143 NA NA NA 409 384 NA NA NA
1560848400.0 510.0 36 0 NA NA NA 85 0 NA NA NA 260 141 NA NA NA 445 396 NA NA NA
1560848400.0 511.0 42 0 NA NA NA 88 0 NA NA NA 9243 143 NA NA NA 10969 379 NA NA NA
1560848400.0 512.0 19 37 0 NA NA 67 91 0 NA NA 2468 180 141 NA NA 31103 464 369 NA NA
1560848400.0 513.0 19 38 0 NA NA 67 93 0 NA NA 700 196 167 NA NA 4965 1055 775 NA NA
1560848400.0 514.0 20 38 0 NA NA 68 94 0 NA NA 387 192 143 NA NA 1295 500 454 NA NA
1560848400.0 515.0 19 45 0 NA NA 67 92 0 NA NA 2470 176 139 NA NA 31103 440 434 NA NA
1560848400.0 516.0 19 39 0 NA NA 68 93 0 NA NA 686 179 141 NA NA 8067 362 387 NA NA
1560848400.0 517.0 19 43 0 NA NA 64 94 0 NA NA 920 181 139 NA NA 1993 372 332 NA NA
1560848400.0 518.0 19 42 0 NA NA 68 93 0 NA NA 2461 173 141 NA NA 31103 393 413 NA NA
1560848400.0 519.0 19 43 0 NA NA 67 93 0 NA NA 677 258 157 NA NA 4002 2114 691 NA NA
1560848400.0 520.0 19 46 0 NA NA 63 93 0 NA NA 918 195 144 NA NA 1851 641 333 NA NA
1560848400.0 521.0 19 41 0 NA NA 67 92 0 NA NA 761 237 162 NA NA 3519 1631 585 NA NA
1560848400.0 522.0 19 39 0 NA NA 68 93 0 NA NA 2456 177 134 NA NA 31103 424 287 NA NA
1560848400.0 524.0 19 37 0 NA NA 64 93 0 NA NA 921 181 140 NA NA 1609 401 398 NA NA
1560848400.0 525.0 19 37 0 NA NA 68 94 0 NA NA 673 202 149 NA NA 1651 416 676 NA NA
1560848400.0 526.0 19 36 0 NA NA 68 92 0 NA NA 2466 178 140 NA NA 31096 408 337 NA NA
1560848400.0 527.0 19 39 0 NA NA 68 93 0 NA NA 903 187 141 NA NA 1076 400 477 NA NA
1560848400.0 528.0 19 45 0 NA NA 68 94 0 NA NA 685 232 168 NA NA 3543 1572 692 NA NA
1560848400.0 529.0 19 36 0 NA NA 67 90 0 NA NA 2463 182 147 NA NA 31103 503 383 NA NA
1560848400.0 530.0 19 39 0 NA NA 67 93 0 NA NA 914 189 145 NA NA 1340 381 431 NA NA
1560848400.0 531.0 49 0 NA NA NA 195 0 NA NA NA 175 147 NA NA NA 422 458 NA NA NA
1560848400.0 534.0 40 0 NA NA NA 105 0 NA NA NA 216 137 NA NA NA 772 296 NA NA NA
1560848400.0 535.0 41 0 NA NA NA 91 0 NA NA NA 701 145 NA NA NA 1438 500 NA NA NA
1560848400.0 541.0 48 0 NA NA NA 101 0 NA NA NA 220 143 NA NA NA 406 465 NA NA NA
1560848400.0 545.0 43 0 NA NA NA 99 0 NA NA NA 259 144 NA NA NA 381 369 NA NA NA
1560848400.0 552.0 19 38 0 NA NA 68 93 0 NA NA 911 182 143 NA NA 1412 353 448 NA NA
1560848400.0 554.0 19 38 0 NA NA 67 94 0 NA NA 1615 186 136 NA NA 2498 344 332 NA NA
1560848400.0 556.0 19 40 0 NA NA 67 93 0 NA NA 341 194 135 NA NA 1384 526 388 NA NA
1560848400.0 560.0 37 0 NA NA NA 87 0 NA NA NA 186 140 NA NA NA 362 362 NA NA NA
1560848400.0 561.0 37 0 NA NA NA 88 0 NA NA NA 188 138 NA NA NA 366 304 NA NA NA
