Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1560636000.0 127.0 62 154 271 NA 139 584 414 NA 1307 487 2024 NA 1221 500 2276 NA
1560636000.0 128.0 60 151 273 NA 131 582 421 NA 1031 506 2000 NA 1467 1012 2730 NA
1560636000.0 129.0 60 149 269 NA 136 583 423 NA 1044 502 2020 NA 1579 474 2421 NA
1560636000.0 13.0 NA 120 294 0 NA 590 427 0 NA 438 2391 500 NA 509 2639 655
1560636000.0 130.0 63 144 282 NA 149 582 418 NA 1136 481 2020 NA 1297 587 2621 NA
1560636000.0 1301.0 94 145 227 NA 164 591 342 NA 1088 498 1189 NA 1488 347 1399 NA
1560636000.0 1301.17 71 156 206 NA 144 590 411 NA 1563 735 1373 NA 1529 646 1689 NA
1560636000.0 1302.0 101 140 236 NA 183 588 338 NA 2728 472 1356 NA 1954 426 1461 NA
1560636000.0 1302.17 72 170 212 NA 147 589 414 NA 3330 759 1736 NA 2525 583 1739 NA
1560636000.0 1303.17 79 160 209 NA 160 588 409 NA 6262 651 1905 NA 3700 464 1767 NA
1560636000.0 1306.0 NA 148 339 0 NA 606 461 0 NA 483 1710 708 NA 712 2062 829
1560636000.0 1309.0 NA 140 345 0 NA 605 486 0 NA 618 2388 930 NA 931 3821 1245
1560636000.0 131.0 63 153 273 NA 139 583 399 NA 1556 485 2025 NA 1437 392 2315 NA
1560636000.0 1317.0 NA 139 351 0 NA 609 500 0 NA 414 1826 710 NA 598 3070 804
1560636000.0 1318.0 NA 179 328 0 NA 606 467 0 NA 515 2216 895 NA 658 3418 1058
1560636000.0 1319.0 NA 164 340 0 NA 606 464 0 NA 524 2140 887 NA 1276 2958 1147
1560636000.0 132.0 83 145 279 NA 211 581 423 NA 2816 606 2217 NA 1665 769 2900 NA
1560636000.0 1321.0 NA 125 330 0 NA 599 467 0 NA 540 2229 891 NA 1068 4560 1028
1560636000.0 1322.0 NA 131 333 0 NA 606 483 0 NA 545 2219 892 NA 1238 3520 1044
1560636000.0 1323.0 NA 204 322 0 NA 606 478 0 NA 528 2083 891 NA 1290 2939 1165
1560636000.0 1325.5 NA 163 0 NA NA 273 0 NA NA 5223 179 NA NA 6568 821 NA
1560636000.0 1325.51 NA 172 0 NA NA 240 0 NA NA 1788 160 NA NA 1945 299 NA
1560636000.0 1325.6 NA 220 NA NA NA 317 NA NA NA 4449 NA NA NA 4703 NA NA
1560636000.0 1325.7 NA 195 0 NA NA 310 0 NA NA 5036 186 NA NA 6354 944 NA
1560636000.0 1325.8 NA 197 0 NA NA 321 0 NA NA 5248 170 NA NA 6862 641 NA
1560636000.0 1327.0 NA 197 342 0 NA 606 470 0 NA 561 2196 915 NA 712 3757 1056
1560636000.0 1329.0 NA 166 334 0 NA 607 464 0 NA 554 2258 912 NA 1589 2589 1523
1560636000.0 1329.1 NA 191 0 NA NA 299 0 NA NA 6200 167 NA NA 6920 567 NA
1560636000.0 133.0 92 98 284 NA 218 540 437 NA 4311 620 2437 NA 2398 1279 3948 NA
1560636000.0 1330.0 NA 186 337 0 NA 608 461 0 NA 584 2231 926 NA 827 2970 1134
1560636000.0 1331.0 NA 143 333 0 NA 605 467 0 NA 554 2278 908 NA 687 4708 1251
1560636000.0 1332.0 NA 165 345 0 NA 605 495 0 NA 590 2326 909 NA 1216 2695 1028
1560636000.0 1334.0 NA 162 340 0 NA 608 464 0 NA 602 2317 914 NA 1062 3221 1042
1560636000.0 1338.0 NA 144 353 0 NA 608 487 0 NA 505 2000 738 NA 817 2233 842
1560636000.0 134.0 NA 315 41 0 NA 429 89 0 NA 3144 120 88 NA 2496 398 259
1560636000.0 134.702 NA 35 328 0 NA 106 483 0 NA 303 6470 812 NA 582 3815 947
1560636000.0 134.703 NA 38 337 0 NA 110 482 0 NA 331 6521 835 NA 641 3606 1098
1560636000.0 134.705 NA 37 331 0 NA 108 466 0 NA 302 6780 874 NA 607 4105 1414
1560636000.0 134.71 NA 43 328 0 NA 103 466 0 NA 304 4072 622 NA 574 2580 775
1560636000.0 134.802 NA 35 332 0 NA 106 486 0 NA 283 7609 795 NA 663 3837 1080
1560636000.0 134.804 NA 36 340 0 NA 106 504 0 NA 310 7612 813 NA 423 3851 1125
1560636000.0 134.805 NA 40 335 0 NA 121 480 0 NA 310 7507 810 NA 494 4537 988
1560636000.0 134.806 NA 37 336 0 NA 100 504 0 NA 296 8171 813 NA 425 4025 1054
1560636000.0 134.807 NA 98 356 0 NA 230 573 0 NA 1217 8545 978 NA 1167 4472 1136
1560636000.0 134.808 NA 96 362 0 NA 227 561 0 NA 1296 8684 896 NA 1039 4188 1063
1560636000.0 134.809 NA 36 331 0 NA 109 454 0 NA 302 7228 808 NA 454 3688 1011
1560636000.0 134.81 NA 36 331 0 NA 104 481 0 NA 305 7511 815 NA 463 3992 1105
1560636000.0 134.811 NA 37 337 0 NA 112 479 0 NA 308 7562 807 NA 555 3936 1286
1560636000.0 134.812 NA 35 327 0 NA 101 455 0 NA 271 4305 621 NA 407 2832 772
1560636000.0 134.902 NA 40 323 0 NA 113 458 0 NA 295 6221 812 NA 522 4093 1025
1560636000.0 134.903 NA 36 320 0 NA 112 463 0 NA 287 5715 814 NA 524 3459 1118
1560636000.0 134.905 NA 37 321 0 NA 114 469 0 NA 303 5661 801 NA 523 3234 905
1560636000.0 134.906 NA 40 323 0 NA 106 443 0 NA 295 6493 820 NA 641 3740 1065
1560636000.0 134.907 NA 94 346 0 NA 214 512 0 NA 1008 6895 848 NA 988 3791 1032
1560636000.0 134.908 NA 95 347 0 NA 232 509 0 NA 1020 6708 856 NA 1230 3787 1119
1560636000.0 134.909 NA 37 318 0 NA 108 454 0 NA 302 5980 809 NA 561 3902 989
1560636000.0 134.91 NA 35 322 0 NA 110 442 0 NA 320 5531 809 NA 505 3949 1432
1560636000.0 134.912 NA 40 326 0 NA 108 449 0 NA 261 4054 608 NA 490 2567 770
1560636000.0 134.99601 NA 35 339 0 NA 103 497 0 NA 294 8777 809 NA 477 4787 998
1560636000.0 1341.0 NA 161 347 0 NA 563 487 0 NA 669 2616 920 NA 1112 2512 1190
1560636000.0 1344.0 NA 190 339 0 NA 608 515 0 NA 582 2250 903 NA 929 2975 1021
1560636000.0 1348.0 NA 166 333 0 NA 608 488 0 NA 589 2180 907 NA 938 2576 1210
1560636000.0 1349.0 NA 135 337 0 NA 561 489 0 NA 573 2190 907 NA 1044 3034 1156
1560636000.0 135.1 345 0 140 NA 700 0 208 NA 1042 242 931 NA 1031 316 1484 NA
1560636000.0 135.11 315 0 132 NA 701 0 209 NA 1445 248 986 NA 1135 343 1736 NA
1560636000.0 135.12 339 0 130 NA 685 0 212 NA 924 250 994 NA 1084 402 1405 NA
1560636000.0 135.13 320 0 NA NA 647 0 NA NA 1327 308 NA NA 1744 477 NA NA
1560636000.0 135.2 261 0 125 NA 687 0 203 NA 1099 278 977 NA 1971 455 1625 NA
1560636000.0 135.3 263 0 142 NA 703 0 218 NA 1186 227 915 NA 1303 412 1338 NA
1560636000.0 135.4 299 0 138 NA 687 0 204 NA 1127 301 935 NA 1663 560 1248 NA
1560636000.0 135.5 300 0 126 NA 700 0 216 NA 1223 286 992 NA 2236 476 1271 NA
1560636000.0 135.6 314 0 138 NA 696 0 211 NA 1173 238 946 NA 2002 341 1599 NA
1560636000.0 135.7 339 0 130 NA 702 0 208 NA 932 235 894 NA 1031 325 1044 NA
1560636000.0 135.8 148 NA NA NA 252 NA NA NA 471 NA NA NA 631 NA NA NA
1560636000.0 135.9 306 0 128 NA 699 0 212 NA 1019 228 929 NA 1971 334 1406 NA
1560636000.0 1353.0 NA 155 346 0 NA 561 474 0 NA 589 2328 914 NA 983 2390 1028
1560636000.0 1354.0 NA 162 341 0 NA 608 470 0 NA 575 2291 906 NA 453 2455 1045
1560636000.0 1355.0 NA 140 339 0 NA 560 497 0 NA 628 2320 911 NA 935 3061 1112
1560636000.0 136.721 NA 80 340 0 NA 154 473 0 NA 613 7545 936 NA 1065 3945 1100
1560636000.0 136.722 NA 82 362 0 NA 166 563 0 NA 573 8704 952 NA 1224 4726 1174
1560636000.0 136.723 NA 80 343 0 NA 156 520 0 NA 677 8052 944 NA 1431 4002 1237
1560636000.0 136.724 NA 81 355 0 NA 156 570 0 NA 613 9357 948 NA 1163 4729 1156
1560636000.0 136.725 NA 77 370 0 NA 153 624 0 NA 608 8927 939 NA 1490 4681 1153
1560636000.0 136.726 NA 83 353 0 NA 166 505 0 NA 652 8615 948 NA 1325 4089 1178
1560636000.0 136.727 NA 135 365 0 NA 265 592 0 NA 1473 8842 963 NA 1465 4449 1163
1560636000.0 136.728 NA 137 364 0 NA 279 583 0 NA 1584 9451 943 NA 1395 4850 1250
1560636000.0 136.729 NA 80 345 0 NA 146 505 0 NA 562 8453 1099 NA 1228 4062 1234
1560636000.0 136.73 NA 81 363 0 NA 154 589 0 NA 626 8574 1061 NA 1462 4202 1316
1560636000.0 136.731 NA 79 372 0 NA 157 580 0 NA 594 8589 945 NA 886 4725 1169
1560636000.0 136.7321 NA 92 359 0 NA 169 522 0 NA 603 7044 939 NA 1022 3713 1046
1560636000.0 136.734 NA 80 342 0 NA 152 505 0 NA 820 8660 959 NA 1420 4664 1128
1560636000.0 136.736 NA 92 356 0 NA 164 564 0 NA 679 11576 945 NA 918 4833 1103
1560636000.0 136.738 NA 88 356 0 NA 156 566 0 NA 861 13400 951 NA 967 6093 1082
1560636000.0 136.741 NA 81 359 0 NA 160 555 0 NA 811 13287 983 NA 1428 6982 1175
1560636000.0 136.743 NA 82 357 0 NA 157 566 0 NA 746 12267 1078 NA 872 5852 1331
1560636000.0 136.744 NA 86 376 0 NA 158 631 0 NA 656 13059 945 NA 944 5476 1055
1560636000.0 136.745 NA 82 352 0 NA 157 529 0 NA 621 9573 946 NA 894 4672 1094
1560636000.0 136.746 NA 87 355 0 NA 161 560 0 NA 917 12481 952 NA 1005 5559 1136
1560636000.0 136.747 NA 81 365 0 NA 153 568 0 NA 703 11719 956 NA 948 5389 1069
1560636000.0 136.748 NA 82 360 0 NA 167 557 0 NA 658 11893 967 NA 791 5938 1402
1560636000.0 136.75 NA 87 375 0 NA 156 624 0 NA 748 15086 958 NA 944 6518 1469
1560636000.0 136.753 NA 87 355 0 NA 156 555 0 NA 682 12706 1089 NA 943 5850 1485
1560636000.0 136.756 NA 81 351 0 NA 156 540 0 NA 599 8973 956 NA 1037 4498 1216
1560636000.0 136.757 NA 81 359 0 NA 170 582 0 NA 854 12609 979 NA 1276 7971 1794
1560636000.0 136.758 NA 90 370 0 NA 164 589 0 NA 717 14270 961 NA 1261 6743 1153
1560636000.0 136.759 NA 91 407 0 NA 155 631 0 NA 545 14629 787 NA 927 5681 1111
1560636000.0 136.76 NA 79 389 0 NA 160 569 0 NA 700 16212 799 NA 1043 6191 1052
1560636000.0 136.761 NA 84 420 0 NA 158 632 0 NA 630 17570 806 NA 1079 6228 1034
1560636000.0 136.7611 NA 171 0 NA NA 288 0 NA NA 5756 176 NA NA 6663 676 NA
1560636000.0 136.762 NA 87 415 0 NA 161 624 0 NA 617 20444 743 NA 686 7257 907
1560636000.0 136.763 NA 82 369 0 NA 167 590 0 NA 838 17985 1012 NA 1428 8912 1983
1560636000.0 136.764 NA 79 370 0 NA 160 557 0 NA 610 15352 881 NA 1128 5939 1165
1560636000.0 136.766 NA 84 434 0 NA 164 658 0 NA 576 15431 757 NA 935 5999 1101
1560636000.0 136.768 NA 81 378 0 NA 159 548 0 NA 734 14383 776 NA 1135 5386 909
1560636000.0 136.769 NA 84 363 0 NA 154 579 0 NA 724 11134 941 NA 958 5700 1205
1560636000.0 136.77 NA 80 366 0 NA 157 599 0 NA 643 12038 938 NA 831 5597 1153
1560636000.0 136.771 NA 86 354 0 NA 163 518 0 NA 771 11396 935 NA 957 5618 1082
1560636000.0 136.772 NA 85 381 0 NA 164 608 0 NA 573 12268 758 NA 503 4946 884
1560636000.0 136.7721 NA 168 0 NA NA 279 0 NA NA 5431 172 NA NA 6508 601 NA
1560636000.0 136.7722 NA 178 0 NA NA 291 0 NA NA 5908 166 NA NA 6777 679 NA
1560636000.0 136.774 NA 86 356 0 NA 155 522 0 NA 735 12293 951 NA 944 6291 1433
1560636000.0 136.775 NA 85 369 0 NA 155 520 0 NA 535 10027 878 NA 538 5069 1197
1560636000.0 136.776 NA 81 354 0 NA 152 529 0 NA 703 10858 1062 NA 899 5390 1178
1560636000.0 136.778 NA 82 344 0 NA 156 528 0 NA 594 8430 935 NA 1350 4706 1250
1560636000.0 136.779 NA 86 365 0 NA 156 517 0 NA 647 10440 749 NA 1044 4512 1078
1560636000.0 136.78 NA 105 413 0 NA 187 747 0 NA 747 16545 1426 NA 1428 7763 1705
1560636000.0 136.7801 NA 122 0 NA NA 182 0 NA NA 447 243 NA NA 856 452 NA
1560636000.0 136.7802 NA 80 0 NA NA 148 0 NA NA 320 172 NA NA 659 575 NA
1560636000.0 136.7803 NA 112 0 NA NA 183 0 NA NA 555 224 NA NA 1060 484 NA
1560636000.0 136.783 NA 111 463 0 NA 183 726 0 NA 569 18536 1149 NA 926 6791 1381
1560636000.0 136.786 NA 110 432 0 NA 175 674 0 NA 539 15915 1236 NA 836 6022 1410
1560636000.0 136.787 NA 113 466 0 NA 173 701 0 NA 599 14866 1097 NA 923 5471 1205
1560636000.0 136.788 NA 110 480 0 NA 180 745 0 NA 565 17957 1105 NA 955 6724 1383
1560636000.0 136.79 NA 108 411 0 NA 200 635 0 NA 883 10738 1527 NA 1302 4847 2154
1560636000.0 136.791 NA 103 337 0 NA 193 499 0 NA 812 3290 1267 NA 1128 3936 1650
1560636000.0 136.7952 NA 196 0 NA NA 295 0 NA NA 3600 142 NA NA 3095 289 NA
1560636000.0 136.797 NA 105 422 0 NA 187 661 0 NA 667 13782 1253 NA 1170 5554 1566
1560636000.0 136.798 NA 105 410 0 NA 172 729 0 NA 710 14696 1470 NA 1314 6108 2554
1560636000.0 136.801 NA 104 400 0 NA 183 619 0 NA 563 9995 1427 NA 948 5039 1912
1560636000.0 136.803 NA 105 330 0 NA 192 520 0 NA 712 3310 1249 NA 1071 2719 1526
1560636000.0 136.805 NA 107 430 0 NA 184 690 0 NA 541 13549 1192 NA 937 5942 1528
1560636000.0 136.806 NA 104 406 0 NA 180 683 0 NA 862 13870 1547 NA 1283 6444 1766
1560636000.0 136.807 NA 109 439 0 NA 186 662 0 NA 563 13771 1209 NA 1181 5499 1359
1560636000.0 136.808 NA 105 443 0 NA 189 771 0 NA 710 15689 1459 NA 1410 6605 2003
1560636000.0 136.811 NA 114 423 0 NA 184 726 0 NA 693 13996 1464 NA 1213 7023 1671
1560636000.0 136.813 NA 110 398 0 NA 177 663 0 NA 600 10102 1468 NA 929 6476 1778
1560636000.0 136.815 NA 110 336 0 NA 205 508 0 NA 708 3395 1287 NA 1081 3148 1362
1560636000.0 136.816 NA 109 446 0 NA 194 688 0 NA 682 18447 1203 NA 1127 7032 1362
1560636000.0 136.818 NA 116 443 0 NA 191 679 0 NA 679 17051 1209 NA 882 6773 1307
1560636000.0 136.819 NA 111 456 0 NA 183 703 0 NA 559 19891 1310 NA 696 7406 1632
1560636000.0 136.82 NA 113 480 0 NA 183 784 0 NA 548 19877 1246 NA 652 7397 1676
1560636000.0 136.821 NA 110 427 0 NA 186 668 0 NA 713 17251 1200 NA 950 6195 1325
1560636000.0 136.823 NA 109 445 0 NA 183 715 0 NA 572 16234 1257 NA 1020 5976 1539
1560636000.0 136.824 NA 104 469 0 NA 186 814 0 NA 610 22888 1313 NA 968 7492 1380
1560636000.0 136.825 NA 110 430 0 NA 180 667 0 NA 495 11919 1284 NA 570 5057 1464
1560636000.0 136.826 NA 112 438 0 NA 192 667 0 NA 755 17476 1279 NA 991 6063 1490
1560636000.0 136.827 NA 104 337 0 NA 184 512 0 NA 626 3770 1295 NA 1091 3979 1406
1560636000.0 136.828 NA 110 449 0 NA 186 714 0 NA 679 18323 1214 NA 942 6294 1341
1560636000.0 136.829 NA 106 452 0 NA 188 736 0 NA 544 18862 1199 NA 948 6572 1628
1560636000.0 136.83 NA 111 452 0 NA 177 673 0 NA 677 18287 1186 NA 733 6735 1326
1560636000.0 136.831 NA 108 457 0 NA 192 725 0 NA 629 19946 1202 NA 1506 6881 1310
1560636000.0 136.8311 NA 173 0 NA NA 284 0 NA NA 2413 164 NA NA 2794 741 NA
1560636000.0 136.832 NA 120 469 0 NA 180 816 0 NA 895 24758 1353 NA 1176 9161 1462
1560636000.0 136.833 NA 112 441 0 NA 197 729 0 NA 620 20107 1182 NA 696 7381 1332
1560636000.0 136.834 NA 109 440 0 NA 173 680 0 NA 641 18387 1282 NA 963 6793 1570
1560636000.0 136.835 NA 106 495 0 NA 177 744 0 NA 684 19061 1187 NA 1473 6676 1312
1560636000.0 136.836 NA 112 521 0 NA 189 800 0 NA 622 19911 1294 NA 1526 7107 1577
1560636000.0 136.838 NA 112 457 0 NA 184 679 0 NA 749 18028 1169 NA 802 6360 1327
1560636000.0 136.839 NA 110 347 0 NA 193 495 0 NA 671 3938 1288 NA 1154 3452 1922
1560636000.0 136.84 NA 108 459 0 NA 186 721 0 NA 618 14289 1218 NA 1491 5392 1315
1560636000.0 136.841 NA 108 432 0 NA 190 750 0 NA 734 17297 1562 NA 1428 6857 1657
1560636000.0 136.842 NA 112 447 0 NA 187 746 0 NA 663 20465 1207 NA 929 7242 1356
1560636000.0 136.843 NA 106 455 0 NA 189 746 0 NA 660 25053 1350 NA 846 8734 1414
1560636000.0 136.844 NA 108 440 0 NA 187 640 0 NA 688 14028 1177 NA 939 5174 1599
1560636000.0 136.847 NA 109 432 0 NA 183 643 0 NA 768 18069 1198 NA 1158 6632 1286
1560636000.0 136.848 NA 111 454 0 NA 185 730 0 NA 717 20073 1293 NA 1522 7080 1578
1560636000.0 136.849 NA 255 446 0 NA 385 645 0 NA 3107 12083 1694 NA 2863 4996 1790
1560636000.0 136.85 NA 238 540 0 NA 404 746 0 NA 3208 13549 1599 NA 3124 5067 1690
1560636000.0 136.851 NA 242 448 0 NA 401 668 0 NA 3457 13322 1527 NA 2917 5530 1687
1560636000.0 136.8521 NA 202 0 NA NA 322 0 NA NA 2815 149 NA NA 2353 561 NA
1560636000.0 136.853 NA 255 543 0 NA 420 785 0 NA 3133 13264 1590 NA 3084 5211 1676
1560636000.0 136.854 NA 243 455 0 NA 406 695 0 NA 3616 14569 1464 NA 2856 5732 1562
1560636000.0 136.855 NA 238 478 0 NA 385 747 0 NA 3329 12324 1611 NA 2828 4798 1706
1560636000.0 136.8561 NA 226 358 0 NA 387 551 0 NA 2046 3482 1293 NA 3334 4877 1523
1560636000.0 136.8562 NA 229 348 0 NA 329 550 0 NA 1520 2674 1041 NA 2354 2873 1484
1560636000.0 136.857 NA 235 460 0 NA 385 689 0 NA 3420 13165 1497 NA 2812 4904 1553
1560636000.0 136.858 NA 227 355 0 NA 381 559 0 NA 2437 3939 1661 NA 3665 5009 2482
1560636000.0 136.8642 NA 256 489 0 NA 409 810 0 NA 4162 23167 1740 NA 3014 7861 1842
1560636000.0 136.8643 NA 253 516 0 NA 399 782 0 NA 4352 22590 1782 NA 2999 7627 1872
1560636000.0 136.868 NA 229 459 0 NA 374 686 0 NA 2958 13649 1529 NA 3090 5227 1587
1560636000.0 136.87 NA 254 370 0 NA 363 541 0 NA 2020 3541 1506 NA 1695 3086 2138
1560636000.0 136.871 NA 256 506 0 NA 431 774 0 NA 4810 24800 1738 NA 3163 8193 1822
1560636000.0 1364.0 NA 138 351 0 NA 608 463 0 NA 484 1792 730 NA 497 2093 825
1560636000.0 1366.0 NA 130 353 0 NA 556 472 0 NA 594 1779 728 NA 1332 2016 824
1560636000.0 139901.0 NA 147 335 0 NA 605 498 0 NA 578 2284 915 NA 874 2799 1137
1560636000.0 139902.0 NA 142 348 0 NA 606 493 0 NA 606 2396 914 NA 1142 2430 1061
1560636000.0 14.0 NA 119 301 0 NA 588 433 0 NA 2487 5063 701 NA 1833 3506 955
1560636000.0 140.51 NA 56 213 0 NA 117 350 0 NA 508 1748 342 NA 813 1581 480
1560636000.0 140.52 NA 270 231 0 NA 390 344 0 NA 1994 1625 290 NA 1642 1147 375
1560636000.0 140.53 NA 304 0 NA NA 476 0 NA NA 3291 336 NA NA 1802 550 NA
1560636000.0 140.54 NA 270 0 NA NA 424 0 NA NA 1584 469 NA NA 2045 737 NA
1560636000.0 144.6 NA 291 NA NA NA 429 NA NA NA 2885 NA NA NA 4268 NA NA
1560636000.0 15.0 NA 136 275 0 NA 544 452 0 NA 1660 2553 655 NA 1164 2457 991
1560636000.0 150.1 NA 138 237 0 NA 561 403 0 NA 657 987 464 NA 626 1278 615
1560636000.0 150.2 NA 139 233 0 NA 562 409 0 NA 844 910 463 NA 667 1265 697
1560636000.0 150.3 NA 157 272 0 NA 604 418 0 NA 604 792 376 NA 566 1220 462
1560636000.0 16.0 NA 108 279 0 NA 589 458 0 NA 1919 3080 664 NA 1178 3567 741
1560636000.0 17.0 NA 117 293 0 NA 590 466 0 NA 1531 2187 484 NA 854 2224 575
1560636000.0 19.0 NA 144 281 0 NA 589 444 0 NA 1671 2598 644 NA 1097 3031 856
1560636000.0 2.0 95 106 225 NA 219 585 342 NA 2781 433 1390 NA 1997 384 2179 NA
1560636000.0 200.0 NA 167 360 0 NA 511 514 0 NA 1021 2821 646 NA 1033 3434 740
1560636000.0 20034.0 NA 300 391 0 NA 488 556 0 NA 2936 3275 759 NA 2680 2777 962
1560636000.0 20034.1 NA 309 214 0 NA 547 297 0 NA 2750 1170 263 NA 1868 1624 374
1560636000.0 20034.11 NA 299 387 0 NA 518 593 0 NA 2943 3094 765 NA 2623 3305 1031
1560636000.0 2017.1 351 0 130 NA 764 0 218 NA 1407 343 1035 NA 1394 514 1639 NA
1560636000.0 2017.11 395 0 135 NA 724 0 207 NA 1324 305 960 NA 1261 439 1251 NA
1560636000.0 2017.12 347 0 128 NA 699 0 205 NA 1453 348 1016 NA 1414 550 1909 NA
1560636000.0 2017.13 350 0 NA NA 728 0 NA NA 1376 360 NA NA 1367 687 NA NA
1560636000.0 2017.2 311 0 127 NA 724 0 201 NA 887 278 948 NA 856 643 1419 NA
1560636000.0 2017.3 309 0 131 NA 691 0 216 NA 1042 253 838 NA 1136 343 935 NA
1560636000.0 2017.4 383 0 129 NA 737 0 206 NA 1079 266 1006 NA 1012 402 1349 NA
