Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1560762000.0 124.5 303 NA NA NA 851 NA NA NA 1342 NA NA NA 1811 NA NA NA
1560762000.0 124.6 247 NA NA NA 849 NA NA NA 1387 NA NA NA 3187 NA NA NA
1560762000.0 125.0 81 123 291 NA 206 539 641 NA 1944 605 2089 NA 1662 1306 2522 NA
1560762000.0 126.0 59 157 282 NA 159 583 618 NA 1254 488 2084 NA 1082 447 2405 NA
1560762000.0 131.0 60 134 279 NA 133 584 587 NA 1133 525 2117 NA 2982 823 3521 NA
1560762000.0 1325.5 NA 169 0 NA NA 299 0 NA NA 4715 177 NA NA 5627 509 NA
1560762000.0 1325.51 NA 160 0 NA NA 260 0 NA NA 2042 190 NA NA 5205 491 NA
1560762000.0 1325.6 NA 195 NA NA NA 342 NA NA NA 3748 NA NA NA 3421 NA NA
1560762000.0 1325.7 NA 193 0 NA NA 349 0 NA NA 5123 194 NA NA 5985 767 NA
1560762000.0 1325.8 NA 196 0 NA NA 348 0 NA NA 4325 205 NA NA 3293 1070 NA
1560762000.0 1329.1 NA 178 0 NA NA 318 0 NA NA 5503 161 NA NA 5946 602 NA
1560762000.0 134.0 NA 318 37 0 NA 668 85 0 NA 3826 169 98 NA 3910 371 303
1560762000.0 135.13 335 0 NA NA 836 0 NA NA 1534 334 NA NA 2056 525 NA NA
1560762000.0 135.4 328 0 124 NA 851 0 224 NA 1514 313 719 NA 2145 865 1668 NA
1560762000.0 135.8 140 NA NA NA 243 NA NA NA 495 NA NA NA 931 NA NA NA
1560762000.0 136.721 NA 87 339 0 NA 161 695 0 NA 588 7399 941 NA 690 3519 1163
1560762000.0 136.723 NA 86 345 0 NA 158 712 0 NA 651 8203 958 NA 744 3893 1042
1560762000.0 136.724 NA 89 363 0 NA 159 735 0 NA 596 9885 898 NA 832 4447 1055
1560762000.0 136.726 NA 90 358 0 NA 166 688 0 NA 629 9370 890 NA 807 4551 1033
1560762000.0 136.731 NA 87 379 0 NA 159 750 0 NA 539 8860 874 NA 740 4132 970
1560762000.0 136.734 NA 85 346 0 NA 156 708 0 NA 799 9077 918 NA 821 4771 1185
1560762000.0 136.735 NA 88 292 0 NA 166 584 0 NA 754 2862 767 NA 1004 3675 1714
1560762000.0 136.736 NA 93 353 0 NA 174 651 0 NA 735 12303 861 NA 1053 9085 1373
1560762000.0 136.739 NA 91 383 0 NA 159 811 0 NA 739 15192 868 NA 1053 7431 1071
1560762000.0 136.741 NA 83 363 0 NA 161 743 0 NA 800 13831 928 NA 1350 6793 1351
1560762000.0 136.746 NA 85 356 0 NA 168 744 0 NA 801 12452 915 NA 1564 7407 1561
1560762000.0 136.747 NA 90 363 0 NA 165 727 0 NA 778 12240 897 NA 915 5561 1158
1560762000.0 136.755 NA 93 386 0 NA 171 841 0 NA 714 14571 945 NA 996 8330 2044
1560762000.0 136.756 NA 86 351 0 NA 160 604 0 NA 603 9215 853 NA 1091 4627 943
1560762000.0 136.757 NA 90 359 0 NA 169 747 0 NA 855 12333 905 NA 1053 6832 1204
1560762000.0 136.7611 NA 179 0 NA NA 306 0 NA NA 5455 177 NA NA 6150 586 NA
1560762000.0 136.763 NA 89 374 0 NA 167 743 0 NA 671 17957 883 NA 1393 7758 1606
1560762000.0 136.765 NA 92 389 0 NA 166 752 0 NA 755 15769 958 NA 996 10244 1790
1560762000.0 136.768 NA 94 370 0 NA 177 688 0 NA 811 17189 964 NA 1168 10677 2920
1560762000.0 136.769 NA 92 362 0 NA 167 709 0 NA 735 11801 886 NA 1053 6850 1531
1560762000.0 136.77 NA 86 374 0 NA 160 741 0 NA 672 12309 905 NA 2644 5786 1892
1560762000.0 136.771 NA 90 358 0 NA 168 710 0 NA 825 11887 920 NA 959 5034 1053
1560762000.0 136.7721 NA 170 0 NA NA 301 0 NA NA 5160 171 NA NA 6205 352 NA
1560762000.0 136.7722 NA 170 0 NA NA 271 0 NA NA 5273 161 NA NA 5761 324 NA
1560762000.0 136.774 NA 91 369 0 NA 168 727 0 NA 796 12869 950 NA 927 5965 1084
1560762000.0 136.775 NA 90 365 0 NA 162 717 0 NA 710 11549 906 NA 922 5126 1004
1560762000.0 136.776 NA 90 375 0 NA 160 722 0 NA 739 11348 909 NA 934 6017 1092
1560762000.0 136.78 NA 113 424 0 NA 189 771 0 NA 752 16208 1000 NA 996 9977 1644
1560762000.0 136.7801 NA 103 0 NA NA 182 0 NA NA 532 350 NA NA 2119 1685 NA
1560762000.0 136.7802 NA 70 0 NA NA 135 0 NA NA 381 203 NA NA 1579 679 NA
1560762000.0 136.7803 NA 103 0 NA NA 181 0 NA NA 794 302 NA NA 2571 1577 NA
1560762000.0 136.785 NA 105 438 0 NA 184 856 0 NA 814 18734 1030 NA 973 12945 1708
1560762000.0 136.789 NA 104 420 0 NA 180 879 0 NA 671 15330 1030 NA 2263 7169 1510
1560762000.0 136.79 NA 115 420 0 NA 197 765 0 NA 851 11025 1097 NA 1040 4594 1185
1560762000.0 136.7952 NA 186 0 NA NA 305 0 NA NA 3758 177 NA NA 3683 459 NA
1560762000.0 136.8 NA 115 451 0 NA 195 904 0 NA 692 15738 1099 NA 975 9288 1474
1560762000.0 136.815 NA 109 344 0 NA 195 675 0 NA 666 3400 960 NA 1117 3739 1074
1560762000.0 136.824 NA 115 474 0 NA 190 934 0 NA 661 23054 1100 NA 813 9896 1591
1560762000.0 136.8311 NA 174 0 NA NA 295 0 NA NA 2518 235 NA NA 5282 1493 NA
1560762000.0 136.832 NA 115 488 0 NA 184 1005 0 NA 697 25627 1098 NA 838 10180 1632
1560762000.0 136.844 NA 103 429 0 NA 182 853 0 NA 885 15832 1020 NA 2765 7633 1628
1560762000.0 136.8521 NA 182 0 NA NA 308 0 NA NA 3162 217 NA NA 2940 1308 NA
1560762000.0 136.8561 NA 239 373 0 NA 375 647 0 NA 2184 4428 1003 NA 4183 6382 2059
1560762000.0 136.8562 NA 206 353 0 NA 351 661 0 NA 1977 3254 994 NA 4457 4843 1827
1560762000.0 136.858 NA 231 373 0 NA 382 642 0 NA 2465 4006 1299 NA 4129 6539 1959
1560762000.0 136.8642 NA 264 515 0 NA 420 921 0 NA 4588 24177 1524 NA 3465 9496 1921
1560762000.0 136.87 NA 230 373 0 NA 375 730 0 NA 2602 4343 1285 NA 4511 5446 1652
1560762000.0 136.882 NA 234 408 0 NA 396 687 0 NA 2615 4974 1336 NA 4273 4854 2054
1560762000.0 1361.18 67 271 408 0 142 676 736 0 5136 2287 2612 2028 4531 2345 3967 2356
1560762000.0 1362.18 69 276 410 0 144 676 707 0 9071 2335 2718 2042 5534 2598 4816 2822
1560762000.0 1363.18 70 274 409 0 155 676 749 0 9229 2337 2745 2049 7766 2362 4918 2880
1560762000.0 140.53 NA 307 0 NA NA 455 0 NA NA 3390 379 NA NA 2086 597 NA
1560762000.0 140.56 NA 698 0 NA NA 1360 0 NA NA 19966 897 NA NA 11863 1813 NA
1560762000.0 144.6 NA 305 NA NA NA 582 NA NA NA 3181 NA NA NA 5476 NA NA
1560762000.0 158.1 NA 242 371 0 NA 696 806 0 NA 1063 2492 1261 NA 3582 4163 1713
1560762000.0 20034.1 NA 296 197 0 NA 434 283 0 NA 2680 1273 368 NA 1830 2314 1423
1560762000.0 2017.13 395 0 NA NA 884 0 NA NA 1675 361 NA NA 2006 435 NA NA
1560762000.0 2017.8 188 NA NA NA 322 NA NA NA 613 NA NA NA 1140 NA NA NA
1560762000.0 2018.11 391 0 134 NA 884 0 229 NA 1967 348 858 NA 2732 784 1678 NA
1560762000.0 2018.12 399 0 131 NA 838 0 228 NA 1639 358 760 NA 2082 891 2291 NA
1560762000.0 2018.13 406 0 NA NA 898 0 NA NA 1689 374 NA NA 1798 536 NA NA
1560762000.0 2018.6 401 0 132 NA 841 0 215 NA 1664 362 787 NA 2046 907 2429 NA
1560762000.0 2018.7 385 0 129 NA 885 0 228 NA 1601 353 772 NA 2823 841 1944 NA
1560762000.0 2018.8 186 NA NA NA 316 NA NA NA 622 NA NA NA 1608 NA NA NA
1560762000.0 250199.0 327 NA NA NA 620 NA NA NA 3113 NA NA NA 1845 NA NA NA
1560762000.0 250199.17 344 NA NA NA 575 NA NA NA 3465 NA NA NA 2107 NA NA NA
1560762000.0 250199.18 419 NA NA NA 720 NA NA NA 5086 NA NA NA 2249 NA NA NA
1560762000.0 250203.18 NA 566 549 0 NA 1186 830 0 NA 24388 5144 2097 NA 14379 5353 2468
1560762000.0 250204.0 NA 332 445 0 NA 772 778 0 NA 13155 3550 704 NA 5285 3185 1052
1560762000.0 250399.0 218 NA NA NA 620 NA NA NA 1187 NA NA NA 1515 NA NA NA
1560762000.0 250399.17 288 NA NA NA 572 NA NA NA 1549 NA NA NA 1219 NA NA NA
1560762000.0 250399.18 303 NA NA NA 572 NA NA NA 1664 NA NA NA 1218 NA NA NA
1560762000.0 250400.0 364 0 131 NA 844 0 223 NA 1783 291 719 NA 3592 620 1591 NA
1560762000.0 250400.18 440 0 138 NA 888 0 226 NA 2153 339 801 NA 3275 734 1943 NA
1560762000.0 250406.18 430 0 135 NA 841 0 229 NA 1817 351 733 NA 2911 825 2333 NA
1560762000.0 250408.18 445 0 138 NA 888 0 236 NA 2153 352 886 NA 2983 918 1830 NA
1560762000.0 250409.18 456 0 141 NA 903 0 251 NA 2633 351 991 NA 3045 781 2214 NA
1560762000.0 29034.0 88 273 365 0 162 433 673 0 8113 2682 3015 598 3773 2462 3388 851
1560762000.0 36.0 NA 129 306 0 NA 602 674 0 NA 2565 9824 712 NA 2572 6574 2156
1560762000.0 4.24 NA 57 312 0 NA 111 590 0 NA 409 3656 815 NA 1044 4499 1447
1560762000.0 4.27 NA 53 314 0 NA 120 608 0 NA 424 4483 889 NA 1012 4903 1389
1560762000.0 4.28 NA 62 314 0 NA 131 663 0 NA 314 3349 2837 NA 812 3191 3111
1560762000.0 4.37 NA 55 317 0 NA 113 584 0 NA 412 4743 838 NA 1230 4949 1588
1560762000.0 4.45 NA 37 331 0 NA 93 630 0 NA 295 7210 743 NA 741 3859 859
1560762000.0 4001.0 NA 186 367 NA NA 567 694 NA NA 1050 2980 NA NA 1608 4286 NA
1560762000.0 4003.0 NA 132 300 NA NA 602 677 NA NA 2263 3870 NA NA 2011 5559 NA
1560762000.0 4006.0 58 170 344 NA 129 613 667 NA 817 883 2618 NA 1511 786 2849 NA
1560762000.0 4007.0 42 0 0 NA 100 0 0 NA 486 247 1664 NA 1239 517 2256 NA
1560762000.0 5.1 302 0 NA NA 806 0 NA NA 1539 319 NA NA 3391 623 NA NA
1560762000.0 5.2 253 0 NA NA 850 0 NA NA 1345 279 NA NA 1893 485 NA NA
1560762000.0 5.3 246 0 NA NA 850 0 NA NA 1434 287 NA NA 4636 553 NA NA
1560762000.0 5.4 305 0 NA NA 852 0 NA NA 1499 291 NA NA 2208 480 NA NA
1560762000.0 5.5 321 0 NA NA 853 0 NA NA 1485 320 NA NA 2052 846 NA NA
1560762000.0 5.6 335 0 NA NA 851 0 NA NA 1455 299 NA NA 2788 713 NA NA
1560762000.0 5.7 325 0 NA NA 854 0 NA NA 1434 290 NA NA 1919 472 NA NA
1560762000.0 500199.0 239 NA NA NA 572 NA NA NA 1914 NA NA NA 2289 NA NA NA
1560762000.0 500203.0 NA 227 351 0 NA 568 671 0 NA 7059 3131 676 NA 4823 4042 1806
1560762000.0 500206.0 NA 216 344 0 NA 614 667 0 NA 7512 3198 717 NA 4624 3402 1713
1560762000.0 503.0 31 0 NA NA 84 0 NA NA 270 175 NA NA 1541 575 NA NA
1560762000.0 504.0 33 0 NA NA 85 0 NA NA 227 175 NA NA 3887 610 NA NA
1560762000.0 505.0 34 0 NA NA 85 0 NA NA 243 167 NA NA 1269 413 NA NA
1560762000.0 506.0 31 0 NA NA 84 0 NA NA 216 181 NA NA 494 548 NA NA
1560762000.0 507.0 34 0 NA NA 83 0 NA NA 280 184 NA NA 1170 691 NA NA
1560762000.0 508.0 35 0 NA NA 84 0 NA NA 213 190 NA NA 512 735 NA NA
1560762000.0 509.0 33 0 NA NA 79 0 NA NA 214 174 NA NA 717 617 NA NA
1560762000.0 510.0 35 0 NA NA 83 0 NA NA 321 180 NA NA 1098 577 NA NA
1560762000.0 511.0 38 0 NA NA 110 0 NA NA 9555 182 NA NA 14664 574 NA NA
1560762000.0 512.0 14 37 0 NA 58 89 0 NA 3149 237 181 NA 30121 739 681 NA
1560762000.0 513.0 14 38 0 NA 60 93 0 NA 2624 319 200 NA 3716 1429 1373 NA
1560762000.0 514.0 14 37 0 NA 58 91 0 NA 393 300 164 NA 1086 764 328 NA
1560762000.0 515.0 14 36 0 NA 58 89 0 NA 3147 267 176 NA 30112 778 440 NA
1560762000.0 516.0 14 39 0 NA 58 89 0 NA 838 251 171 NA 4672 1748 476 NA
1560762000.0 517.0 13 34 0 NA 58 88 0 NA 889 267 169 NA 1820 964 436 NA
1560762000.0 518.0 14 34 0 NA 58 90 0 NA 3145 299 180 NA 30121 1149 628 NA
1560762000.0 519.0 14 33 0 NA 58 90 0 NA 836 300 178 NA 4825 1046 525 NA
1560762000.0 520.0 14 37 0 NA 58 90 0 NA 899 261 172 NA 1759 971 445 NA
1560762000.0 521.0 14 33 0 NA 58 89 0 NA 819 286 201 NA 3890 1668 1665 NA
1560762000.0 522.0 14 38 0 NA 58 89 0 NA 3149 249 188 NA 30121 643 751 NA
1560762000.0 523.0 14 42 0 NA 58 99 0 NA 1132 265 165 NA 5567 935 641 NA
1560762000.0 524.0 14 33 0 NA 58 90 0 NA 897 255 174 NA 1997 799 425 NA
1560762000.0 525.0 14 35 0 NA 58 89 0 NA 799 280 198 NA 4146 1834 814 NA
1560762000.0 526.0 14 33 0 NA 58 88 0 NA 3156 254 187 NA 30112 662 737 NA
1560762000.0 527.0 13 33 0 NA 58 89 0 NA 892 240 174 NA 1815 514 463 NA
1560762000.0 528.0 14 32 0 NA 58 89 0 NA 826 278 187 NA 4657 1694 594 NA
1560762000.0 529.0 14 37 0 NA 58 88 0 NA 3147 238 176 NA 30112 694 531 NA
1560762000.0 530.0 14 34 0 NA 58 90 0 NA 891 252 164 NA 1998 839 367 NA
1560762000.0 531.0 42 0 NA NA 190 0 NA NA 211 184 NA NA 713 731 NA NA
1560762000.0 534.0 39 0 NA NA 99 0 NA NA 285 180 NA NA 2680 595 NA NA
1560762000.0 535.0 38 0 NA NA 90 0 NA NA 843 180 NA NA 4817 551 NA NA
1560762000.0 536.0 41 0 NA NA 103 0 NA NA 421 173 NA NA 1929 437 NA NA
1560762000.0 541.0 43 0 NA NA 93 0 NA NA 264 174 NA NA 856 678 NA NA
1560762000.0 545.0 40 0 NA NA 95 0 NA NA 315 180 NA NA 817 648 NA NA
1560762000.0 551.0 14 37 0 NA 58 90 0 NA 1102 242 169 NA 3161 1083 471 NA
1560762000.0 552.0 18 34 0 NA 58 90 0 NA 1019 258 167 NA 3864 903 369 NA
1560762000.0 554.0 14 33 0 NA 58 90 0 NA 1628 275 194 NA 3188 846 741 NA
1560762000.0 555.0 14 33 0 NA 58 90 0 NA 1348 227 155 NA 3927 1160 499 NA
1560762000.0 556.0 14 37 0 NA 58 89 0 NA 363 256 178 NA 1080 811 431 NA
1560762000.0 560.0 33 0 NA NA 85 0 NA NA 234 170 NA NA 886 460 NA NA
1560762000.0 561.0 34 0 NA NA 84 0 NA NA 215 186 NA NA 517 721 NA NA
1560762000.0 562.0 14 39 0 NA 59 90 0 NA 418 287 200 NA 3142 1246 872 NA
