Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1560636000.0 136.883 NA 272 512 0 NA 452 862 0 NA 5135 22457 1533 NA 4768 9364 1989
1560636000.0 1361.18 65 270 411 0 142 677 735 0 5564 2295 2620 2057 6871 3326 2983 2607
1560636000.0 1362.18 68 277 412 0 145 676 755 0 9340 2296 2684 2025 7835 3365 2997 2486
1560636000.0 1363.18 67 273 408 0 144 676 686 0 8539 2208 2626 2020 7600 2822 3121 2351
1560636000.0 140.53 NA 314 0 NA NA 439 0 NA NA 3207 383 NA NA 2544 559 NA
1560636000.0 140.54 NA 267 0 NA NA 636 0 NA NA 1861 569 NA NA 5315 3247 NA
1560636000.0 140.56 NA 720 0 NA NA 1346 0 NA NA 20084 911 NA NA 17145 2164 NA
1560636000.0 2017.13 394 0 NA NA 887 0 NA NA 1609 381 NA NA 1976 762 NA NA
1560636000.0 2017.8 188 NA NA NA 313 NA NA NA 609 NA NA NA 1005 NA NA NA
1560636000.0 2018.13 401 0 NA NA 897 0 NA NA 1688 374 NA NA 1966 590 NA NA
1560636000.0 2018.8 185 NA NA NA 305 NA NA NA 552 NA NA NA 1327 NA NA NA
1560636000.0 250199.0 326 NA NA NA 619 NA NA NA 3406 NA NA NA 2614 NA NA NA
1560636000.0 250199.17 340 NA NA NA 575 NA NA NA 3456 NA NA NA 2037 NA NA NA
1560636000.0 250199.18 417 NA NA NA 672 NA NA NA 4995 NA NA NA 2684 NA NA NA
1560636000.0 250399.0 220 NA NA NA 577 NA NA NA 1288 NA NA NA 1266 NA NA NA
1560636000.0 250400.0 368 0 133 NA 842 0 221 NA 1451 232 575 NA 2182 574 771 NA
1560636000.0 29034.0 88 277 368 0 161 433 676 0 7654 2668 3367 600 5458 2142 3046 1014
1560636000.0 4.6 NA 308 0 NA NA 620 0 NA NA 3042 689 NA NA 6199 1287 NA
1560636000.0 4007.0 41 0 0 NA 99 0 0 NA 558 294 1782 NA 1993 1090 6123 NA
1560636000.0 5.1 323 0 NA NA 763 0 NA NA 1463 294 NA NA 1612 499 NA NA
1560636000.0 5.2 251 0 NA NA 850 0 NA NA 1364 278 NA NA 2358 458 NA NA
1560636000.0 5.3 251 0 NA NA 850 0 NA NA 1329 284 NA NA 2114 500 NA NA
1560636000.0 5.4 307 0 NA NA 807 0 NA NA 1407 296 NA NA 1583 550 NA NA
1560636000.0 5.5 323 0 NA NA 852 0 NA NA 1387 298 NA NA 1585 558 NA NA
1560636000.0 5.6 336 0 NA NA 853 0 NA NA 1487 293 NA NA 1751 599 NA NA
1560636000.0 5.7 307 0 NA NA 852 0 NA NA 1465 287 NA NA 2378 584 NA NA
1560636000.0 500199.0 245 NA NA NA 616 NA NA NA 1913 NA NA NA 1429 NA NA NA
1560636000.0 500203.0 NA 223 337 0 NA 569 637 0 NA 6848 3241 688 NA 8105 7993 1236
1560636000.0 503.0 33 0 NA NA 84 0 NA NA 260 175 NA NA 921 538 NA NA
1560636000.0 504.0 35 0 NA NA 84 0 NA NA 242 178 NA NA 1433 664 NA NA
1560636000.0 505.0 35 0 NA NA 83 0 NA NA 233 185 NA NA 885 683 NA NA
1560636000.0 506.0 35 0 NA NA 84 0 NA NA 217 164 NA NA 921 398 NA NA
1560636000.0 507.0 32 0 NA NA 82 0 NA NA 249 174 NA NA 909 536 NA NA
1560636000.0 508.0 30 0 NA NA 83 0 NA NA 249 159 NA NA 1675 350 NA NA
1560636000.0 509.0 33 0 NA NA 82 0 NA NA 205 183 NA NA 920 575 NA NA
1560636000.0 510.0 35 0 NA NA 84 0 NA NA 340 179 NA NA 1504 650 NA NA
1560636000.0 511.0 36 0 NA NA 109 0 NA NA 9310 172 NA NA 14659 537 NA NA
1560636000.0 513.0 14 36 0 NA 58 90 0 NA 767 334 245 NA 6934 1688 2241 NA
1560636000.0 516.0 14 38 0 NA 58 89 0 NA 796 263 222 NA 3895 1286 1552 NA
1560636000.0 519.0 14 37 0 NA 59 89 0 NA 773 246 225 NA 2270 1109 1600 NA
1560636000.0 521.0 14 34 0 NA 58 95 0 NA 718 298 236 NA 5938 1593 2242 NA
1560636000.0 523.0 14 43 0 NA 59 102 0 NA 940 198 116 NA 2815 731 390 NA
1560636000.0 525.0 14 36 0 NA 58 90 0 NA 733 330 246 NA 5220 1649 2247 NA
1560636000.0 528.0 14 37 0 NA 58 89 0 NA 772 244 260 NA 2270 1114 1774 NA
1560636000.0 531.0 44 0 NA NA 194 0 NA NA 239 165 NA NA 1833 350 NA NA
1560636000.0 534.0 35 0 NA NA 103 0 NA NA 268 177 NA NA 1727 662 NA NA
1560636000.0 535.0 38 0 NA NA 91 0 NA NA 794 239 NA NA 4268 1797 NA NA
1560636000.0 536.0 38 0 NA NA 103 0 NA NA 328 166 NA NA 1770 440 NA NA
1560636000.0 541.0 42 0 NA NA 94 0 NA NA 243 170 NA NA 886 495 NA NA
1560636000.0 545.0 43 0 NA NA 94 0 NA NA 316 167 NA NA 1923 395 NA NA
1560636000.0 551.0 14 33 0 NA 58 90 0 NA 941 183 119 NA 2805 551 666 NA
1560636000.0 554.0 13 36 0 NA 58 90 0 NA 1554 407 239 NA 3856 1660 2236 NA
1560636000.0 555.0 14 33 0 NA 58 87 0 NA 1114 171 119 NA 4758 884 549 NA
1560636000.0 560.0 34 0 NA NA 84 0 NA NA 255 168 NA NA 1860 439 NA NA
1560636000.0 561.0 35 0 NA NA 84 0 NA NA 269 161 NA NA 1883 363 NA NA
1560636000.0 562.0 14 38 0 NA 58 90 0 NA 368 270 250 NA 3490 1588 1572 NA
