Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1560718800.0 1.0 77 161 198 NA NA 191 583 575 NA NA 1140 504 1378 NA NA 2186 635 1760 NA NA
1560718800.0 1001.2 NA 392 128 0 NA NA 812 207 0 NA NA 15987 1931 169 NA NA 8223 1464 696 NA
1560718800.0 1002.0 NA 310 79 NA NA NA 648 135 NA NA NA 3562 437 NA NA NA 4898 326 NA NA
1560718800.0 10024.2 NA 182 378 0 NA NA 561 765 0 NA NA 1119 2578 1196 NA NA 1835 3955 2090 NA
1560718800.0 10024.4 NA 181 376 0 NA NA 606 771 0 NA NA 1126 2564 1273 NA NA 1633 4791 2435 NA
1560718800.0 1003.0 NA 274 0 NA NA NA 608 0 NA NA NA 3401 637 NA NA NA 2340 783 NA NA
1560718800.0 101.0 94 NA NA NA NA 162 NA NA NA NA 950 NA NA NA NA 1186 NA NA NA NA
1560718800.0 102.0 96 NA NA NA NA 162 NA NA NA NA 864 NA NA NA NA 1570 NA NA NA NA
1560718800.0 10225.0 NA 348 604 0 NA NA 619 957 0 NA NA 3166 4391 1240 NA NA 2527 3648 1556 NA
1560718800.0 1040.0 NA 356 30 0 NA NA 751 73 0 NA NA 12487 153 135 NA NA 5498 345 249 NA
1560718800.0 10424.0 NA 175 372 0 NA NA 561 739 0 NA NA 883 2516 1145 NA NA 1978 6012 1632 NA
1560718800.0 106.0 41 0 0 NA NA 98 0 0 NA NA 537 282 1830 NA NA 3028 769 5086 NA NA
1560718800.0 107.0 77 126 293 NA NA 200 539 607 NA NA 2085 572 2129 NA NA 1414 636 3066 NA NA
1560718800.0 108.0 79 149 291 NA NA 194 585 643 NA NA 3325 564 2310 NA NA 2030 584 3269 NA NA
1560718800.0 10824.1 NA 293 211 0 NA NA 637 341 0 NA NA 2328 1102 407 NA NA 3346 1540 529 NA
1560718800.0 10824.5 NA 290 173 0 NA NA 638 251 0 NA NA 2289 747 196 NA NA 2228 1552 451 NA
1560718800.0 109.0 74 136 291 NA NA 201 584 653 NA NA 3111 598 2273 NA NA 1867 589 2607 NA NA
1560718800.0 110.0 56 146 287 NA NA 127 582 633 NA NA 669 485 2064 NA NA 2970 590 3292 NA NA
1560718800.0 111.0 69 144 291 NA NA 195 583 635 NA NA 1328 476 2025 NA NA 2462 526 3430 NA NA
1560718800.0 112.0 83 142 278 NA NA 206 539 585 NA NA 1905 595 2160 NA NA 3164 620 2757 NA NA
1560718800.0 11224.0 NA 289 414 0 NA NA 637 772 0 NA NA 2240 2852 2128 NA NA 2670 2723 2278 NA
1560718800.0 11224.6 NA 283 414 0 NA NA 682 676 0 NA NA 2257 2898 2137 NA NA 3580 4303 2663 NA
