Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1560805200.0 136.776 NA 82 NA NA NA NA 156 NA NA NA NA 606 NA NA NA NA 609 NA NA NA
1560805200.0 136.778 NA 84 NA NA NA NA 161 NA NA NA NA 535 NA NA NA NA 510 NA NA NA
1560805200.0 136.779 NA 81 NA NA NA NA 162 NA NA NA NA 716 NA NA NA NA 638 NA NA NA
1560805200.0 136.7801 NA 80 NA NA NA NA 165 NA NA NA NA 384 NA NA NA NA 756 NA NA NA
1560805200.0 136.7802 NA 62 0 NA NA NA 142 0 NA NA NA 363 199 NA NA NA 817 406 NA NA
1560805200.0 136.7803 NA 76 NA NA NA NA 159 NA NA NA NA 401 NA NA NA NA 989 NA NA NA
1560805200.0 136.784 NA 103 NA NA NA NA 187 NA NA NA NA 594 NA NA NA NA 629 NA NA NA
1560805200.0 136.788 NA 100 NA NA NA NA 187 NA NA NA NA 585 NA NA NA NA 644 NA NA NA
1560805200.0 136.79 NA 106 NA NA NA NA 194 NA NA NA NA 721 NA NA NA NA 869 NA NA NA
1560805200.0 136.795 NA 104 NA NA NA NA 189 NA NA NA NA 575 NA NA NA NA 549 NA NA NA
1560805200.0 136.796 NA 103 NA NA NA NA 182 NA NA NA NA 571 NA NA NA NA 703 NA NA NA
1560805200.0 136.81 NA 103 NA NA NA NA 186 NA NA NA NA 590 NA NA NA NA 767 NA NA NA
1560805200.0 136.812 NA 103 NA NA NA NA 190 NA NA NA NA 603 NA NA NA NA 685 NA NA NA
1560805200.0 136.818 NA 104 NA NA NA NA 186 NA NA NA NA 707 NA NA NA NA 626 NA NA NA
1560805200.0 136.825 NA 103 NA NA NA NA 180 NA NA NA NA 569 NA NA NA NA 673 NA NA NA
1560805200.0 136.832 NA 105 NA NA NA NA 182 NA NA NA NA 654 NA NA NA NA 553 NA NA NA
1560805200.0 136.834 NA 102 NA NA NA NA 180 NA NA NA NA 616 NA NA NA NA 682 NA NA NA
1560805200.0 136.835 NA 103 NA NA NA NA 177 NA NA NA NA 715 NA NA NA NA 800 NA NA NA
1560805200.0 136.837 NA 104 NA NA NA NA 187 NA NA NA NA 577 NA NA NA NA 636 NA NA NA
1560805200.0 136.846 NA 103 NA NA NA NA 181 NA NA NA NA 674 NA NA NA NA 590 NA NA NA
1560805200.0 1370.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1560805200.0 1370.17 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1560805200.0 1370.18 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1560805200.0 140.53 NA 280 0 NA NA NA 452 0 NA NA NA 3216 515 NA NA NA 1752 578 NA NA
1560805200.0 140.54 NA 248 0 NA NA NA 539 0 NA NA NA 1916 548 NA NA NA 2972 637 NA NA
1560805200.0 15.0 NA 112 NA NA NA NA 447 NA NA NA NA 1662 NA NA NA NA 863 NA NA NA
1560805200.0 200.0 NA 181 NA NA NA NA 558 NA NA NA NA 1029 NA NA NA NA 850 NA NA NA
1560805200.0 2017.8 182 NA NA NA NA 300 NA NA NA NA 587 NA NA NA NA 795 NA NA NA NA
1560805200.0 2018.8 181 NA NA NA NA 295 NA NA NA NA 541 NA NA NA NA 791 NA NA NA NA
1560805200.0 202.0 NA 173 NA NA NA NA 526 NA NA NA NA 960 NA NA NA NA 932 NA NA NA
1560805200.0 21.0 NA 104 NA NA NA NA 474 NA NA NA NA 1694 NA NA NA NA 845 NA NA NA
1560805200.0 250199.0 297 NA NA NA NA 662 NA NA NA NA 3022 NA NA NA NA 1510 NA NA NA NA
1560805200.0 250199.17 321 NA NA NA NA 662 NA NA NA NA 4446 NA NA NA NA 2212 NA NA NA NA
1560805200.0 250199.18 371 NA NA NA NA 734 NA NA NA NA 6196 NA NA NA NA 3148 NA NA NA NA
1560805200.0 250399.0 213 NA NA NA NA 563 NA NA NA NA 1191 NA NA NA NA 1138 NA NA NA NA
1560805200.0 250399.17 284 NA NA NA NA 583 NA NA NA NA 1457 NA NA NA NA 1281 NA NA NA NA
1560805200.0 250399.18 288 NA NA NA NA 647 NA NA NA NA 1608 NA NA NA NA 1275 NA NA NA NA
1560805200.0 250402.1 207 329 0 NA NA 548 849 0 NA NA 1151 1968 286 NA NA 1377 1563 343 NA NA
1560805200.0 25202.0 NA 317 NA NA NA NA 743 NA NA NA NA 2821 NA NA NA NA 1530 NA NA NA
1560805200.0 25215.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1560805200.0 25215.17 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1560805200.0 25215.18 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1560805200.0 4.17 NA 33 NA NA NA NA 89 NA NA NA NA 293 NA NA NA NA 321 NA NA NA
1560805200.0 4.22 NA 139 68 74 0 NA 261 130 139 0 NA 1003 435 366 361 NA 2167 772 579 1164
1560805200.0 4.29 NA 27 NA NA NA NA 93 NA NA NA NA 394 NA NA NA NA 3943 NA NA NA
1560805200.0 500199.0 213 NA NA NA NA 589 NA NA NA NA 1973 NA NA NA NA 1469 NA NA NA NA
1560805200.0 503.0 26 0 NA NA NA 79 0 NA NA NA 282 162 NA NA NA 567 354 NA NA NA
1560805200.0 504.0 30 0 NA NA NA 79 0 NA NA NA 219 159 NA NA NA 372 342 NA NA NA
1560805200.0 505.0 27 0 NA NA NA 78 0 NA NA NA 201 159 NA NA NA 450 335 NA NA NA
1560805200.0 506.0 27 0 NA NA NA 79 0 NA NA NA 209 151 NA NA NA 342 290 NA NA NA
1560805200.0 507.0 26 0 NA NA NA 77 0 NA NA NA 224 151 NA NA NA 359 309 NA NA NA
1560805200.0 508.0 26 0 NA NA NA 81 0 NA NA NA 184 156 NA NA NA 372 312 NA NA NA
1560805200.0 509.0 24 0 NA NA NA 76 0 NA NA NA 186 163 NA NA NA 376 359 NA NA NA
1560805200.0 510.0 27 0 NA NA NA 81 0 NA NA NA 305 152 NA NA NA 519 360 NA NA NA
1560805200.0 511.0 32 0 NA NA NA 103 0 NA NA NA 9984 187 NA NA NA 16578 740 NA NA NA
1560805200.0 512.0 13 27 0 NA NA 60 87 0 NA NA 3159 219 165 NA NA 30726 483 381 NA NA
1560805200.0 514.0 13 29 0 NA NA 61 89 0 NA NA 367 234 153 NA NA 1647 460 297 NA NA
1560805200.0 515.0 13 33 0 NA NA 61 90 0 NA NA 3157 246 165 NA NA 30727 565 392 NA NA
1560805200.0 517.0 13 28 0 NA NA 61 89 0 NA NA 936 299 178 NA NA 1645 1219 573 NA NA
1560805200.0 518.0 13 30 0 NA NA 61 88 0 NA NA 3158 225 163 NA NA 30729 498 367 NA NA
1560805200.0 520.0 13 32 0 NA NA 61 89 0 NA NA 936 234 155 NA NA 1534 599 230 NA NA
1560805200.0 522.0 13 27 0 NA NA 60 87 0 NA NA 3158 222 165 NA NA 30727 666 386 NA NA
1560805200.0 524.0 13 33 0 NA NA 60 89 0 NA NA 955 284 180 NA NA 2923 1501 756 NA NA
1560805200.0 526.0 13 28 0 NA NA 60 88 0 NA NA 3164 222 164 NA NA 30726 529 393 NA NA
1560805200.0 527.0 13 31 0 NA NA 60 89 0 NA NA 954 304 175 NA NA 3021 1463 684 NA NA
1560805200.0 529.0 13 32 0 NA NA 61 88 0 NA NA 3165 225 162 NA NA 30726 493 491 NA NA
1560805200.0 530.0 13 29 0 NA NA 61 88 0 NA NA 940 236 161 NA NA 1565 536 351 NA NA
1560805200.0 531.0 37 0 NA NA NA 189 0 NA NA NA 187 155 NA NA NA 372 296 NA NA NA
1560805200.0 534.0 35 0 NA NA NA 97 0 NA NA NA 291 156 NA NA NA 467 335 NA NA NA
1560805200.0 535.0 32 0 NA NA NA 87 0 NA NA NA 991 180 NA NA NA 3788 559 NA NA NA
1560805200.0 536.0 33 0 NA NA NA 100 0 NA NA NA 337 157 NA NA NA 593 334 NA NA NA
1560805200.0 541.0 35 0 NA NA NA 92 0 NA NA NA 208 158 NA NA NA 400 337 NA NA NA
1560805200.0 545.0 34 0 NA NA NA 94 0 NA NA NA 232 154 NA NA NA 389 297 NA NA NA
1560805200.0 552.0 13 28 0 NA NA 61 89 0 NA NA 913 228 155 NA NA 2044 526 230 NA NA
1560805200.0 554.0 13 29 0 NA NA 61 89 0 NA NA 1618 288 178 NA NA 3573 1309 586 NA NA
1560805200.0 555.0 13 29 0 NA NA 60 87 0 NA NA 1552 291 178 NA NA 8434 2329 594 NA NA
1560805200.0 556.0 18 30 0 NA NA 61 89 0 NA NA 411 243 178 NA NA 2998 826 592 NA NA
1560805200.0 560.0 27 0 NA NA NA 79 0 NA NA NA 211 152 NA NA NA 397 297 NA NA NA
1560805200.0 561.0 26 0 NA NA NA 82 0 NA NA NA 195 152 NA NA NA 421 291 NA NA NA
1560805200.0 562.0 18 30 0 NA NA 61 85 0 NA NA 392 222 213 NA NA 1994 549 1305 NA NA
1560805200.0 7.22 52 124 165 49 0 116 502 284 108 0 644 540 1040 321 443 1915 2040 1557 2261 1789
1560805200.0 7.23 54 165 190 49 0 114 521 346 112 0 689 1955 995 1047 538 2456 4054 2440 2135 1160
1560805200.0 7.3 49 202 191 56 0 113 555 349 116 0 1088 2314 1254 612 854 3824 3518 2612 949 1290
