Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1560718800.0 1102.0 NA 128 NA NA NA NA NA NA NA NA 477 NA NA NA NA NA NA NA NA 2712 NA NA NA NA NA NA NA NA 2246 NA NA NA NA NA NA NA
1560718800.0 11024.0 NA 497 NA NA NA NA NA NA NA NA 956 NA NA NA NA NA NA NA NA 8206 NA NA NA NA NA NA NA NA 7483 NA NA NA NA NA NA NA
1560718800.0 11024.2 NA 476 NA NA NA NA NA NA NA NA 938 NA NA NA NA NA NA NA NA 8185 NA NA NA NA NA NA NA NA 7260 NA NA NA NA NA NA NA
1560718800.0 11024.3 NA 470 NA NA NA NA NA NA NA NA 935 NA NA NA NA NA NA NA NA 7769 NA NA NA NA NA NA NA NA 5375 NA NA NA NA NA NA NA
1560718800.0 11024.6 NA 472 NA NA NA NA NA NA NA NA 965 NA NA NA NA NA NA NA NA 8065 NA NA NA NA NA NA NA NA 5396 NA NA NA NA NA NA NA
1560718800.0 11025.0 NA 464 NA NA NA NA NA NA NA NA 953 NA NA NA NA NA NA NA NA 7953 NA NA NA NA NA NA NA NA 5390 NA NA NA NA NA NA NA
1560718800.0 11623.0 NA 169 NA NA NA NA NA NA NA NA 480 NA NA NA NA NA NA NA NA 2150 NA NA NA NA NA NA NA NA 2623 NA NA NA NA NA NA NA
1560718800.0 11624.0 NA 184 NA NA NA NA NA NA NA NA 510 NA NA NA NA NA NA NA NA 2247 NA NA NA NA NA NA NA NA 4101 NA NA NA NA NA NA NA
1560718800.0 11625.0 NA 173 NA NA NA NA NA NA NA NA 483 NA NA NA NA NA NA NA NA 1871 NA NA NA NA NA NA NA NA 2383 NA NA NA NA NA NA NA
1560718800.0 11626.0 NA 178 NA NA NA NA NA NA NA NA 572 NA NA NA NA NA NA NA NA 1717 NA NA NA NA NA NA NA NA 2346 NA NA NA NA NA NA NA
1560718800.0 11642.0 NA 173 NA NA NA NA NA NA NA NA 493 NA NA NA NA NA NA NA NA 1901 NA NA NA NA NA NA NA NA 2476 NA NA NA NA NA NA NA
1560718800.0 11824.0 NA 355 NA NA NA NA NA NA NA NA 734 NA NA NA NA NA NA NA NA 3942 NA NA NA NA NA NA NA NA 2490 NA NA NA NA NA NA NA
1560718800.0 11825.0 NA 347 NA NA NA NA NA NA NA NA 729 NA NA NA NA NA NA NA NA 3920 NA NA NA NA NA NA NA NA 2461 NA NA NA NA NA NA NA
1560718800.0 12.0 NA 130 NA NA NA NA NA NA NA NA 513 NA NA NA NA NA NA NA NA 2285 NA NA NA NA NA NA NA NA 1691 NA NA NA NA NA NA NA
1560718800.0 123.1 273 NA NA NA NA NA NA NA NA 842 NA NA NA NA NA NA NA NA 1711 NA NA NA NA NA NA NA NA 6023 NA NA NA NA NA NA NA NA
1560718800.0 123.2 288 NA NA NA NA NA NA NA NA 887 NA NA NA NA NA NA NA NA 1900 NA NA NA NA NA NA NA NA 4583 NA NA NA NA NA NA NA NA
1560718800.0 123.3 234 NA NA NA NA NA NA NA NA 798 NA NA NA NA NA NA NA NA 1469 NA NA NA NA NA NA NA NA 2813 NA NA NA NA NA NA NA NA
1560718800.0 124.1 272 NA NA NA NA NA NA NA NA 811 NA NA NA NA NA NA NA NA 1771 NA NA NA NA NA NA NA NA 12574 NA NA NA NA NA NA NA NA
1560718800.0 124.2 274 NA NA NA NA NA NA NA NA 834 NA NA NA NA NA NA NA NA 1738 NA NA NA NA NA NA NA NA 9524 NA NA NA NA NA NA NA NA
1560718800.0 124.4 267 NA NA NA NA NA NA NA NA 854 NA NA NA NA NA NA NA NA 1598 NA NA NA NA NA NA NA NA 7445 NA NA NA NA NA NA NA NA
1560718800.0 124.5 269 NA NA NA NA NA NA NA NA 821 NA NA NA NA NA NA NA NA 1626 NA NA NA NA NA NA NA NA 4072 NA NA NA NA NA NA NA NA
1560718800.0 124.6 236 NA NA NA NA NA NA NA NA 746 NA NA NA NA NA NA NA NA 1495 NA NA NA NA NA NA NA NA 2519 NA NA NA NA NA NA NA NA
1560718800.0 1302.18 65 245 185 NA NA NA NA NA NA 147 600 524 NA NA NA NA NA NA 3437 3246 1698 NA NA NA NA NA NA 1979 2950 1731 NA NA NA NA NA NA
1560718800.0 1306.0 NA 135 NA NA NA NA NA NA NA NA 482 NA NA NA NA NA NA NA NA 759 NA NA NA NA NA NA NA NA 1939 NA NA NA NA NA NA NA
1560718800.0 1307.0 NA 129 166 40 0 NA NA NA NA NA 514 283 95 0 NA NA NA NA NA 605 989 189 423 NA NA NA NA NA 623 1839 650 649 NA NA NA NA
1560718800.0 1308.0 NA 127 161 41 0 NA NA NA NA NA 448 282 92 0 NA NA NA NA NA 615 1038 198 408 NA NA NA NA NA 1233 1418 447 1497 NA NA NA NA
1560718800.0 1311.0 NA 145 304 0 65 NA NA NA NA NA 454 673 0 125 NA NA NA NA NA 547 1642 697 305 NA NA NA NA NA 1325 2258 772 824 NA NA NA NA
1560718800.0 1323.0 NA 147 NA NA NA NA NA NA NA NA 504 NA NA NA NA NA NA NA NA 635 NA NA NA NA NA NA NA NA 760 NA NA NA NA NA NA NA
1560718800.0 1325.0 NA 147 NA NA NA NA NA NA NA NA 469 NA NA NA NA NA NA NA NA 710 NA NA NA NA NA NA NA NA 3741 NA NA NA NA NA NA NA
1560718800.0 1325.1 NA 140 156 0 NA NA NA NA NA NA 451 251 0 NA NA NA NA NA NA 737 803 413 NA NA NA NA NA NA 2104 1740 1474 NA NA NA NA NA
1560718800.0 1325.3 NA 147 145 0 NA NA NA NA NA NA 489 249 0 NA NA NA NA NA NA 687 865 352 NA NA NA NA NA NA 899 3527 603 NA NA NA NA NA
1560718800.0 134.707 NA 33 NA NA NA NA NA NA NA NA 100 NA NA NA NA NA NA NA NA 319 NA NA NA NA NA NA NA NA 624 NA NA NA NA NA NA NA
1560718800.0 134.807 NA 92 NA NA NA NA NA NA NA NA 219 NA NA NA NA NA NA NA NA 1585 NA NA NA NA NA NA NA NA 2364 NA NA NA NA NA NA NA
