Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1560805200.0 136.726 NA 67 291 0 NA NA NA NA 144 345 0 NA NA NA NA 3061 42279 3431 NA NA NA NA 4233 42590 3523 NA NA NA
1560805200.0 136.727 NA 154 309 0 NA NA NA NA 228 362 0 NA NA NA NA 7404 39049 3448 NA NA NA NA 8881 39314 3517 NA NA NA
1560805200.0 136.729 NA 66 289 0 NA NA NA NA 139 342 0 NA NA NA NA 2613 40272 3375 NA NA NA NA 3821 40595 3464 NA NA NA
1560805200.0 136.73 NA 69 348 0 NA NA NA NA 143 403 0 NA NA NA NA 3010 41660 3386 NA NA NA NA 4265 41946 3464 NA NA NA
1560805200.0 136.731 NA 69 356 0 NA NA NA NA 145 411 0 NA NA NA NA 2642 41620 3413 NA NA NA NA 3952 42044 3500 NA NA NA
1560805200.0 136.732 NA 67 282 0 NA NA NA NA 144 335 0 NA NA NA NA 2495 31230 3358 NA NA NA NA 3222 31492 3432 NA NA NA
1560805200.0 136.733 NA 153 77 0 NA NA NA NA 234 108 0 NA NA NA NA 1569 363 414 NA NA NA NA 1686 415 454 NA NA NA
1560805200.0 136.736 NA 69 291 0 NA NA NA NA 145 348 0 NA NA NA NA 3449 58395 3401 NA NA NA NA 4646 58698 3461 NA NA NA
1560805200.0 136.74 NA 66 365 0 NA NA NA NA 142 418 0 NA NA NA NA 3585 67341 3369 NA NA NA NA 4785 67684 3450 NA NA NA
1560805200.0 136.741 NA 65 297 0 NA NA NA NA 143 352 0 NA NA NA NA 3909 65283 3453 NA NA NA NA 4878 65576 3537 NA NA NA
1560805200.0 136.742 NA 67 292 0 NA NA NA NA 140 345 0 NA NA NA NA 3382 62137 3424 NA NA NA NA 4619 62450 3520 NA NA NA
1560805200.0 136.743 NA 69 303 0 NA NA NA NA 139 357 0 NA NA NA NA 3768 58201 3382 NA NA NA NA 4628 58903 3435 NA NA NA
1560805200.0 136.745 NA 69 285 0 NA NA NA NA 145 339 0 NA NA NA NA 3280 47789 3381 NA NA NA NA 4453 48159 3438 NA NA NA
1560805200.0 136.747 NA 69 294 0 NA NA NA NA 145 353 0 NA NA NA NA 3473 61670 3489 NA NA NA NA 4840 65692 3578 NA NA NA
1560805200.0 136.748 NA 67 294 0 NA NA NA NA 143 348 0 NA NA NA NA 3354 59452 3454 NA NA NA NA 4635 59730 3520 NA NA NA
1560805200.0 136.752 NA 66 296 0 NA NA NA NA 143 351 0 NA NA NA NA 3834 64483 3423 NA NA NA NA 4694 64839 3485 NA NA NA
1560805200.0 136.755 NA 67 NA NA NA NA NA NA 145 NA NA NA NA NA NA 3500 NA NA NA NA NA NA 4784 NA NA NA NA NA
1560805200.0 136.756 NA 68 291 0 NA NA NA NA 142 343 0 NA NA NA NA 3252 43394 3464 NA NA NA NA 4441 43687 3541 NA NA NA
1560805200.0 136.757 NA 67 300 0 NA NA NA NA 145 353 0 NA NA NA NA 4118 59577 3502 NA NA NA NA 4921 59857 3567 NA NA NA
1560805200.0 136.758 NA 66 NA NA NA NA NA NA 141 NA NA NA NA NA NA 3557 NA NA NA NA NA NA 4874 NA NA NA NA NA
1560805200.0 136.759 NA 64 334 0 NA NA NA NA 138 385 0 NA NA NA NA 1010 29794 1263 NA NA NA NA 1078 29892 1291 NA NA NA
1560805200.0 136.761 NA 65 NA NA NA NA NA NA 138 NA NA NA NA NA NA 3712 NA NA NA NA NA NA 4707 NA NA NA NA NA
1560805200.0 136.7611 NA 161 0 NA NA NA NA NA 246 0 NA NA NA NA NA 16041 638 NA NA NA NA NA 18906 846 NA NA NA NA
1560805200.0 136.762 NA 66 344 0 NA NA NA NA 143 396 0 NA NA NA NA 1112 40497 1269 NA NA NA NA 1182 40598 1294 NA NA NA
1560805200.0 136.763 NA 64 NA NA NA NA NA NA 143 NA NA NA NA NA NA 3889 NA NA NA NA NA NA 4903 NA NA NA NA NA
1560805200.0 136.764 NA 66 NA NA NA NA NA NA 139 NA NA NA NA NA NA 3429 NA NA NA NA NA NA 4327 NA NA NA NA NA
1560805200.0 136.765 NA 65 NA NA NA NA NA NA 139 NA NA NA NA NA NA 3658 NA NA NA NA NA NA 4471 NA NA NA NA NA
1560805200.0 136.766 NA 72 350 0 NA NA NA NA 140 404 0 NA NA NA NA 1006 31889 1263 NA NA NA NA 1076 31992 1296 NA NA NA
1560805200.0 136.767 NA 66 NA NA NA NA NA NA 141 NA NA NA NA NA NA 3331 NA NA NA NA NA NA 4673 NA NA NA NA NA
1560805200.0 136.768 NA 65 NA NA NA NA NA NA 142 NA NA NA NA NA NA 4177 NA NA NA NA NA NA 5383 NA NA NA NA NA
1560805200.0 136.769 NA 68 296 0 NA NA NA NA 144 349 0 NA NA NA NA 3396 55399 3446 NA NA NA NA 4697 55688 3559 NA NA NA
1560805200.0 136.7721 NA 160 0 NA NA NA NA NA 242 0 NA NA NA NA NA 14354 614 NA NA NA NA NA 15870 687 NA NA NA NA
1560805200.0 136.7722 NA 129 0 NA NA NA NA NA 215 0 NA NA NA NA NA 16371 613 NA NA NA NA NA 20322 871 NA NA NA NA
1560805200.0 136.773 NA 68 358 0 NA NA NA NA 144 415 0 NA NA NA NA 3325 62403 3420 NA NA NA NA 4690 62856 3476 NA NA NA
1560805200.0 136.774 NA 69 295 0 NA NA NA NA 144 352 0 NA NA NA NA 3601 65046 3577 NA NA NA NA 4835 71594 3684 NA NA NA
1560805200.0 136.775 NA 69 292 0 NA NA NA NA 143 345 0 NA NA NA NA 3164 60621 3471 NA NA NA NA 4324 66132 3666 NA NA NA
1560805200.0 136.776 NA 69 298 0 NA NA NA NA 142 354 0 NA NA NA NA 3370 53135 3416 NA NA NA NA 4609 53494 3475 NA NA NA
1560805200.0 136.778 NA 70 286 0 NA NA NA NA 145 338 0 NA NA NA NA 2835 38447 3384 NA NA NA NA 3646 38737 3447 NA NA NA
1560805200.0 136.7801 NA 105 NA NA NA NA NA NA 169 NA NA NA NA NA NA 466 NA NA NA NA NA NA 540 NA NA NA NA NA
1560805200.0 136.7802 NA 83 0 NA NA NA NA NA 150 0 NA NA NA NA NA 394 215 NA NA NA NA NA 446 239 NA NA NA NA
1560805200.0 136.7803 NA 88 NA NA NA NA NA NA 168 NA NA NA NA NA NA 516 NA NA NA NA NA NA 725 NA NA NA NA NA
1560805200.0 136.786 NA 69 NA NA NA NA NA NA 144 NA NA NA NA NA NA 2360 NA NA NA NA NA NA 3336 NA NA NA NA NA
1560805200.0 136.788 NA 72 389 0 NA NA NA NA 148 438 0 NA NA NA NA 805 35452 1503 NA NA NA NA 873 35559 1532 NA NA NA
1560805200.0 136.793 NA 72 NA NA NA NA NA NA 147 NA NA NA NA NA NA 2407 NA NA NA NA NA NA 3594 NA NA NA NA NA
1560805200.0 136.794 NA 73 NA NA NA NA NA NA 150 NA NA NA NA NA NA 3251 NA NA NA NA NA NA 4437 NA NA NA NA NA
1560805200.0 136.7952 NA 152 0 NA NA NA NA NA 237 0 NA NA NA NA NA 15005 568 NA NA NA NA NA 15366 692 NA NA NA NA
1560805200.0 136.796 NA 74 NA NA NA NA NA NA 148 NA NA NA NA NA NA 2423 NA NA NA NA NA NA 3599 NA NA NA NA NA
1560805200.0 136.799 NA 73 NA NA NA NA NA NA 149 NA NA NA NA NA NA 2934 NA NA NA NA NA NA 4102 NA NA NA NA NA
1560805200.0 136.801 NA 74 322 0 NA NA NA NA 149 377 0 NA NA NA NA 2268 52455 4695 NA NA NA NA 3322 57642 4789 NA NA NA
1560805200.0 136.804 NA 75 NA NA NA NA NA NA 151 NA NA NA NA NA NA 2703 NA NA NA NA NA NA 3897 NA NA NA NA NA
1560805200.0 136.805 NA 72 372 0 NA NA NA NA 151 421 0 NA NA NA NA 1892 26223 1644 NA NA NA NA 2249 26308 1683 NA NA NA
1560805200.0 136.806 NA 73 327 0 NA NA NA NA 150 385 0 NA NA NA NA 3279 67465 4755 NA NA NA NA 4515 67845 4830 NA NA NA
1560805200.0 136.809 NA 75 NA NA NA NA NA NA 150 NA NA NA NA NA NA 3262 NA NA NA NA NA NA 4509 NA NA NA NA NA
1560805200.0 136.811 NA 72 NA NA NA NA NA NA 145 NA NA NA NA NA NA 2720 NA NA NA NA NA NA 3988 NA NA NA NA NA
1560805200.0 136.812 NA 75 401 0 NA NA NA NA 149 452 0 NA NA NA NA 796 28203 1647 NA NA NA NA 853 28337 1678 NA NA NA
1560805200.0 136.814 NA 74 NA NA NA NA NA NA 150 NA NA NA NA NA NA 3368 NA NA NA NA NA NA 4580 NA NA NA NA NA
1560805200.0 136.825 NA 74 NA NA NA NA NA NA 148 NA NA NA NA NA NA 2344 NA NA NA NA NA NA 3454 NA NA NA NA NA
1560805200.0 136.828 NA 71 NA NA NA NA NA NA 149 NA NA NA NA NA NA 3001 NA NA NA NA NA NA 3996 NA NA NA NA NA
1560805200.0 136.83 NA 73 NA NA NA NA NA NA 148 NA NA NA NA NA NA 3458 NA NA NA NA NA NA 4651 NA NA NA NA NA
1560805200.0 136.8311 NA 157 0 NA NA NA NA NA 243 0 NA NA NA NA NA 9457 622 NA NA NA NA NA 9906 715 NA NA NA NA
1560805200.0 136.832 NA 71 405 0 NA NA NA NA 145 458 0 NA NA NA NA 1333 46954 1661 NA NA NA NA 2854 47061 1680 NA NA NA
1560805200.0 136.833 NA 73 NA NA NA NA NA NA 149 NA NA NA NA NA NA 3118 NA NA NA NA NA NA 4295 NA NA NA NA NA
1560805200.0 136.834 NA 74 NA NA NA NA NA NA 146 NA NA NA NA NA NA 2626 NA NA NA NA NA NA 3850 NA NA NA NA NA
1560805200.0 136.836 NA 70 410 0 NA NA NA NA 149 458 0 NA NA NA NA 1181 41824 1645 NA NA NA NA 1461 42078 1668 NA NA NA
1560805200.0 136.838 NA 71 NA NA NA NA NA NA 149 NA NA NA NA NA NA 3728 NA NA NA NA NA NA 4653 NA NA NA NA NA
1560805200.0 136.8391 NA 131 345 0 NA NA NA NA 195 395 0 NA NA NA NA 5037 29384 1418 NA NA NA NA 5165 29493 1486 NA NA NA
1560805200.0 136.842 NA 74 NA NA NA NA NA NA 149 NA NA NA NA NA NA 2915 NA NA NA NA NA NA 4155 NA NA NA NA NA
1560805200.0 136.843 NA 73 NA NA NA NA NA NA 148 NA NA NA NA NA NA 2851 NA NA NA NA NA NA 4013 NA NA NA NA NA
1560805200.0 136.845 NA 73 330 0 NA NA NA NA 150 389 0 NA NA NA NA 3159 67629 4449 NA NA NA NA 4414 67935 4525 NA NA NA
1560805200.0 136.846 NA 72 NA NA NA NA NA NA 150 NA NA NA NA NA NA 3232 NA NA NA NA NA NA 4390 NA NA NA NA NA
1560805200.0 136.847 NA 72 NA NA NA NA NA NA 149 NA NA NA NA NA NA 3642 NA NA NA NA NA NA 4619 NA NA NA NA NA
1560805200.0 136.848 NA 74 NA NA NA NA NA NA 149 NA NA NA NA NA NA 3456 NA NA NA NA NA NA 4300 NA NA NA NA NA
1560805200.0 136.849 NA 194 364 0 NA NA NA NA 279 418 0 NA NA NA NA 17101 68663 5877 NA NA NA NA 19107 68976 5976 NA NA NA
1560805200.0 136.85 NA 194 451 0 NA NA NA NA 277 504 0 NA NA NA NA 5910 28375 2211 NA NA NA NA 6003 28468 2245 NA NA NA
1560805200.0 136.8521 NA 152 0 NA NA NA NA NA 238 0 NA NA NA NA NA 10617 573 NA NA NA NA NA 11896 638 NA NA NA NA
1560805200.0 136.855 NA 192 NA NA NA NA NA NA 277 NA NA NA NA NA NA 18772 NA NA NA NA NA NA 21294 NA NA NA NA NA
1560805200.0 136.859 NA 199 405 0 NA NA NA NA 284 452 0 NA NA NA NA 7545 34456 2189 NA NA NA NA 7624 34562 2213 NA NA NA
1560805200.0 136.86 NA 195 365 0 NA NA NA NA 280 415 0 NA NA NA NA 6610 30651 2147 NA NA NA NA 6700 30772 2206 NA NA NA
1560805200.0 136.861 NA 196 370 0 NA NA NA NA 279 417 0 NA NA NA NA 6638 33403 2254 NA NA NA NA 6726 33477 2284 NA NA NA
1560805200.0 136.862 NA 194 432 0 NA NA NA NA 278 482 0 NA NA NA NA 9058 38377 2236 NA NA NA NA 11143 38454 2263 NA NA NA
1560805200.0 136.863 NA 198 372 0 NA NA NA NA 282 423 0 NA NA NA NA 7632 36070 2230 NA NA NA NA 7728 36161 2253 NA NA NA
1560805200.0 136.864 NA 196 NA NA NA NA NA NA 281 NA NA NA NA NA NA 22416 NA NA NA NA NA NA 25241 NA NA NA NA NA
1560805200.0 136.8642 NA 196 410 0 NA NA NA NA 280 460 0 NA NA NA NA 9590 43032 2227 NA NA NA NA 11711 43296 2426 NA NA NA
1560805200.0 136.866 NA 202 380 0 NA NA NA NA 283 431 0 NA NA NA NA 7791 38589 2200 NA NA NA NA 7916 38677 2226 NA NA NA
1560805200.0 136.867 NA 195 437 0 NA NA NA NA 276 482 0 NA NA NA NA 7294 35331 2226 NA NA NA NA 7381 35407 2251 NA NA NA
1560805200.0 136.868 NA 193 373 0 NA NA NA NA 275 415 0 NA NA NA NA 5595 27835 2222 NA NA NA NA 5734 27933 2252 NA NA NA
1560805200.0 136.871 NA 199 410 0 NA NA NA NA 285 463 0 NA NA NA NA 10585 47685 2220 NA NA NA NA 12700 47784 2248 NA NA NA
1560805200.0 136.872 NA 193 NA NA NA NA NA NA 279 NA NA NA NA NA NA 23169 NA NA NA NA NA NA 26120 NA NA NA NA NA
1560805200.0 136.876 NA 197 414 0 NA NA NA NA 278 462 0 NA NA NA NA 9158 38449 2218 NA NA NA NA 11240 38513 2239 NA NA NA
1560805200.0 136.88 NA 191 357 0 NA NA NA NA 273 411 0 NA NA NA NA 15871 69421 6194 NA NA NA NA 17949 69746 6291 NA NA NA
1560805200.0 136.881 NA 193 369 0 NA NA NA NA 277 420 0 NA NA NA NA 6876 31059 2198 NA NA NA NA 6955 31550 2252 NA NA NA
1560805200.0 136.883 NA 198 404 0 NA NA NA NA 283 451 0 NA NA NA NA 10149 40457 2250 NA NA NA NA 12249 40611 2427 NA NA NA
1560805200.0 136.886 NA 210 440 0 NA NA NA NA 291 493 0 NA NA NA NA 6695 34270 2278 NA NA NA NA 6780 34416 2304 NA NA NA
1560805200.0 136.887 NA 198 380 0 NA NA NA NA 279 416 0 NA NA NA NA 7038 30781 2247 NA NA NA NA 7137 30890 2281 NA NA NA
1560805200.0 136.888 NA 194 420 0 NA NA NA NA 277 468 0 NA NA NA NA 8517 37775 2246 NA NA NA NA 10596 37884 2274 NA NA NA
1560805200.0 136.894 NA 197 349 0 NA NA NA NA 284 401 0 NA NA NA NA 14515 38740 5446 NA NA NA NA 16887 39046 5609 NA NA NA
1560805200.0 136.895 NA 199 413 0 NA NA NA NA 286 461 0 NA NA NA NA 9839 37839 2244 NA NA NA NA 12019 37944 2271 NA NA NA
1560805200.0 136.898 NA 192 406 0 NA NA NA NA 274 456 0 NA NA NA NA 6415 36101 2235 NA NA NA NA 6530 36202 2285 NA NA NA
1560805200.0 1361.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 700 NA NA NA NA NA NA 740 NA NA NA NA NA NA
1560805200.0 1361.17 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 714 NA NA NA NA NA NA 762 NA NA NA NA NA NA
1560805200.0 1361.18 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 711 NA NA NA NA NA NA 755 NA NA NA NA NA NA
1560805200.0 1362.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 696 NA NA NA NA NA NA 728 NA NA NA NA NA NA
1560805200.0 1362.17 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 710 NA NA NA NA NA NA 753 NA NA NA NA NA NA
1560805200.0 1362.18 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 700 NA NA NA NA NA NA 741 NA NA NA NA NA NA
1560805200.0 1363.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 696 NA NA NA NA NA NA 732 NA NA NA NA NA NA
1560805200.0 1363.17 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 708 NA NA NA NA NA NA 741 NA NA NA NA NA NA
1560805200.0 1363.18 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 706 NA NA NA NA NA NA 743 NA NA NA NA NA NA
1560805200.0 1364.0 NA 99 300 0 NA NA NA NA 175 354 0 NA NA NA NA 1961 7492 2697 NA NA NA NA 3077 7775 2794 NA NA NA
1560805200.0 1365.0 NA 97 296 0 NA NA NA NA 176 355 0 NA NA NA NA 2098 7515 2660 NA NA NA NA 2792 7766 2724 NA NA NA
1560805200.0 1366.0 NA 101 296 0 NA NA NA NA 175 354 0 NA NA NA NA 1994 7688 2703 NA NA NA NA 3348 7945 2792 NA NA NA
1560805200.0 137.8 NA 196 477 NA 210 440 0 NA 279 527 NA 291 492 0 NA 7860 33648 NA 6646 34151 3572 NA 9954 33805 NA 6742 34329 3641
1560805200.0 1370.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1560805200.0 1370.17 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1560805200.0 1370.18 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1560805200.0 139901.0 NA 103 295 0 NA NA NA NA 176 355 0 NA NA NA NA 2082 8347 2765 NA NA NA NA 3388 9667 2855 NA NA NA
1560805200.0 139902.0 NA 101 308 0 NA NA NA NA 177 359 0 NA NA NA NA 2250 8160 2661 NA NA NA NA 3548 8417 2729 NA NA NA
1560805200.0 140.0 74 97 181 0 NA NA NA 126 131 232 0 NA NA NA 12800 1332 3095 1283 NA NA NA 14855 1566 3764 1729 NA NA NA
1560805200.0 140.51 NA 33 185 0 NA NA NA NA 102 232 0 NA NA NA NA 3125 7006 1505 NA NA NA NA 3919 7275 1574 NA NA NA
1560805200.0 140.52 NA 195 183 0 NA NA NA NA 280 227 0 NA NA NA NA 8852 7042 1447 NA NA NA NA 9091 7249 1523 NA NA NA
1560805200.0 140.53 NA 226 0 NA NA NA NA NA 310 0 NA NA NA NA NA 14380 1467 NA NA NA NA NA 14685 1598 NA NA NA NA
1560805200.0 140.54 NA 254 0 NA NA NA NA NA 341 0 NA NA NA NA NA 1923 643 NA NA NA NA NA 2190 700 NA NA NA NA
1560805200.0 140.55 NA 52 43 244 0 NA NA NA 128 83 312 0 NA NA NA 7050 7889 63020 1490 NA NA NA 9030 8826 63276 1540 NA NA
1560805200.0 144.6 NA 264 NA NA NA NA NA NA 352 NA NA NA NA NA NA 10967 NA NA NA NA NA NA 11234 NA NA NA NA NA
1560805200.0 145.0 72 97 186 0 NA NA NA 119 131 233 0 NA NA NA 11868 1373 3112 1297 NA NA NA 14782 2320 3309 1473 NA NA NA
1560805200.0 148.0 58 119 319 0 NA NA NA 102 153 379 0 NA NA NA 4167 1439 7417 4696 NA NA NA 5638 1664 7694 4779 NA NA NA
1560805200.0 149.0 58 118 326 0 NA NA NA 104 153 384 0 NA NA NA 3509 1534 7516 4765 NA NA NA 4801 1847 7924 4853 NA NA NA
1560805200.0 15.0 NA 89 263 0 NA NA NA NA 161 314 0 NA NA NA NA 6505 8408 2322 NA NA NA NA 8404 8970 2390 NA NA NA
1560805200.0 150.0 68 121 230 0 NA NA NA 117 161 277 0 NA NA NA 13207 1701 3617 2151 NA NA NA 15353 1869 3832 2436 NA NA NA
1560805200.0 158.2 NA 176 349 0 NA NA NA NA 258 404 0 NA NA NA NA 3307 8405 5377 NA NA NA NA 5881 8732 5728 NA NA NA
1560805200.0 16.0 NA 101 274 0 NA NA NA NA 175 336 0 NA NA NA NA 6999 9906 2406 NA NA NA NA 9618 10146 2486 NA NA NA
1560805200.0 2.0 62 86 196 NA NA NA NA 120 120 239 NA NA NA NA 16450 1594 5054 NA NA NA NA 19722 1745 5267 NA NA NA NA
1560805200.0 20034.1 NA 192 182 0 NA NA NA NA 272 228 0 NA NA NA NA 11570 5021 1253 NA NA NA NA 11716 5254 1316 NA NA NA
1560805200.0 2017.1 266 0 122 NA NA NA NA 313 0 164 NA NA NA NA 1640 420 819 NA NA NA NA 1721 445 899 NA NA NA NA
1560805200.0 2017.11 255 0 123 NA NA NA NA 313 0 164 NA NA NA NA 6708 1365 3116 NA NA NA NA 7030 1438 3302 NA NA NA NA
1560805200.0 2017.12 260 0 122 NA NA NA NA 313 0 164 NA NA NA NA 4710 1273 2408 NA NA NA NA 4947 1343 2563 NA NA NA NA
1560805200.0 2017.13 255 0 NA NA NA NA NA 304 0 NA NA NA NA NA 1602 494 NA NA NA NA NA 1660 542 NA NA NA NA NA
1560805200.0 2017.2 262 0 124 NA NA NA NA 313 0 164 NA NA NA NA 1365 380 766 NA NA NA NA 1428 405 808 NA NA NA NA
1560805200.0 2017.3 262 0 125 NA NA NA NA 313 0 164 NA NA NA NA 1382 380 780 NA NA NA NA 1468 399 839 NA NA NA NA
1560805200.0 2017.4 266 0 134 NA NA NA NA 313 0 164 NA NA NA NA 1507 395 788 NA NA NA NA 1633 423 848 NA NA NA NA
1560805200.0 2017.5 266 0 122 NA NA NA NA 313 0 164 NA NA NA NA 1509 401 784 NA NA NA NA 1587 421 838 NA NA NA NA
1560805200.0 2017.6 260 0 123 NA NA NA NA 313 0 164 NA NA NA NA 1787 414 894 NA NA NA NA 1943 431 938 NA NA NA NA
1560805200.0 2017.7 265 0 125 NA NA NA NA 313 0 164 NA NA NA NA 1498 398 785 NA NA NA NA 1572 418 827 NA NA NA NA
1560805200.0 2017.8 107 NA NA NA NA NA NA 147 NA NA NA NA NA NA 500 NA NA NA NA NA NA 544 NA NA NA NA NA NA
1560805200.0 2017.9 265 0 125 NA NA NA NA 313 0 164 NA NA NA NA 1343 398 773 NA NA NA NA 1405 424 816 NA NA NA NA
1560805200.0 2018.1 268 0 129 NA NA NA NA 313 0 164 NA NA NA NA 1718 410 815 NA NA NA NA 1790 434 874 NA NA NA NA
1560805200.0 2018.11 259 0 119 NA NA NA NA 313 0 164 NA NA NA NA 6668 1321 3025 NA NA NA NA 6915 1389 3200 NA NA NA NA
1560805200.0 2018.12 262 0 124 NA NA NA NA 313 0 164 NA NA NA NA 1626 407 811 NA NA NA NA 1701 428 1000 NA NA NA NA
1560805200.0 2018.13 263 0 NA NA NA NA NA 306 0 NA NA NA NA NA 1651 487 NA NA NA NA NA 1715 534 NA NA NA NA NA
1560805200.0 2018.2 266 0 123 NA NA NA NA 313 0 164 NA NA NA NA 1408 385 774 NA NA NA NA 1480 412 824 NA NA NA NA
1560805200.0 2018.3 263 0 124 NA NA NA NA 313 0 164 NA NA NA NA 1429 386 783 NA NA NA NA 1562 409 830 NA NA NA NA
1560805200.0 2018.4 258 0 123 NA NA NA NA 313 0 164 NA NA NA NA 4632 1241 2365 NA NA NA NA 4861 1301 2551 NA NA NA NA
1560805200.0 2018.5 266 0 120 NA NA NA NA 313 0 164 NA NA NA NA 1549 407 807 NA NA NA NA 1605 424 893 NA NA NA NA
1560805200.0 2018.6 255 0 128 NA NA NA NA 313 0 165 NA NA NA NA 1836 420 870 NA NA NA NA 1911 444 952 NA NA NA NA
1560805200.0 2018.7 266 0 124 NA NA NA NA 313 0 164 NA NA NA NA 1544 403 804 NA NA NA NA 1630 424 862 NA NA NA NA
1560805200.0 2018.8 106 NA NA NA NA NA NA 147 NA NA NA NA NA NA 506 NA NA NA NA NA NA 551 NA NA NA NA NA NA
1560805200.0 2018.9 255 0 125 NA NA NA NA 313 0 164 NA NA NA NA 1389 399 776 NA NA NA NA 1454 418 821 NA NA NA NA
1560805200.0 20234.99 NA 332 398 570 0 NA NA NA 416 475 630 0 NA NA NA 17520 17376 30856 1090 NA NA NA 18575 17455 31595 1119 NA NA
1560805200.0 20261.97 333 NA NA NA NA NA NA 416 NA NA NA NA NA NA 40450 NA NA NA NA NA NA 41345 NA NA NA NA NA NA
1560805200.0 203.0 NA 115 298 0 NA NA NA NA 196 395 0 NA NA NA NA 3861 9920 2433 NA NA NA NA 5666 10190 2511 NA NA NA
1560805200.0 250199.0 149 NA NA NA NA NA NA 234 NA NA NA NA NA NA 12409 NA NA NA NA NA NA 14593 NA NA NA NA NA NA
1560805200.0 250199.17 171 NA NA NA NA NA NA 257 NA NA NA NA NA NA 14799 NA NA NA NA NA NA 17640 NA NA NA NA NA NA
1560805200.0 250199.18 202 NA NA NA NA NA NA 287 NA NA NA NA NA NA 20300 NA NA NA NA NA NA 20568 NA NA NA NA NA NA
1560805200.0 250200.1 62 147 216 NA NA NA NA 112 225 268 NA NA NA NA 10635 7228 8881 NA NA NA NA 12552 7415 9139 NA NA NA NA
1560805200.0 250200.117 56 174 224 NA NA NA NA 105 254 276 NA NA NA NA 11685 7692 8444 NA NA NA NA 13392 7898 8666 NA NA NA NA
1560805200.0 250200.18 NA 314 418 0 NA NA NA NA 402 477 0 NA NA NA NA 48280 6424 3089 NA NA NA NA 50960 6508 3130 NA NA NA
1560805200.0 250202.17 NA 204 392 0 NA NA NA NA 280 433 0 NA NA NA NA 30603 5696 1659 NA NA NA NA 32324 5778 1697 NA NA NA
1560805200.0 250202.171 NA 178 196 376 0 NA NA NA 257 271 431 0 NA NA NA 5613 29521 5348 1637 NA NA NA 5743 29637 5505 1661 NA NA
1560805200.0 250202.18 NA 314 430 0 NA NA NA NA 397 484 0 NA NA NA NA 50090 7368 3099 NA NA NA NA 52658 7460 3125 NA NA NA
1560805200.0 250202.181 NA 203 303 422 0 NA NA NA 289 387 479 0 NA NA NA 10436 47631 7016 3110 NA NA NA 11328 47732 7120 3147 NA NA
1560805200.0 250203.0 NA 170 339 0 NA NA NA NA 246 396 0 NA NA NA NA 28902 4691 967 NA NA NA NA 30664 4776 1035 NA NA NA
1560805200.0 250204.18 NA 307 419 0 NA NA NA NA 393 478 0 NA NA NA NA 49085 6983 3075 NA NA NA NA 51567 7093 3099 NA NA NA
1560805200.0 250205.17 NA 189 385 0 NA NA NA NA 269 430 0 NA NA NA NA 29763 4858 1627 NA NA NA NA 31409 4922 1669 NA NA NA
1560805200.0 250205.18 NA 305 423 0 NA NA NA NA 389 479 0 NA NA NA NA 47809 6838 3103 NA NA NA NA 50651 6946 3136 NA NA NA
1560805200.0 250206.18 NA 307 448 0 NA NA NA NA 392 500 0 NA NA NA NA 48558 7762 3137 NA NA NA NA 51189 7899 3219 NA NA NA
1560805200.0 250206.181 NA 202 300 434 0 NA NA NA 287 385 492 0 NA NA NA 9735 46134 6691 3136 NA NA NA 10663 46278 6787 3162 NA NA
1560805200.0 250207.18 NA 301 424 0 NA NA NA NA 387 483 0 NA NA NA NA 46883 6945 3102 NA NA NA NA 49396 7032 3130 NA NA NA
1560805200.0 250208.18 NA 323 433 0 NA NA NA NA 407 492 0 NA NA NA NA 56446 9758 3134 NA NA NA NA 59044 9869 3169 NA NA NA
1560805200.0 250399.0 113 NA NA NA NA NA NA 190 NA NA NA NA NA NA 1217 NA NA NA NA NA NA 1329 NA NA NA NA NA NA
1560805200.0 250399.17 133 NA NA NA NA NA NA 215 NA NA NA NA NA NA 1604 NA NA NA NA NA NA 1756 NA NA NA NA NA NA
