Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1560718800.0 250199.18 202 NA NA NA NA NA 287 NA NA NA NA NA 9699 NA NA NA NA NA 10608 NA NA NA NA NA
1560718800.0 250200.1 64 146 221 NA NA NA 113 226 268 NA NA NA 4182 3699 3503 NA NA NA 4339 3822 3632 NA NA NA
1560718800.0 250200.117 57 176 229 NA NA NA 106 254 277 NA NA NA 5533 3659 3008 NA NA NA 5774 3780 3128 NA NA NA
1560718800.0 250208.17 NA 88 NA NA NA NA NA 172 NA NA NA NA NA 790 NA NA NA NA NA 1784 NA NA NA NA
1560718800.0 250400.17 248 0 125 NA NA NA 348 0 167 NA NA NA 2676 508 1213 NA NA NA 2851 549 1300 NA NA NA
1560718800.0 250402.0 246 0 123 NA NA NA 338 0 164 NA NA NA 2502 444 1099 NA NA NA 2736 487 1188 NA NA NA
1560718800.0 250402.18 251 0 118 NA NA NA 352 0 167 NA NA NA 3116 498 1255 NA NA NA 3300 542 1346 NA NA NA
1560718800.0 250403.18 252 0 122 NA NA NA 349 0 167 NA NA NA 2551 572 1225 NA NA NA 2762 614 1316 NA NA NA
1560718800.0 250405.17 249 0 123 NA NA NA 348 0 167 NA NA NA 2559 475 1052 NA NA NA 2733 519 1130 NA NA NA
1560718800.0 250408.0 242 0 123 NA NA NA 338 0 164 NA NA NA 2787 442 1204 NA NA NA 2948 485 1284 NA NA NA
1560718800.0 250408.17 255 0 120 NA NA NA 349 0 167 NA NA NA 3291 499 1278 NA NA NA 3516 542 1361 NA NA NA
1560718800.0 250409.0 241 0 120 NA NA NA 338 0 165 NA NA NA 4429 552 1789 NA NA NA 4909 623 1918 NA NA NA
1560718800.0 250409.17 251 0 119 NA NA NA 351 0 167 NA NA NA 4762 563 1563 NA NA NA 5038 608 1653 NA NA NA
1560718800.0 250409.18 257 0 119 NA NA NA 357 0 167 NA NA NA 4153 579 1645 NA NA NA 4315 629 1726 NA NA NA
1560718800.0 25400.0 250 0 122 NA NA NA 356 0 165 NA NA NA 6858 558 1028 NA NA NA 7396 616 1112 NA NA NA
1560718800.0 25403.0 251 0 123 NA NA NA 353 0 165 NA NA NA 5235 444 963 NA NA NA 5405 493 1057 NA NA NA
1560718800.0 25403.17 290 0 124 NA NA NA 397 0 166 NA NA NA 12274 647 1567 NA NA NA 13034 748 1770 NA NA NA
1560718800.0 25403.18 290 0 126 NA NA NA 399 0 166 NA NA NA 10311 639 1361 NA NA NA 11048 684 1460 NA NA NA
1560718800.0 25405.0 255 0 126 NA NA NA 358 0 165 NA NA NA 5433 439 1082 NA NA NA 5645 489 1173 NA NA NA
1560718800.0 25407.0 248 0 122 NA NA NA 346 0 164 NA NA NA 5066 511 1049 NA NA NA 5226 549 1135 NA NA NA
1560718800.0 25408.0 254 0 119 NA NA NA 362 0 166 NA NA NA 8331 508 1227 NA NA NA 8728 555 1307 NA NA NA
1560718800.0 27434.21 NA 182 193 150 NA NA NA 268 231 194 NA NA NA 5571 3211 1880 NA NA NA 5937 3384 1975 NA NA
1560718800.0 27834.0 0 NA NA NA NA NA 0 NA NA NA NA NA 306 NA NA NA NA NA 716 NA NA NA NA NA
1560718800.0 280.0 117 87 261 0 NA NA 189 125 317 0 NA NA 4720 832 2779 916 NA NA 4929 910 2924 962 NA NA
1560718800.0 281.0 126 101 296 0 NA NA 224 138 355 0 NA NA 5198 1033 2955 1351 NA NA 6527 1143 3204 1697 NA NA
1560718800.0 29434.0 0 NA NA NA NA NA 0 NA NA NA NA NA 476 NA NA NA NA NA 2085 NA NA NA NA NA
1560718800.0 3.0 65 86 194 NA NA NA 123 121 240 NA NA NA 13023 677 2536 NA NA NA 13247 766 2650 NA NA NA
1560718800.0 300.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1560718800.0 34.0 62 93 273 0 NA NA 120 124 320 0 NA NA 5782 982 3045 935 NA NA 6020 1058 3184 982 NA NA
1560718800.0 36.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1560718800.0 4.23 NA 63 271 0 NA NA NA 135 327 0 NA NA NA 717 5214 1612 NA NA NA 829 5368 1653 NA NA
1560718800.0 4.24 NA 63 266 0 NA NA NA 127 321 0 NA NA NA 597 5745 1217 NA NA NA 704 5891 1254 NA NA
1560718800.0 4.28 NA 63 277 0 NA NA NA 135 329 0 NA NA NA 631 4785 4563 NA NA NA 1005 4935 4652 NA NA
1560718800.0 4.37 NA 54 266 0 NA NA NA 127 323 0 NA NA NA 798 8890 1338 NA NA NA 1299 9097 1419 NA NA
1560718800.0 4.54 NA 30 274 0 NA NA NA 105 329 0 NA NA NA 627 13188 1347 NA NA NA 1014 13385 1417 NA NA
1560718800.0 4.55 NA 30 270 0 NA NA NA 106 328 0 NA NA NA 621 15937 1152 NA NA NA 998 16101 1191 NA NA
1560718800.0 4.6 NA 274 0 NA NA NA NA 363 0 NA NA NA NA 4665 1090 NA NA NA NA 4851 1139 NA NA NA
1560718800.0 4.68 NA 43 272 0 NA NA NA 120 327 0 NA NA NA 752 14461 1468 NA NA NA 1380 14892 1578 NA NA
1560718800.0 4.71 NA 31 267 0 NA NA NA 105 322 0 NA NA NA 650 10449 1449 NA NA NA 1094 10923 1518 NA NA
1560718800.0 4007.0 48 0 0 NA NA NA 93 0 0 NA NA NA 1106 385 2425 NA NA NA 1781 486 2589 NA NA NA
1560718800.0 4008.0 48 0 0 NA NA NA 93 0 0 NA NA NA 1105 390 2825 NA NA NA 1730 493 2969 NA NA NA
1560718800.0 500200.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1560718800.0 500200.1 63 109 206 NA NA NA 113 190 257 NA NA NA 4005 2268 3122 NA NA NA 4213 2371 3238 NA NA NA
1560718800.0 500204.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1560718800.0 500205.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1560718800.0 503.0 38 0 NA NA NA NA 71 0 NA NA NA NA 853 534 NA NA NA NA 923 595 NA NA NA NA
1560718800.0 504.0 46 0 NA NA NA NA 71 0 NA NA NA NA 698 538 NA NA NA NA 784 638 NA NA NA NA
1560718800.0 505.0 49 0 NA NA NA NA 71 0 NA NA NA NA 680 530 NA NA NA NA 750 607 NA NA NA NA
1560718800.0 506.0 39 0 NA NA NA NA 71 0 NA NA NA NA 694 535 NA NA NA NA 771 609 NA NA NA NA
1560718800.0 507.0 38 0 NA NA NA NA 71 0 NA NA NA NA 847 528 NA NA NA NA 929 599 NA NA NA NA
1560718800.0 508.0 45 0 NA NA NA NA 71 0 NA NA NA NA 669 536 NA NA NA NA 745 611 NA NA NA NA
1560718800.0 509.0 46 0 NA NA NA NA 70 0 NA NA NA NA 651 529 NA NA NA NA 721 607 NA NA NA NA
1560718800.0 510.0 38 0 NA NA NA NA 72 0 NA NA NA NA 1149 531 NA NA NA NA 1246 612 NA NA NA NA
1560718800.0 511.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1560718800.0 541.0 52 0 NA NA NA NA 82 0 NA NA NA NA 746 536 NA NA NA NA 823 614 NA NA NA NA
1560718800.0 545.0 57 0 NA NA NA NA 82 0 NA NA NA NA 862 530 NA NA NA NA 960 612 NA NA NA NA
1560718800.0 560.0 49 0 NA NA NA NA 71 0 NA NA NA NA 695 535 NA NA NA NA 789 651 NA NA NA NA
1560718800.0 561.0 47 0 NA NA NA NA 71 0 NA NA NA NA 721 537 NA NA NA NA 816 668 NA NA NA NA
1560718800.0 7.1 54 85 133 57 0 NA 96 120 164 92 0 NA 2097 537 953 375 587 NA 2379 617 1100 454 632 NA
1560718800.0 7.21 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1560718800.0 7.23 55 113 179 62 0 NA 94 150 217 84 0 NA 1310 1003 1135 297 713 NA 1466 1111 1224 335 754 NA
1560718800.0 8.0 NA 91 130 60 0 NA NA 164 166 82 0 NA NA 4199 1458 290 675 NA NA 4321 1771 335 733 NA
1560718800.0 8.1 53 164 190 58 0 NA 95 215 229 86 0 NA 1402 3757 1277 381 1186 NA 2789 4719 1817 422 1229 NA
1560718800.0 8.2 0 NA NA NA NA NA 0 NA NA NA NA NA 373 NA NA NA NA NA 1339 NA NA NA NA NA
