Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1560636000.0 101.0 89 NA NA NA NA 161 NA NA NA NA 890 NA NA NA NA 1345 NA NA NA NA
1560636000.0 1010.0 NA 34 43 0 NA NA 89 99 0 NA NA 152 205 177 NA NA 422 678 479 NA
1560636000.0 102.0 96 NA NA NA NA 161 NA NA NA NA 791 NA NA NA NA 1278 NA NA NA NA
1560636000.0 1020.0 NA 71 24 0 62 NA 142 72 0 139 NA 289 133 90 273 NA 652 555 633 908
1560636000.0 103.0 48 0 0 NA NA 105 0 0 NA NA 904 262 1521 NA NA 893 580 2902 NA NA
1560636000.0 1040.0 NA 344 30 0 NA NA 579 76 0 NA NA 10977 112 144 NA NA 4641 217 308 NA
1560636000.0 1040.1 NA 70 33 0 NA NA 134 76 0 NA NA 383 118 142 NA NA 941 685 457 NA
1560636000.0 10824.5 NA 282 160 0 NA NA 687 257 0 NA NA 2368 706 178 NA NA 3793 1610 402 NA
1560636000.0 1325.5 NA 163 0 NA NA NA 288 0 NA NA NA 4761 189 NA NA NA 6990 708 NA NA
1560636000.0 1325.51 NA 172 0 NA NA NA 268 0 NA NA NA 1441 152 NA NA NA 1600 371 NA NA
1560636000.0 1329.1 NA 180 0 NA NA NA 290 0 NA NA NA 6037 174 NA NA NA 6983 838 NA NA
1560636000.0 134.813 NA 168 58 0 NA NA 272 120 0 NA NA 1085 240 344 NA NA 1440 672 797 NA
1560636000.0 135.8 146 NA NA NA NA 263 NA NA NA NA 481 NA NA NA NA 1055 NA NA NA NA
1560636000.0 136.733 NA 175 64 0 NA NA 298 132 0 NA NA 1325 305 353 NA NA 1887 2172 1049 NA
1560636000.0 136.76 NA 90 380 0 NA NA 179 638 0 NA NA 847 18029 939 NA NA 1526 8454 1345 NA
1560636000.0 136.7611 NA 179 0 NA NA NA 305 0 NA NA NA 5388 182 NA NA NA 7108 689 NA NA
1560636000.0 136.7721 NA 174 0 NA NA NA 293 0 NA NA NA 5057 176 NA NA NA 7104 532 NA NA
1560636000.0 136.7801 NA 102 0 NA NA NA 181 0 NA NA NA 441 290 NA NA NA 861 521 NA NA
1560636000.0 136.7802 NA 69 0 NA NA NA 134 0 NA NA NA 356 200 NA NA NA 892 515 NA NA
1560636000.0 136.7803 NA 100 0 NA NA NA 181 0 NA NA NA 739 260 NA NA NA 1660 651 NA NA
1560636000.0 136.84 NA 116 428 0 NA NA 193 769 0 NA NA 759 16282 1250 NA NA 1528 8259 1775 NA
1560636000.0 2017.8 194 NA NA NA NA 313 NA NA NA NA 549 NA NA NA NA 1063 NA NA NA NA
1560636000.0 2018.8 191 NA NA NA NA 323 NA NA NA NA 540 NA NA NA NA 967 NA NA NA NA
1560636000.0 4.22 NA 146 67 62 0 NA 273 125 145 0 NA 1072 285 576 323 NA 3316 1110 798 627
1560636000.0 503.0 37 0 NA NA NA 87 0 NA NA NA 233 170 NA NA NA 572 451 NA NA NA
1560636000.0 504.0 41 0 NA NA NA 88 0 NA NA NA 224 166 NA NA NA 814 393 NA NA NA
1560636000.0 505.0 42 0 NA NA NA 89 0 NA NA NA 221 166 NA NA NA 623 540 NA NA NA
1560636000.0 506.0 42 0 NA NA NA 87 0 NA NA NA 200 162 NA NA NA 523 553 NA NA NA
1560636000.0 507.0 43 0 NA NA NA 86 0 NA NA NA 238 169 NA NA NA 573 533 NA NA NA
1560636000.0 508.0 40 0 NA NA NA 86 0 NA NA NA 200 163 NA NA NA 624 510 NA NA NA
1560636000.0 509.0 40 0 NA NA NA 86 0 NA NA NA 200 157 NA NA NA 561 387 NA NA NA
1560636000.0 510.0 41 0 NA NA NA 87 0 NA NA NA 308 162 NA NA NA 559 504 NA NA NA
1560636000.0 511.0 48 0 NA NA NA 93 0 NA NA NA 9595 166 NA NA NA 12108 593 NA NA NA
1560636000.0 512.0 19 36 0 NA NA 66 92 0 NA NA 3024 196 164 NA NA 30134 567 407 NA NA
1560636000.0 513.0 19 42 0 NA NA 62 93 0 NA NA 795 202 168 NA NA 7279 435 554 NA NA
1560636000.0 515.0 19 45 0 NA NA 62 93 0 NA NA 3042 204 164 NA NA 30126 569 565 NA NA
1560636000.0 516.0 19 42 0 NA NA 62 92 0 NA NA 811 201 160 NA NA 5362 595 511 NA NA
1560636000.0 517.0 19 43 0 NA NA 62 94 0 NA NA 978 208 160 NA NA 2636 509 477 NA NA
1560636000.0 518.0 19 37 0 NA NA 66 90 0 NA NA 3040 195 163 NA NA 29867 652 541 NA NA
